datetimeobject,COUNTYGEOID,positiveIRM,period,deathIRM
2020-05-25,53001,0.0,3 days,0.0
2020-05-26,53001,0.0,3 days,0.0
2020-05-27,53001,0.0,3 days,0.0
2020-05-28,53001,0.0,3 days,0.0
2020-05-29,53001,5.004253615573237,3 days,0.0
2020-05-30,53001,15.012760846719713,3 days,0.0
2020-05-31,53001,15.012760846719713,3 days,0.0
2020-06-01,53001,5.004253615573237,3 days,0.0
2020-06-02,53001,5.004253615573237,3 days,0.0
2020-06-03,53001,20.01701446229295,3 days,0.0
2020-06-04,53001,20.01701446229295,3 days,0.0
2020-06-05,53001,10.008507231146474,3 days,0.0
2020-06-06,53001,5.004253615573237,3 days,0.0
2020-06-07,53001,5.004253615573237,3 days,0.0
2020-06-08,53001,0.0,3 days,0.0
2020-06-09,53001,5.004253615573237,3 days,0.0
2020-06-10,53001,10.008507231146474,3 days,0.0
2020-06-11,53001,10.008507231146474,3 days,0.0
2020-06-12,53001,0.0,3 days,0.0
2020-06-13,53001,0.0,3 days,0.0
2020-06-14,53001,0.0,3 days,0.0
2020-06-15,53001,5.004253615573237,3 days,0.0
2020-06-16,53001,5.004253615573237,3 days,0.0
2020-06-17,53001,5.004253615573237,3 days,0.0
2020-06-18,53001,5.004253615573237,3 days,0.0
2020-06-19,53001,0.0,3 days,0.0
2020-06-20,53001,0.0,3 days,0.0
2020-06-21,53001,0.0,3 days,0.0
2020-06-22,53001,5.004253615573237,3 days,0.0
2020-06-23,53001,5.004253615573237,3 days,0.0
2020-06-24,53001,5.004253615573237,3 days,0.0
2020-06-25,53001,5.004253615573237,3 days,0.0
2020-06-26,53001,5.004253615573237,3 days,0.0
2020-06-27,53001,10.008507231146474,3 days,0.0
2020-06-28,53001,5.004253615573237,3 days,0.0
2020-06-29,53001,20.01701446229295,3 days,0.0
2020-06-30,53001,20.01701446229295,3 days,0.0
2020-07-01,53001,20.01701446229295,3 days,0.0
2020-07-02,53001,20.01701446229295,3 days,0.0
2020-07-03,53001,10.008507231146474,3 days,0.0
2020-07-04,53001,10.008507231146474,3 days,0.0
2020-07-05,53001,70.05955061802533,3 days,0.0
2020-07-06,53001,70.05955061802533,3 days,0.0
2020-07-07,53001,10.008507231146474,3 days,0.0
2020-07-08,53001,10.008507231146474,3 days,0.0
