datetimeobject,COUNTYGEOID,positiveIRM,period,deathIRM
2020-03-11,09001,0.10600721697133142,3 days,0.0
2020-03-12,09001,0.10600721697133142,3 days,0.0
2020-03-13,09001,0.21201443394266284,3 days,0.0
2020-03-14,09001,0.4240288678853257,3 days,0.0
2020-03-15,09001,0.4240288678853257,3 days,0.0
2020-03-16,09001,0.7420505187993198,3 days,0.0
2020-03-17,09001,1.4841010375986396,3 days,0.0
2020-03-18,09001,2.014137122455297,3 days,0.0
2020-03-19,09001,2.2261515563979595,3 days,0.10600721697133142
2020-03-20,09001,2.2261515563979595,3 days,0.10600721697133142
2020-03-21,09001,2.1201443394266284,3 days,0.10600721697133142
2020-03-22,09001,2.1201443394266284,3 days,0.10600721697133142
2020-03-23,09001,6.572447452222548,3 days,0.10600721697133142
2020-03-24,09001,9.1166206595345,3 days,0.10600721697133142
2020-03-25,09001,12.084822734731778,3 days,0.10600721697133142
2020-03-26,09001,12.084822734731778,3 days,0.10600721697133142
2020-03-27,09001,15.371046460843056,3 days,0.21201443394266284
2020-03-28,09001,15.371046460843056,3 days,0.21201443394266284
2020-03-29,09001,16.5371258475277,3 days,0.21201443394266284
2020-03-30,09001,21.20144339426628,3 days,0.10600721697133142
2020-03-31,09001,35.72443211933868,3 days,0.10600721697133142
2020-04-01,09001,21.20144339426628,3 days,0.8480577357706514
2020-04-02,09001,15.477053677814386,3 days,1.802122688512634
2020-04-03,09001,15.477053677814386,3 days,1.0600721697133142
2020-04-04,09001,15.477053677814386,3 days,1.1660793866846455
2020-04-05,09001,23.957631035520897,3 days,1.0600721697133142
2020-04-06,09001,23.957631035520897,3 days,1.0600721697133142
2020-04-07,09001,44.2050094770452,3 days,1.0600721697133142
2020-04-08,09001,44.2050094770452,3 days,0.5300360848566571
2020-04-09,09001,44.2050094770452,3 days,3.286223726111274
2020-04-10,09001,31.59015065745676,3 days,2.650180424283285
2020-04-11,09001,31.59015065745676,3 days,2.650180424283285
2020-04-12,09001,24.063638252492233,3 days,2.650180424283285
2020-04-13,09001,24.063638252492233,3 days,1.802122688512634
2020-04-14,09001,22.155508347008265,3 days,2.650180424283285
2020-04-15,09001,28.303926931345487,3 days,2.650180424283285
2020-04-16,09001,28.303926931345487,3 days,4.3462958958245865
2020-04-17,09001,34.98238160053936,3 days,4.3462958958245865
2020-04-18,09001,34.98238160053936,3 days,2.014137122455297
2020-04-19,09001,23.003566082778917,3 days,1.5901082545699712
2020-04-20,09001,23.003566082778917,3 days,1.5901082545699712
2020-04-21,09001,16.113096979642375,3 days,3.3922309430826054
2020-04-22,09001,93.92239423659963,3 days,4.240288678853257
2020-04-23,09001,16.113096979642375,3 days,3.3922309430826054
2020-04-24,09001,23.215580516721573,3 days,4.240288678853257
2020-04-25,09001,15.477053677814386,3 days,3.286223726111274
2020-04-26,09001,16.5371258475277,3 days,2.862194858225948
2020-04-27,09001,16.5371258475277,3 days,2.1201443394266284
2020-04-28,09001,16.5371258475277,3 days,2.1201443394266284
2020-04-29,09001,11.766801083817786,3 days,2.1201443394266284
2020-04-30,09001,11.766801083817786,3 days,2.862194858225948
2020-05-01,09001,32.756230044141404,3 days,3.0742092921686117
2020-05-02,09001,32.756230044141404,3 days,3.0742092921686117
2020-05-03,09001,20.03536400758164,3 days,2.7561876412546167
2020-05-04,09001,20.03536400758164,3 days,2.7561876412546167
2020-05-05,09001,12.190829951703112,3 days,2.650180424283285
2020-05-06,09001,12.190829951703112,3 days,2.650180424283285
2020-05-07,09001,12.190829951703112,3 days,2.650180424283285
2020-05-08,09001,21.20144339426628,3 days,2.650180424283285
2020-05-09,09001,21.20144339426628,3 days,2.650180424283285
2020-05-10,09001,21.20144339426628,3 days,1.1660793866846455
2020-05-11,09001,16.007089762671043,3 days,1.0600721697133142
2020-05-12,09001,18.657270186954328,3 days,1.0600721697133142
2020-05-13,09001,15.689068111757047,3 days,1.2720866036559768
2020-05-14,09001,18.657270186954328,3 days,2.332158773369291
2020-05-15,09001,18.339248536040333,3 days,2.332158773369291
2020-05-16,09001,18.339248536040333,3 days,1.6961154715413027
2020-05-17,09001,13.886945423244414,3 days,1.6961154715413027
2020-05-18,09001,13.886945423244414,3 days,1.6961154715413027
2020-05-19,09001,11.448779432903793,3 days,0.7420505187993198
2020-05-20,09001,20.247378441524297,3 days,0.7420505187993198
2020-05-21,09001,8.798599008620505,3 days,0.7420505187993198
2020-05-22,09001,14.628995942043733,3 days,1.3780938206273083
2020-05-23,09001,10.60072169713314,3 days,1.3780938206273083
2020-05-24,09001,13.250902121416429,3 days,1.3780938206273083
2020-05-25,09001,10.60072169713314,3 days,0.7420505187993198
2020-05-26,09001,10.706728914104472,3 days,0.7420505187993198
2020-05-27,09001,10.494714480161806,3 days,1.0600721697133142
2020-05-28,09001,4.134281461881925,3 days,1.0600721697133142
2020-05-29,09001,4.134281461881925,3 days,1.1660793866846455
2020-05-30,09001,5.936404150394559,3 days,1.0600721697133142
2020-05-31,09001,5.936404150394559,3 days,1.0600721697133142
2020-06-01,09001,9.858671178333822,3 days,1.0600721697133142
2020-06-02,09001,7.1024835370792045,3 days,1.0600721697133142
2020-06-03,09001,7.1024835370792045,3 days,0.21201443394266284
2020-06-04,09001,5.724389716451896,3 days,0.21201443394266284
2020-06-05,09001,5.724389716451896,3 days,0.4240288678853257
2020-06-06,09001,7.5265124049645316,3 days,0.5300360848566571
2020-06-07,09001,7.5265124049645316,3 days,0.5300360848566571
2020-06-08,09001,3.81625981096793,3 days,0.4240288678853257
