datetimeobject,epochmilli,STATEFP,STUSPS,COUNTYGEOID,positiveIncrease,positiveCumulative,deathIncrease,deathCumulative,positiveRate,deathRate,positiveIncreaseRate,deathIncreaseRate,ndays
2020-03-26,1585180800000,25,MA,25001,16.0,67.0,0.0,1.0,31.45687590966712,0.4695056105920466,7.5120897694727455,0.0,64
2020-03-27,1585267200000,25,MA,25001,33.0,100.0,1.0,2.0,46.95056105920466,0.9390112211840932,15.493685149537537,0.4695056105920466,65
2020-03-28,1585353600000,25,MA,25001,33.0,133.0,0.0,2.0,62.44424620874219,0.9390112211840932,15.493685149537537,0.0,66
2020-03-29,1585440000000,25,MA,25001,15.0,148.0,0.0,2.0,69.4868303676229,0.9390112211840932,7.0425841588806986,0.0,67
2020-03-30,1585526400000,25,MA,25001,25.0,173.0,0.0,2.0,81.22447063242406,0.9390112211840932,11.737640264801165,0.0,68
2020-03-31,1585612800000,25,MA,25001,18.0,191.0,0.0,2.0,89.6755716230809,0.9390112211840932,8.451100990656839,0.0,69
2020-04-01,1585699200000,25,MA,25001,64.0,255.0,1.0,3.0,119.72393070097188,1.4085168317761398,30.048359077890982,0.4695056105920466,70
2020-04-02,1585785600000,25,MA,25001,28.0,283.0,0.0,3.0,132.87008779754916,1.4085168317761398,13.146157096577305,0.0,71
2020-04-03,1585872000000,25,MA,25001,31.0,314.0,3.0,6.0,147.4247617259026,2.8170336635522797,14.554673928353443,1.4085168317761398,72
2020-04-04,1585958400000,25,MA,25001,16.0,330.0,0.0,6.0,154.93685149537538,2.8170336635522797,7.5120897694727455,0.0,73
2020-04-05,1586044800000,25,MA,25001,17.0,347.0,0.0,6.0,162.91844687544017,2.8170336635522797,7.981595380064792,0.0,74
2020-04-06,1586131200000,25,MA,25001,36.0,383.0,1.0,7.0,179.82064885675382,3.2865392741443262,16.902201981313677,0.4695056105920466,75
2020-04-07,1586217600000,25,MA,25001,22.0,405.0,3.0,10.0,190.14977228977887,4.695056105920466,10.329123433025025,1.4085168317761398,76
2020-04-08,1586304000000,25,MA,25001,18.0,423.0,1.0,11.0,198.6008732804357,5.164561716512512,8.451100990656839,0.4695056105920466,77
2020-04-09,1586390400000,25,MA,25001,21.0,444.0,0.0,11.0,208.46049110286867,5.164561716512512,9.859617822432977,0.0,78
2020-04-10,1586476800000,25,MA,25001,20.0,464.0,0.0,11.0,217.8506033147096,5.164561716512512,9.390112211840933,0.0,79
2020-04-11,1586563200000,25,MA,25001,16.0,480.0,4.0,15.0,225.36269308418235,7.0425841588806986,7.5120897694727455,1.8780224423681864,80
2020-04-12,1586649600000,25,MA,25001,21.0,501.0,1.0,16.0,235.22231090661532,7.5120897694727455,9.859617822432977,0.4695056105920466,81
2020-04-13,1586736000000,25,MA,25001,1.0,502.0,0.0,16.0,235.6918165172074,7.5120897694727455,0.4695056105920466,0.0,82
2020-04-14,1586822400000,25,MA,25001,12.0,514.0,0.0,16.0,241.32588384431193,7.5120897694727455,5.634067327104559,0.0,83
2020-04-15,1586908800000,25,MA,25001,16.0,530.0,2.0,18.0,248.8379736137847,8.451100990656839,7.5120897694727455,0.9390112211840932,84
2020-04-16,1586995200000,25,MA,25001,20.0,550.0,0.0,18.0,258.2280858256256,8.451100990656839,9.390112211840933,0.0,85
2020-04-17,1587081600000,25,MA,25001,32.0,582.0,0.0,18.0,273.2522653645711,8.451100990656839,15.024179538945491,0.0,86
2020-04-18,1587168000000,25,MA,25001,17.0,599.0,2.0,20.0,281.2338607446359,9.390112211840933,7.981595380064792,0.9390112211840932,87
2020-04-19,1587254400000,25,MA,25001,43.0,642.0,1.0,21.0,301.4226020000939,9.859617822432977,20.188741255458,0.4695056105920466,88
2020-04-20,1587340800000,25,MA,25001,32.0,674.0,0.0,21.0,316.44678153903936,9.859617822432977,15.024179538945491,0.0,89
2020-04-21,1587427200000,25,MA,25001,8.0,682.0,1.0,22.0,320.2028264237758,10.329123433025025,3.7560448847363728,0.4695056105920466,90
2020-04-22,1587513600000,25,MA,25001,6.0,688.0,0.0,22.0,323.019860087328,10.329123433025025,2.8170336635522797,0.0,91
2020-04-23,1587600000000,25,MA,25001,32.0,720.0,0.0,22.0,338.04403962627356,10.329123433025025,15.024179538945491,0.0,92
2020-04-24,1587686400000,25,MA,25001,40.0,760.0,0.0,22.0,356.8242640499554,10.329123433025025,18.780224423681865,0.0,93
2020-04-25,1587772800000,25,MA,25001,10.0,770.0,15.0,37.0,361.51932015587585,17.371707591905725,4.695056105920466,7.0425841588806986,94
2020-04-26,1587859200000,25,MA,25001,17.0,787.0,0.0,37.0,369.5009155359407,17.371707591905725,7.981595380064792,0.0,95
2020-04-27,1587945600000,25,MA,25001,26.0,813.0,2.0,39.0,381.70806141133386,18.310718813089817,12.207145875393211,0.9390112211840932,96
2020-04-28,1588032000000,25,MA,25001,30.0,843.0,0.0,39.0,395.79322972909523,18.310718813089817,14.085168317761397,0.0,97
2020-04-29,1588118400000,25,MA,25001,23.0,866.0,1.0,40.0,406.5918587727123,18.780224423681865,10.79862904361707,0.4695056105920466,98
2020-04-30,1588204800000,25,MA,25001,20.0,886.0,3.0,43.0,415.98197098455324,20.188741255458,9.390112211840933,1.4085168317761398,99
2020-05-01,1588291200000,25,MA,25001,44.0,930.0,2.0,45.0,436.6402178506033,21.127752476642097,20.65824686605005,0.9390112211840932,100
2020-05-02,1588377600000,25,MA,25001,40.0,970.0,1.0,46.0,455.4204422742852,21.59725808723414,18.780224423681865,0.4695056105920466,101
2020-05-03,1588464000000,25,MA,25001,11.0,981.0,1.0,47.0,460.5850039907977,22.066763697826186,5.164561716512512,0.4695056105920466,102
2020-05-04,1588550400000,25,MA,25001,16.0,997.0,0.0,47.0,468.0970937602704,22.066763697826186,7.5120897694727455,0.0,103
2020-05-05,1588636800000,25,MA,25001,11.0,1008.0,1.0,48.0,473.2616554767829,22.536269308418238,5.164561716512512,0.4695056105920466,104
2020-05-06,1588723200000,25,MA,25001,31.0,1039.0,7.0,55.0,487.81632940513634,25.822808582562562,14.554673928353443,3.2865392741443262,105
2020-05-07,1588809600000,25,MA,25001,26.0,1065.0,2.0,57.0,500.02347528052957,26.761819803746654,12.207145875393211,0.9390112211840932,106
2020-05-08,1588896000000,25,MA,25001,23.0,1088.0,4.0,61.0,510.82210432414666,28.639842246114842,10.79862904361707,1.8780224423681864,107
2020-05-09,1588982400000,25,MA,25001,24.0,1112.0,5.0,66.0,522.0902389783558,30.987370299075074,11.268134654209119,2.347528052960233,108
2020-05-10,1589068800000,25,MA,25001,17.0,1129.0,2.0,68.0,530.0718343584206,31.926381520259167,7.981595380064792,0.9390112211840932,109
2020-05-11,1589155200000,25,MA,25001,9.0,1138.0,5.0,73.0,534.297384853749,34.2739095732194,4.225550495328419,2.347528052960233,110
2020-05-12,1589241600000,25,MA,25001,20.0,1158.0,0.0,73.0,543.6874970655899,34.2739095732194,9.390112211840933,0.0,111
2020-05-13,1589328000000,25,MA,25001,20.0,1178.0,6.0,79.0,553.0776092774308,37.09094323677168,9.390112211840933,2.8170336635522797,112
2020-05-14,1589414400000,25,MA,25001,8.0,1186.0,3.0,82.0,556.8336541621672,38.49946006854782,3.7560448847363728,1.4085168317761398,113
2020-05-15,1589500800000,25,MA,25001,22.0,1208.0,4.0,86.0,567.1627775951923,40.377482510916,10.329123433025025,1.8780224423681864,114
2020-05-16,1589587200000,25,MA,25001,11.0,1219.0,4.0,90.0,572.3273393117048,42.255504953284195,5.164561716512512,1.8780224423681864,115
2020-05-17,1589673600000,25,MA,25001,5.0,1224.0,3.0,93.0,574.674867364665,43.66402178506033,2.347528052960233,1.4085168317761398,116
2020-05-18,1589760000000,25,MA,25001,5.0,1229.0,2.0,95.0,577.0223954176253,44.603033006244424,2.347528052960233,0.9390112211840932,117
2020-05-19,1589846400000,25,MA,25001,24.0,1253.0,1.0,96.0,588.2905300718344,45.072538616836475,11.268134654209119,0.4695056105920466,118
2020-05-20,1589932800000,25,MA,25001,22.0,1275.0,2.0,98.0,598.6196535048595,46.011549838020564,10.329123433025025,0.9390112211840932,119
2020-05-21,1590019200000,25,MA,25001,7.0,1282.0,1.0,99.0,601.9061927790036,46.48105544861261,3.2865392741443262,0.4695056105920466,120
2020-05-22,1590105600000,25,MA,25001,64.0,1346.0,4.0,103.0,631.9545518568947,48.3590778909808,30.048359077890982,1.8780224423681864,121
2020-05-23,1590192000000,25,MA,25001,11.0,1357.0,4.0,107.0,637.1191135734073,50.23710033334899,5.164561716512512,1.8780224423681864,122
2020-05-24,1590278400000,25,MA,25001,6.0,1363.0,2.0,109.0,639.9361472369595,51.17611155453308,2.8170336635522797,0.9390112211840932,123
2020-05-25,1590364800000,25,MA,25001,10.0,1373.0,1.0,110.0,644.63120334288,51.645617165125124,4.695056105920466,0.4695056105920466,124
2020-05-26,1590451200000,25,MA,25001,5.0,1378.0,0.0,110.0,646.9787313958402,51.645617165125124,2.347528052960233,0.0,125
2020-05-27,1590537600000,25,MA,25001,7.0,1385.0,1.0,111.0,650.2652706699845,52.11512277571717,3.2865392741443262,0.4695056105920466,126
2020-05-28,1590624000000,25,MA,25001,13.0,1398.0,4.0,115.0,656.3688436076811,53.99314521808535,6.1035729376966055,1.8780224423681864,127
2020-05-29,1590710400000,25,MA,25001,10.0,1408.0,0.0,115.0,661.0638997136016,53.99314521808535,4.695056105920466,0.0,128
2020-05-30,1590796800000,25,MA,25001,5.0,1413.0,0.0,115.0,663.4114277665618,53.99314521808535,2.347528052960233,0.0,129
2020-05-31,1590883200000,25,MA,25001,7.0,1420.0,1.0,116.0,666.6979670407061,54.4626508286774,3.2865392741443262,0.4695056105920466,130
2020-06-01,1590969600000,25,MA,25001,4.0,1424.0,2.0,118.0,668.5759894830743,55.4016620498615,1.8780224423681864,0.9390112211840932,131
2020-06-02,1591056000000,25,MA,25001,6.0,1430.0,0.0,118.0,671.3930231466267,55.4016620498615,2.8170336635522797,0.0,132
2020-06-03,1591142400000,25,MA,25001,5.0,1435.0,3.0,121.0,673.7405511995869,56.81017888163764,2.347528052960233,1.4085168317761398,133
2020-06-04,1591228800000,25,MA,25001,8.0,1443.0,0.0,121.0,677.4965960843232,56.81017888163764,3.7560448847363728,0.0,134
2020-06-05,1591315200000,25,MA,25001,3.0,1446.0,2.0,123.0,678.9051129160994,57.74919010282173,1.4085168317761398,0.9390112211840932,135
2020-06-06,1591401600000,25,MA,25001,4.0,1450.0,0.0,123.0,680.7831353584676,57.74919010282173,1.8780224423681864,0.0,136
2020-06-07,1591488000000,25,MA,25001,6.0,1456.0,0.0,123.0,683.6001690220198,57.74919010282173,2.8170336635522797,0.0,137
2020-06-08,1591574400000,25,MA,25001,2.0,1458.0,0.0,123.0,684.539180243204,57.74919010282173,0.9390112211840932,0.0,138
2020-06-09,1591660800000,25,MA,25001,4.0,1462.0,0.0,123.0,686.4172026855721,57.74919010282173,1.8780224423681864,0.0,139
2020-06-10,1591747200000,25,MA,25001,5.0,1467.0,4.0,127.0,688.7647307385323,59.62721254518991,2.347528052960233,1.8780224423681864,140
2020-06-11,1591833600000,25,MA,25001,7.0,1474.0,0.0,127.0,692.0512700126767,59.62721254518991,3.2865392741443262,0.0,141
2020-06-12,1591920000000,25,MA,25001,5.0,1479.0,0.0,127.0,694.3987980656369,59.62721254518991,2.347528052960233,0.0,142
2020-06-13,1592006400000,25,MA,25001,7.0,1486.0,1.0,128.0,697.6853373397812,60.096718155781964,3.2865392741443262,0.4695056105920466,143
2020-06-14,1592092800000,25,MA,25001,1.0,1487.0,2.0,130.0,698.1548429503732,61.03572937696606,0.4695056105920466,0.9390112211840932,144
2020-06-15,1592179200000,25,MA,25001,2.0,1489.0,0.0,130.0,699.0938541715574,61.03572937696606,0.9390112211840932,0.0,145
2020-06-16,1592265600000,25,MA,25001,5.0,1494.0,1.0,131.0,701.4413822245176,61.505234987558104,2.347528052960233,0.4695056105920466,146
2020-06-17,1592352000000,25,MA,25001,3.0,1497.0,2.0,133.0,702.8498990562938,62.44424620874219,1.4085168317761398,0.9390112211840932,147
2020-06-18,1592438400000,25,MA,25001,5.0,1502.0,2.0,135.0,705.197427109254,63.38325742992628,2.347528052960233,0.9390112211840932,148
2020-06-19,1592524800000,25,MA,25001,6.0,1508.0,1.0,136.0,708.0144607728063,63.85276304051833,2.8170336635522797,0.4695056105920466,149
2020-06-20,1592611200000,25,MA,25001,5.0,1513.0,0.0,136.0,710.3619888257665,63.85276304051833,2.347528052960233,0.0,150
2020-06-21,1592697600000,25,MA,25001,2.0,1515.0,1.0,137.0,711.3010000469505,64.32226865111038,0.9390112211840932,0.4695056105920466,151
2020-06-22,1592784000000,25,MA,25001,2.0,1517.0,1.0,138.0,712.2400112681346,64.79177426170243,0.9390112211840932,0.4695056105920466,152
2020-06-23,1592870400000,25,MA,25001,6.0,1523.0,2.0,140.0,715.057044931687,65.73078548288652,2.8170336635522797,0.9390112211840932,153
2020-06-24,1592956800000,25,MA,25001,2.0,1525.0,0.0,140.0,715.996056152871,65.73078548288652,0.9390112211840932,0.0,154
2020-06-25,1593043200000,25,MA,25001,0.0,1525.0,1.0,141.0,715.996056152871,66.20029109347857,0.0,0.4695056105920466,155
2020-06-26,1593129600000,25,MA,25001,5.0,1530.0,2.0,143.0,718.3435842058313,67.13930231466266,2.347528052960233,0.9390112211840932,156
2020-06-27,1593216000000,25,MA,25001,1.0,1531.0,0.0,143.0,718.8130898164233,67.13930231466266,0.4695056105920466,0.0,157
2020-06-28,1593302400000,25,MA,25001,1.0,1532.0,1.0,144.0,719.2825954270153,67.60880792525471,0.4695056105920466,0.4695056105920466,158
2020-06-29,1593388800000,25,MA,25001,3.0,1535.0,0.0,144.0,720.6911122587915,67.60880792525471,1.4085168317761398,0.0,159
2020-06-30,1593475200000,25,MA,25001,3.0,1538.0,0.0,144.0,722.0996290905676,67.60880792525471,1.4085168317761398,0.0,160
2020-07-01,1593561600000,25,MA,25001,4.0,1542.0,1.0,145.0,723.9776515329359,68.07831353584675,1.8780224423681864,0.4695056105920466,161
2020-07-02,1593648000000,25,MA,25001,5.0,1547.0,2.0,147.0,726.3251795858961,69.01732475703083,2.347528052960233,0.9390112211840932,162
2020-07-03,1593734400000,25,MA,25001,6.0,1553.0,1.0,148.0,729.1422132494483,69.4868303676229,2.8170336635522797,0.4695056105920466,163
2020-07-04,1593820800000,25,MA,25001,0.0,1553.0,1.0,149.0,729.1422132494483,69.95633597821494,0.0,0.4695056105920466,164
2020-07-05,1593907200000,25,MA,25001,4.0,1557.0,0.0,149.0,731.0202356918165,69.95633597821494,1.8780224423681864,0.0,165
2020-07-06,1593993600000,25,MA,25001,4.0,1561.0,1.0,150.0,732.8982581341847,70.42584158880699,1.8780224423681864,0.4695056105920466,166
2020-07-07,1594080000000,25,MA,25001,0.0,1561.0,0.0,150.0,732.8982581341847,70.42584158880699,0.0,0.0,167
2020-07-08,1594166400000,25,MA,25001,2.0,1563.0,0.0,150.0,733.8372693553688,70.42584158880699,0.9390112211840932,0.0,168
2020-07-09,1594252800000,25,MA,25001,3.0,1566.0,0.0,150.0,735.2457861871449,70.42584158880699,1.4085168317761398,0.0,169
2020-07-10,1594339200000,25,MA,25001,4.0,1570.0,1.0,151.0,737.1238086295131,70.89534719939904,1.8780224423681864,0.4695056105920466,170
2020-07-11,1594425600000,25,MA,25001,4.0,1574.0,0.0,151.0,739.0018310718814,70.89534719939904,1.8780224423681864,0.0,171
2020-07-12,1594512000000,25,MA,25001,4.0,1578.0,0.0,151.0,740.8798535142495,70.89534719939904,1.8780224423681864,0.0,172
2020-07-13,1594598400000,25,MA,25001,4.0,1582.0,0.0,151.0,742.7578759566177,70.89534719939904,1.8780224423681864,0.0,173
2020-07-14,1594684800000,25,MA,25001,0.0,1582.0,1.0,152.0,742.7578759566177,71.36485280999108,0.0,0.4695056105920466,174
2020-07-15,1594771200000,25,MA,25001,0.0,1582.0,0.0,152.0,742.7578759566177,71.36485280999108,0.0,0.0,175
2020-07-16,1594857600000,25,MA,25001,0.0,1582.0,0.0,152.0,742.7578759566177,71.36485280999108,0.0,0.0,176
2020-07-17,1594944000000,25,MA,25001,0.0,1582.0,1.0,153.0,742.7578759566177,71.83435842058313,0.0,0.4695056105920466,177
2020-07-18,1595030400000,25,MA,25001,0.0,1582.0,1.0,154.0,742.7578759566177,72.30386403117517,0.0,0.4695056105920466,178
2020-07-19,1595116800000,25,MA,25001,0.0,1582.0,0.0,154.0,742.7578759566177,72.30386403117517,0.0,0.0,179
2020-07-20,1595203200000,25,MA,25001,0.0,1582.0,0.0,154.0,742.7578759566177,72.30386403117517,0.0,0.0,180
2020-07-21,1595289600000,25,MA,25001,0.0,1582.0,0.0,154.0,742.7578759566177,72.30386403117517,0.0,0.0,181
2020-07-22,1595376000000,25,MA,25001,0.0,1582.0,0.0,154.0,742.7578759566177,72.30386403117517,0.0,0.0,182
2020-07-23,1595462400000,25,MA,25001,0.0,1582.0,1.0,155.0,742.7578759566177,72.77336964176722,0.0,0.4695056105920466,183
2020-07-24,1595548800000,25,MA,25001,0.0,1582.0,0.0,155.0,742.7578759566177,72.77336964176722,0.0,0.0,184
2020-07-25,1595635200000,25,MA,25001,0.0,1582.0,0.0,155.0,742.7578759566177,72.77336964176722,0.0,0.0,185
2020-07-26,1595721600000,25,MA,25001,0.0,1582.0,0.0,155.0,742.7578759566177,72.77336964176722,0.0,0.0,186
2020-07-27,1595808000000,25,MA,25001,0.0,1582.0,0.0,155.0,742.7578759566177,72.77336964176722,0.0,0.0,187
2020-07-28,1595894400000,25,MA,25001,0.0,1582.0,0.0,155.0,742.7578759566177,72.77336964176722,0.0,0.0,188
2020-07-29,1595980800000,25,MA,25001,0.0,1582.0,0.0,155.0,742.7578759566177,72.77336964176722,0.0,0.0,189
2020-07-30,1596067200000,25,MA,25001,0.0,1582.0,0.0,155.0,742.7578759566177,72.77336964176722,0.0,0.0,190
2020-07-31,1596153600000,25,MA,25001,0.0,1582.0,1.0,156.0,742.7578759566177,73.24287525235927,0.0,0.4695056105920466,191
2020-08-01,1596240000000,25,MA,25001,0.0,1582.0,0.0,156.0,742.7578759566177,73.24287525235927,0.0,0.0,192
2020-08-02,1596326400000,25,MA,25001,0.0,1582.0,1.0,157.0,742.7578759566177,73.7123808629513,0.0,0.4695056105920466,193
2020-08-03,1596412800000,25,MA,25001,0.0,1582.0,0.0,157.0,742.7578759566177,73.7123808629513,0.0,0.0,194
2020-08-04,1596499200000,25,MA,25001,0.0,1582.0,0.0,157.0,742.7578759566177,73.7123808629513,0.0,0.0,195
2020-08-05,1596585600000,25,MA,25001,0.0,1582.0,0.0,157.0,742.7578759566177,73.7123808629513,0.0,0.0,196
2020-08-06,1596672000000,25,MA,25001,0.0,1582.0,0.0,157.0,742.7578759566177,73.7123808629513,0.0,0.0,197
2020-08-07,1596758400000,25,MA,25001,0.0,1582.0,0.0,157.0,742.7578759566177,73.7123808629513,0.0,0.0,198
2020-08-08,1596844800000,25,MA,25001,0.0,1582.0,1.0,158.0,742.7578759566177,74.18188647354336,0.0,0.4695056105920466,199
2020-08-09,1596931200000,25,MA,25001,0.0,1582.0,0.0,158.0,742.7578759566177,74.18188647354336,0.0,0.0,200
2020-08-10,1597017600000,25,MA,25001,0.0,1582.0,0.0,158.0,742.7578759566177,74.18188647354336,0.0,0.0,201
2020-08-11,1597104000000,25,MA,25001,0.0,1582.0,0.0,158.0,742.7578759566177,74.18188647354336,0.0,0.0,202
2020-08-12,1597190400000,25,MA,25001,0.0,1582.0,0.0,158.0,742.7578759566177,74.18188647354336,0.0,0.0,203
2020-08-13,1597276800000,25,MA,25001,0.0,1582.0,0.0,158.0,742.7578759566177,74.18188647354336,0.0,0.0,204
2020-08-14,1597363200000,25,MA,25001,0.0,1582.0,0.0,158.0,742.7578759566177,74.18188647354336,0.0,0.0,205
2020-08-15,1597449600000,25,MA,25001,0.0,1582.0,0.0,158.0,742.7578759566177,74.18188647354336,0.0,0.0,206
2020-08-16,1597536000000,25,MA,25001,0.0,1582.0,0.0,158.0,742.7578759566177,74.18188647354336,0.0,0.0,207
2020-08-17,1597622400000,25,MA,25001,0.0,1582.0,0.0,158.0,742.7578759566177,74.18188647354336,0.0,0.0,208
2020-08-18,1597708800000,25,MA,25001,0.0,1582.0,0.0,158.0,742.7578759566177,74.18188647354336,0.0,0.0,209
