datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-04-22,24001,200.00000000000003,6 days,4.260395364689844,123.07692307692311,82.36764371733697
2020-04-23,24001,200.00000000000003,6 days,4.260395364689844,140.62499999999994,109.35014769370596
2020-04-24,24001,200.00000000000003,6 days,4.260395364689844,181.25000000000006,127.81186094069531
2020-04-25,24001,200.00000000000003,6 days,4.260395364689844,228.12499999999997,149.1138377641445
2020-04-26,24001,49.99999999999998,6 days,4.260395364689844,101.78571428571429,160.4748920699841
2020-04-27,24001,33.33333333333332,6 days,5.680527152919791,96.55172413793102,161.89502385821405
2020-04-28,24001,66.66666666666663,6 days,7.100658941149738,49.35064935064938,163.315155646444
2020-04-29,24001,100.0,6 days,8.520790729379687,28.888888888888907,164.73528743467398
2020-04-30,24001,133.3333333333333,6 days,9.940922517609634,12.3809523809524,167.57555101113385
2020-05-01,24001,133.3333333333333,6 days,9.940922517609634,4.42477876106196,167.57555101113385
2020-05-02,24001,100.0,6 days,11.361054305839582,6.140350877192983,171.83594637582368
2020-05-03,24001,140.00000000000003,6 days,17.041581458759374,7.826086956521729,176.0963417405135
2020-05-04,24001,100.0,6 days,17.041581458759374,8.620689655172386,178.9366053169734
2020-05-05,24001,71.42857142857144,6 days,17.041581458759374,9.322033898305095,183.1970006816633
2020-05-06,24001,71.42857142857144,6 days,17.041581458759374,9.322033898305095,183.1970006816633
2020-05-07,24001,50.00000000000001,6 days,17.041581458759374,18.18181818181817,203.0788457168825
2020-05-08,24001,0.0,6 days,17.041581458759374,15.322580645161288,203.0788457168825
2020-05-09,24001,0.0,6 days,17.041581458759374,14.285714285714297,204.4989775051125
2020-05-10,24001,0.0,6 days,17.041581458759374,13.178294573643416,207.33924108157242
2020-05-11,24001,0.0,6 days,17.041581458759374,13.178294573643416,207.33924108157242
2020-05-12,24001,8.333333333333316,6 days,18.46171324698932,3.4965034965035073,210.17950465803227
2020-05-13,24001,8.333333333333316,6 days,18.46171324698932,4.1958041958042225,211.59963644626225
2020-05-14,24001,8.333333333333316,6 days,18.46171324698932,4.166666666666651,213.01976823449215
2020-05-15,24001,8.333333333333316,6 days,18.46171324698932,3.4246575342465437,214.4399000227221
2020-05-16,24001,8.333333333333316,6 days,18.46171324698932,9.589041095890368,227.2210861167916
2020-05-17,24001,0.0,6 days,18.46171324698932,8.783783783783784,228.6412179050216
2020-05-18,24001,7.692307692307698,6 days,19.881845035219268,10.06711409395972,232.90161326971145
2020-05-19,24001,7.692307692307698,6 days,19.881845035219268,10.666666666666647,235.74187684617127
2020-05-20,24001,7.692307692307698,6 days,19.881845035219268,9.933774834437063,235.74187684617127
2020-05-21,24001,7.692307692307698,6 days,19.881845035219268,3.7499999999999867,235.74187684617127
2020-05-22,24001,7.692307692307698,6 days,19.881845035219268,4.347826086956535,238.58214042263126
2020-05-23,24001,0.0,6 days,19.881845035219268,2.4390243902439095,238.58214042263126
2020-05-24,24001,0.0,6 days,19.881845035219268,2.409638554216887,241.4224039990911
2020-05-25,24001,0.0,6 days,19.881845035219268,6.024096385542201,249.94319472847081
2020-05-26,24001,0.0,6 days,19.881845035219268,6.024096385542201,249.94319472847081
2020-05-27,24001,7.142857142857148,6 days,21.301976823449216,5.357142857142872,251.36332651670082
2020-05-28,24001,7.142857142857148,6 days,21.301976823449216,5.357142857142872,251.36332651670082
2020-05-29,24001,14.285714285714295,6 days,22.722108611679165,4.117647058823565,251.36332651670082
2020-05-30,24001,14.285714285714295,6 days,22.722108611679165,0.5681818181818427,251.36332651670082
2020-05-31,24001,14.285714285714295,6 days,22.722108611679165,1.1363636363636282,252.7834583049307
2020-06-01,24001,6.6666666666666705,6 days,22.722108611679165,1.69491525423727,255.62372188139062
2020-06-02,24001,6.6666666666666705,6 days,22.722108611679165,2.259887005649667,257.0438536696205
2020-06-03,24001,0.0,6 days,22.722108611679165,2.8248587570621093,258.46398545785047
2020-06-04,24001,0.0,6 days,22.722108611679165,2.8248587570621093,258.46398545785047
2020-06-05,24001,0.0,6 days,22.722108611679165,2.8089887640449525,259.88411724608045
2020-06-06,24001,0.0,6 days,22.722108611679165,2.2222222222222285,261.30424903431043
2020-06-07,24001,0.0,6 days,22.722108611679165,1.65745856353595,261.30424903431043
2020-06-08,24001,0.0,6 days,22.722108611679165,1.6483516483516645,262.72438082254035
2020-06-09,24001,6.249999999999988,6 days,24.14224039990911,1.6483516483516645,262.72438082254035
2020-06-10,24001,6.249999999999988,6 days,24.14224039990911,1.0928961748633912,262.72438082254035
2020-06-11,24001,6.249999999999988,6 days,24.14224039990911,0.5434782608695559,262.72438082254035
2020-06-12,24001,6.249999999999988,6 days,24.14224039990911,1.6304347826086676,265.5646443990002
2020-06-13,24001,6.249999999999988,6 days,24.14224039990911,1.0810810810810627,265.5646443990002
2020-06-14,24001,0.0,6 days,24.14224039990911,1.0810810810810627,265.5646443990002
2020-06-15,24001,0.0,6 days,24.14224039990911,1.0810810810810627,265.5646443990002
2020-06-16,24001,0.0,6 days,24.14224039990911,1.0810810810810627,265.5646443990002
2020-06-17,24001,0.0,6 days,24.14224039990911,0.0,265.5646443990002
2020-06-18,24001,0.0,6 days,24.14224039990911,0.0,265.5646443990002
2020-06-19,24001,0.0,6 days,24.14224039990911,0.0,265.5646443990002
2020-06-20,24001,0.0,6 days,24.14224039990911,0.5347593582887824,266.9847761872302
2020-06-21,24001,0.0,6 days,24.14224039990911,0.5347593582887824,266.9847761872302
2020-06-22,24001,0.0,6 days,24.14224039990911,1.0695187165775648,268.40490797546016
2020-06-23,24001,0.0,6 days,24.14224039990911,2.6737967914438694,272.66530334015
2020-06-24,24001,0.0,6 days,24.14224039990911,3.743315508021391,275.50556691660984
2020-06-25,24001,0.0,6 days,24.14224039990911,7.978723404255311,288.2867530106794
2020-06-26,24001,0.0,6 days,24.14224039990911,8.510638297872346,289.70688479890936
2020-06-27,24001,0.0,6 days,24.14224039990911,7.936507936507928,289.70688479890936
2020-06-28,24001,0.0,6 days,24.14224039990911,6.249999999999997,289.70688479890936
2020-06-29,24001,0.0,6 days,24.14224039990911,5.154639175257748,289.70688479890936
2020-06-30,24001,0.0,6 days,24.14224039990911,0.9852216748768701,291.12701658713934
2020-07-01,24001,0.0,6 days,24.14224039990911,0.4901960784313838,291.12701658713934
2020-07-02,24001,0.0,6 days,24.14224039990911,0.4901960784313838,291.12701658713934
2020-07-03,24001,0.0,6 days,24.14224039990911,0.9803921568627284,292.5471483753692
