datetimeobject,STUSPS,COUNTYGEOID,deathRate,positiveRate,Population,risk,label
2020-11-05,AR,05127,19.45336056803813,2421.943390720747,11233,0.006301773182101999,BENZENE
2020-11-05,AR,05127,19.45336056803813,2421.943390720747,11233,0.000707593403776,NICKELCOMPOUNDS
2020-11-05,AR,05127,19.45336056803813,2421.943390720747,11233,0.0010814451762869999,TRICHLOROETHYLENE
2020-11-05,AR,05129,12.688745083111279,2854.967643700038,8195,0.008169441209260999,TOTAL
2020-11-05,AR,05129,12.688745083111279,2854.967643700038,8195,0.006711849830934,BENZENE
2020-11-05,AR,05129,12.688745083111279,2854.967643700038,8195,0.000526877849494,NICKELCOMPOUNDS
2020-11-05,AR,05129,12.688745083111279,2854.967643700038,8195,0.000930713528833,TRICHLOROETHYLENE
2020-11-05,AR,05131,82.14227041235421,4143.881965468954,125744,0.017421596954778,TOTAL
2020-11-05,AR,05131,82.14227041235421,4143.881965468954,125744,0.009743238477829999,BENZENE
2020-11-05,AR,05131,82.14227041235421,4143.881965468954,125744,0.001040820010859,NICKELCOMPOUNDS
2020-11-05,AR,05131,82.14227041235421,4143.881965468954,125744,0.006637538466089001,TRICHLOROETHYLENE
2020-11-05,AR,05133,94.07890868465924,8690.539189745401,17058,0.008443729150095,TOTAL
2020-11-05,AR,05133,94.07890868465924,8690.539189745401,17058,0.006510615886382,BENZENE
2020-11-05,AR,05133,94.07890868465924,8690.539189745401,17058,0.0008206225927280001,NICKELCOMPOUNDS
2020-11-05,AR,05133,94.07890868465924,8690.539189745401,17058,0.0011124906709849998,TRICHLOROETHYLENE
2020-11-05,AR,05135,57.33287467033598,2333.447999082674,17264,0.009873659067465,TOTAL
2020-11-05,AR,05135,57.33287467033598,2333.447999082674,17264,0.007841157161093,BENZENE
2020-11-05,AR,05135,57.33287467033598,2333.447999082674,17264,0.0006435897407389999,NICKELCOMPOUNDS
2020-11-05,AR,05135,57.33287467033598,2333.447999082674,17264,0.001388912165633,TRICHLOROETHYLENE
2020-11-05,AR,05137,175.91556053094516,3294.418679034063,12394,0.00855494050884,TOTAL
2020-11-05,AR,05137,175.91556053094516,3294.418679034063,12394,0.006756352569828,BENZENE
2020-11-05,AR,05137,175.91556053094516,3294.418679034063,12394,0.0005999565284450001,NICKELCOMPOUNDS
2020-11-05,AR,05137,175.91556053094516,3294.418679034063,12394,0.001198631410567,TRICHLOROETHYLENE
2020-11-05,AR,05139,134.42945039036243,3190.114265032832,41639,0.011084120049295,TOTAL
2020-11-05,AR,05139,134.42945039036243,3190.114265032832,41639,0.008382602857048,BENZENE
2020-11-05,AR,05139,134.42945039036243,3190.114265032832,41639,0.000793855130683,NICKELCOMPOUNDS
2020-11-05,AR,05139,134.42945039036243,3190.114265032832,41639,0.001907662061564,TRICHLOROETHYLENE
2020-11-05,AR,05141,18.13236627379873,1347.8392263523722,17295,0.009828595845969,TOTAL
2020-11-05,AR,05141,18.13236627379873,1347.8392263523722,17295,0.007892960883654999,BENZENE
2020-11-05,AR,05141,18.13236627379873,1347.8392263523722,17295,0.000611811430788,NICKELCOMPOUNDS
2020-11-05,AR,05141,18.13236627379873,1347.8392263523722,17295,0.001323823531526,TRICHLOROETHYLENE
2020-11-05,AR,05143,66.47518468813104,5096.848909012613,203065,0.015719146366965,TOTAL
2020-11-05,AR,05143,66.47518468813104,5096.848909012613,203065,0.009371515236538999,BENZENE
2020-11-05,AR,05143,66.47518468813104,5096.848909012613,203065,0.0008894774576629999,NICKELCOMPOUNDS
2020-11-05,AR,05143,66.47518468813104,5096.848909012613,203065,0.005458153672763,TRICHLOROETHYLENE
2020-11-05,AR,05145,46.982337180805814,2283.087628407807,77076,0.012261527860566999,TOTAL
2020-11-05,AR,05145,46.982337180805814,2283.087628407807,77076,0.008557521296236001,BENZENE
2020-11-05,AR,05145,46.982337180805814,2283.087628407807,77076,0.000820057041421,NICKELCOMPOUNDS
2020-11-05,AR,05145,46.982337180805814,2283.087628407807,77076,0.00288394952291,TRICHLOROETHYLENE
2020-11-05,AR,05147,0.0,2325.949367088608,7260,0.009017815651743,TOTAL
