datetimeobject,epochmilli,STUSPS,COUNTYGEOID,positiveRate,deathRate,label
2020-11-28,1606521600000.0,OH,39087,3427.34137194558,75.67731194187982,
2020-11-29,1606608000000.0,OH,39087,3486.2015034559304,75.67731194187982,
2020-11-30,1606694400000.0,OH,39087,3558.5153793115046,79.0407480281856,
2020-12-01,1606780800000.0,OH,39087,3614.01207473555,79.0407480281856,
2020-12-02,1606867200000.0,OH,39087,3684.644232547971,79.0407480281856,
2020-12-03,1606953600000.0,OH,39087,3755.2763903603923,79.0407480281856,
2020-12-04,1607040000000.0,OH,39087,3901.5858601146933,79.0407480281856,
2020-12-05,1607126400000.0,OH,39087,3980.626608142879,79.0407480281856,
2020-12-06,1607212800000.0,OH,39087,4022.669559221701,79.0407480281856,
2020-12-07,1607299200000.0,OH,39087,4100.028589206733,79.0407480281856,
2020-12-08,1607385600000.0,OH,39087,4248.019777004188,79.0407480281856,
2020-12-09,1607472000000.0,OH,39087,4365.74004002489,80.72246607133847,
2020-12-10,1607558400000.0,OH,39087,4490.187175218202,80.72246607133847,
2020-12-11,1607644800000.0,OH,39087,4596.135411936834,80.72246607133847,
2020-12-12,1607731200000.0,OH,39087,4680.221314094479,80.72246607133847,
2020-12-13,1607817600000.0,OH,39087,4735.718009518524,80.72246607133847,
2020-12-14,1607904000000.0,OH,39087,4806.350167330945,80.72246607133847,
2020-12-15,1607990400000.0,OH,39087,4893.799505574895,84.08590215764424,
2020-12-16,1608076800000.0,OH,39087,4952.659637085247,84.08590215764424,
2020-12-17,1608163200000.0,OH,39087,5041.790693372349,84.08590215764424,
2020-12-18,1608249600000.0,OH,39087,5088.87879858063,85.76762020079714,
2020-12-19,1608336000000.0,OH,39087,5137.648621832064,85.76762020079714,
2020-12-20,1608422400000.0,OH,39087,5189.7818811698035,85.76762020079714,
2020-12-21,1608508800000.0,OH,39087,5238.5517044212365,87.44933824395001,
2020-12-22,1608595200000.0,OH,39087,5299.093553974741,87.44933824395001,
2020-12-23,1608681600000.0,OH,39087,5373.0891478734675,87.44933824395001,
2020-12-24,1608768000000.0,OH,39087,5479.037384592099,87.44933824395001,
2020-12-25,1608854400000.0,OH,39087,5479.037384592099,87.44933824395001,
2020-12-26,1608940800000.0,OH,39087,5573.213595008661,87.44933824395001,
2020-12-27,1609027200000.0,OH,39087,5598.439365655954,87.44933824395001,
2020-12-28,1609113600000.0,OH,39087,5628.710290432707,87.44933824395001,
2020-12-29,1609200000000.0,OH,39087,5706.069320417739,87.44933824395001,
2020-12-30,1609286400000.0,OH,39087,5795.200376704842,89.13105628710291,
2020-12-31,1609372800000.0,OH,39087,5914.6023577686965,89.13105628710291,
2021-01-01,1609459200000.0,OH,39087,5914.6023577686965,90.81277433025579,
