datetimeobject,epochmilli,STUSPS,COUNTYGEOID,positiveRate,deathRate
2020-01-22,1579651200000,ID,16001,0.0,0.0
2020-01-23,1579737600000,ID,16001,0.0,0.0
2020-01-24,1579824000000,ID,16001,0.0,0.0
2020-01-25,1579910400000,ID,16001,0.0,0.0
2020-01-26,1579996800000,ID,16001,0.0,0.0
2020-01-27,1580083200000,ID,16001,0.0,0.0
2020-01-28,1580169600000,ID,16001,0.0,0.0
2020-01-29,1580256000000,ID,16001,0.0,0.0
2020-01-30,1580342400000,ID,16001,0.0,0.0
2020-01-31,1580428800000,ID,16001,0.0,0.0
2020-02-01,1580515200000,ID,16001,0.0,0.0
2020-02-02,1580601600000,ID,16001,0.0,0.0
2020-02-03,1580688000000,ID,16001,0.0,0.0
2020-02-04,1580774400000,ID,16001,0.0,0.0
2020-02-05,1580860800000,ID,16001,0.0,0.0
2020-02-06,1580947200000,ID,16001,0.0,0.0
2020-02-07,1581033600000,ID,16001,0.0,0.0
2020-02-08,1581120000000,ID,16001,0.0,0.0
2020-02-09,1581206400000,ID,16001,0.0,0.0
2020-02-10,1581292800000,ID,16001,0.0,0.0
2020-02-11,1581379200000,ID,16001,0.0,0.0
2020-02-12,1581465600000,ID,16001,0.0,0.0
2020-02-13,1581552000000,ID,16001,0.0,0.0
2020-02-14,1581638400000,ID,16001,0.0,0.0
2020-02-15,1581724800000,ID,16001,0.0,0.0
2020-02-16,1581811200000,ID,16001,0.0,0.0
2020-02-17,1581897600000,ID,16001,0.0,0.0
2020-02-18,1581984000000,ID,16001,0.0,0.0
2020-02-19,1582070400000,ID,16001,0.0,0.0
2020-02-20,1582156800000,ID,16001,0.0,0.0
2020-02-21,1582243200000,ID,16001,0.0,0.0
2020-02-22,1582329600000,ID,16001,0.0,0.0
2020-02-23,1582416000000,ID,16001,0.0,0.0
2020-02-24,1582502400000,ID,16001,0.0,0.0
2020-02-25,1582588800000,ID,16001,0.0,0.0
2020-02-26,1582675200000,ID,16001,0.0,0.0
2020-02-27,1582761600000,ID,16001,0.0,0.0
2020-02-28,1582848000000,ID,16001,0.0,0.0
2020-02-29,1582934400000,ID,16001,0.0,0.0
2020-03-01,1583020800000,ID,16001,0.0,0.0
2020-03-02,1583107200000,ID,16001,0.0,0.0
2020-03-03,1583193600000,ID,16001,0.0,0.0
2020-03-04,1583280000000,ID,16001,0.0,0.0
2020-03-05,1583366400000,ID,16001,0.0,0.0
2020-03-06,1583452800000,ID,16001,0.0,0.0
2020-03-07,1583539200000,ID,16001,0.0,0.0
2020-03-08,1583625600000,ID,16001,0.0,0.0
2020-03-09,1583712000000,ID,16001,0.0,0.0
2020-03-10,1583798400000,ID,16001,0.0,0.0
2020-03-11,1583884800000,ID,16001,0.0,0.0
2020-03-12,1583971200000,ID,16001,0.0,0.0
2020-03-13,1584057600000,ID,16001,0.0,0.0
2020-03-14,1584144000000,ID,16001,0.20764680109720568,0.0
2020-03-15,1584230400000,ID,16001,0.41529360219441136,0.0
2020-03-16,1584316800000,ID,16001,0.41529360219441136,0.0
2020-03-17,1584403200000,ID,16001,0.622940403291617,0.0
2020-03-18,1584489600000,ID,16001,0.622940403291617,0.0
2020-03-19,1584576000000,ID,16001,0.622940403291617,0.0
2020-03-20,1584662400000,ID,16001,1.6611744087776454,0.0
2020-03-21,1584748800000,ID,16001,2.2841148120692627,0.0
2020-03-22,1584835200000,ID,16001,2.2841148120692627,0.0
2020-03-23,1584921600000,ID,16001,2.699408414263674,0.0
2020-03-24,1585008000000,ID,16001,3.945289220846908,0.0
2020-03-25,1585094400000,ID,16001,4.983523226332936,0.0
2020-03-26,1585180800000,ID,16001,8.098225242791022,0.0
2020-03-27,1585267200000,ID,16001,11.212927259249106,0.0
2020-03-28,1585353600000,ID,16001,15.781156883387633,0.0
2020-03-29,1585440000000,ID,16001,19.10350570094292,0.20764680109720568
2020-03-30,1585526400000,ID,16001,23.464088523984245,0.41529360219441136
2020-03-31,1585612800000,ID,16001,40.49112621395511,0.622940403291617
2020-04-01,1585699200000,ID,16001,40.49112621395511,0.622940403291617
2020-04-02,1585785600000,ID,16001,63.74756793684215,0.622940403291617
2020-04-03,1585872000000,ID,16001,63.74756793684215,0.622940403291617
2020-04-04,1585958400000,ID,16001,74.75284839499405,0.622940403291617
2020-04-05,1586044800000,ID,16001,79.9440184224242,0.622940403291617
2020-04-06,1586131200000,ID,16001,83.4740140410767,0.622940403291617
2020-04-07,1586217600000,ID,16001,87.00400965972919,0.622940403291617
2020-04-08,1586304000000,ID,16001,90.9492988805761,0.622940403291617
2020-04-09,1586390400000,ID,16001,92.81812009045095,1.0382340054860284
2020-04-10,1586476800000,ID,16001,102.78516654311683,1.245880806583234
2020-04-11,1586563200000,ID,16001,106.52280896286652,1.245880806583234
2020-04-12,1586649600000,ID,16001,107.35339616725534,1.245880806583234
2020-04-13,1586736000000,ID,16001,107.35339616725534,1.245880806583234
2020-04-14,1586822400000,ID,16001,111.71397899029667,1.8688212098748511
2020-04-15,1586908800000,ID,16001,111.71397899029667,1.8688212098748511
2020-04-16,1586995200000,ID,16001,117.73573622211562,1.8688212098748511
2020-04-17,1587081600000,ID,16001,119.60455743199047,1.8688212098748511
2020-04-18,1587168000000,ID,16001,123.13455305064298,1.8688212098748511
2020-04-19,1587254400000,ID,16001,124.17278705612901,2.076468010972057
2020-04-20,1587340800000,ID,16001,124.17278705612901,2.076468010972057
2020-04-21,1587427200000,ID,16001,127.91042947587871,2.491761613166468
2020-04-22,1587513600000,ID,16001,129.15631028246193,2.491761613166468
2020-04-23,1587600000000,ID,16001,131.85571869672563,2.9070552153608795
2020-04-24,1587686400000,ID,16001,133.30924630440606,2.9070552153608795
2020-04-25,1587772800000,ID,16001,134.9704207131837,3.1147020164580854
2020-04-26,1587859200000,ID,16001,134.9704207131837,3.1147020164580854
2020-04-27,1587945600000,ID,16001,134.9704207131837,3.1147020164580854
2020-04-28,1588032000000,ID,16001,137.4621823263502,3.322348817555291
2020-04-29,1588118400000,ID,16001,137.4621823263502,3.322348817555291
2020-04-30,1588204800000,ID,16001,139.33100353622504,3.322348817555291
2020-05-01,1588291200000,ID,16001,141.40747154719708,3.322348817555291
2020-05-02,1588377600000,ID,16001,146.39099477353002,3.529995618652497
2020-05-03,1588464000000,ID,16001,146.39099477353002,3.529995618652497
2020-05-04,1588550400000,ID,16001,147.42922877901606,3.529995618652497
2020-05-05,1588636800000,ID,16001,148.05216918230767,3.945289220846908
2020-05-06,1588723200000,ID,16001,148.88275638669649,3.945289220846908
2020-05-07,1588809600000,ID,16001,149.7133435910853,3.945289220846908
2020-05-08,1588896000000,ID,16001,149.7133435910853,3.945289220846908
2020-05-09,1588982400000,ID,16001,151.78981160205737,3.945289220846908
2020-05-10,1589068800000,ID,16001,152.2051052042518,3.945289220846908
2020-05-11,1589155200000,ID,16001,153.450986010835,4.3605828230413195
2020-05-12,1589241600000,ID,16001,154.48922001632104,4.3605828230413195
2020-05-13,1589328000000,ID,16001,154.48922001632104,4.3605828230413195
2020-05-14,1589414400000,ID,16001,157.6039220327791,4.568229624138525
2020-05-15,1589500800000,ID,16001,157.6039220327791,4.568229624138525
2020-05-16,1589587200000,ID,16001,160.51097724814,4.568229624138525
2020-05-17,1589673600000,ID,16001,160.51097724814,4.568229624138525
2020-05-18,1589760000000,ID,16001,161.96450485582045,4.568229624138525
2020-05-19,1589846400000,ID,16001,161.96450485582045,4.568229624138525
2020-05-20,1589932800000,ID,16001,164.4562664689869,4.568229624138525
2020-05-21,1590019200000,ID,16001,164.4562664689869,4.568229624138525
2020-05-22,1590105600000,ID,16001,164.87156007118134,4.568229624138525
2020-05-23,1590192000000,ID,16001,164.87156007118134,4.568229624138525
2020-05-24,1590278400000,ID,16001,165.28685367337573,4.568229624138525
2020-05-25,1590364800000,ID,16001,165.28685367337573,4.568229624138525
2020-05-26,1590451200000,ID,16001,165.28685367337573,4.568229624138525
2020-05-27,1590537600000,ID,16001,165.70214727557013,4.568229624138525
2020-05-28,1590624000000,ID,16001,166.74038128105616,4.568229624138525
2020-05-29,1590710400000,ID,16001,166.74038128105616,4.568229624138525
2020-05-30,1590796800000,ID,16001,167.15567488325058,4.568229624138525
2020-05-31,1590883200000,ID,16001,168.609202490931,4.568229624138525
2020-06-01,1590969600000,ID,16001,168.609202490931,4.568229624138525
2020-06-02,1591056000000,ID,16001,169.85508329751428,4.568229624138525
2020-06-03,1591142400000,ID,16001,169.85508329751428,4.568229624138525
2020-06-04,1591228800000,ID,16001,170.8933173030003,4.568229624138525
2020-06-05,1591315200000,ID,16001,172.96978531397235,4.568229624138525
2020-06-06,1591401600000,ID,16001,174.00801931945838,4.568229624138525
2020-06-07,1591488000000,ID,16001,174.00801931945838,4.568229624138525
2020-06-08,1591574400000,ID,16001,175.2539001260416,4.568229624138525
2020-06-09,1591660800000,ID,16001,176.08448733043042,4.568229624138525
2020-06-10,1591747200000,ID,16001,177.33036813701366,4.568229624138525
2020-06-11,1591833600000,ID,16001,177.33036813701366,4.568229624138525
2020-06-12,1591920000000,ID,16001,182.1062445622494,4.568229624138525
2020-06-13,1592006400000,ID,16001,182.1062445622494,4.568229624138525
2020-06-14,1592092800000,ID,16001,185.22094657870747,4.568229624138525
2020-06-15,1592179200000,ID,16001,185.22094657870747,4.568229624138525
2020-06-16,1592265600000,ID,16001,189.9968230039432,4.568229624138525
2020-06-17,1592352000000,ID,16001,204.73974588184484,4.568229624138525
2020-06-18,1592438400000,ID,16001,216.57561354438553,4.568229624138525
2020-06-19,1592524800000,ID,16001,228.41148120692628,4.568229624138525
2020-06-20,1592611200000,ID,16001,242.11617007934183,4.568229624138525
2020-06-21,1592697600000,ID,16001,242.11617007934183,4.568229624138525
2020-06-22,1592784000000,ID,16001,271.3943690340478,4.568229624138525
2020-06-23,1592870400000,ID,16001,271.3943690340478,4.568229624138525
2020-06-24,1592956800000,ID,16001,287.1755259174355,4.568229624138525
2020-06-25,1593043200000,ID,16001,329.12017973907103,4.77587642523573
2020-06-26,1593129600000,ID,16001,329.12017973907103,4.77587642523573
2020-06-27,1593216000000,ID,16001,382.2777608199557,4.77587642523573
2020-06-28,1593302400000,ID,16001,382.2777608199557,4.77587642523573
2020-06-29,1593388800000,ID,16001,423.5994742382996,4.77587642523573
2020-06-30,1593475200000,ID,16001,450.38591157983916,4.77587642523573
2020-07-01,1593561600000,ID,16001,475.0958809104066,4.77587642523573
2020-07-02,1593648000000,ID,16001,485.0629273630725,4.77587642523573
2020-07-03,1593734400000,ID,16001,520.5705303506946,4.77587642523573
2020-07-04,1593820800000,ID,16001,546.3187336867483,4.77587642523573
2020-07-05,1593907200000,ID,16001,588.6786811105782,4.77587642523573
2020-07-06,1593993600000,ID,16001,622.940403291617,4.77587642523573
2020-07-07,1594080000000,ID,16001,675.2673971681129,4.77587642523573
2020-07-08,1594166400000,ID,16001,712.4361745645127,4.77587642523573
2020-07-09,1594252800000,ID,16001,746.6978967455517,4.983523226332936
2020-07-10,1594339200000,ID,16001,786.9813761584096,5.191170027430142
2020-07-11,1594425600000,ID,16001,825.3960343613927,5.191170027430142
2020-07-12,1594512000000,ID,16001,860.9036373490148,5.191170027430142
2020-07-13,1594598400000,ID,16001,923.612971280371,5.191170027430142
2020-07-14,1594684800000,ID,16001,942.9241237824111,5.191170027430142
2020-07-15,1594771200000,ID,16001,1004.1799301060868,5.814110430721759
2020-07-16,1594857600000,ID,16001,1065.6433832308596,6.229404032916171
2020-07-17,1594944000000,ID,16001,1133.1285935874514,6.644697635110582
2020-07-18,1595030400000,ID,16001,1188.3626426793082,6.644697635110582
2020-07-19,1595116800000,ID,16001,1225.1161264735138,6.644697635110582
2020-07-20,1595203200000,ID,16001,1241.5202237601927,6.852344436207788
2020-07-21,1595289600000,ID,16001,1286.3719327971894,7.267638038402199
2020-07-22,1595376000000,ID,16001,1333.7154034473522,8.305872043888227
2020-07-23,1595462400000,ID,16001,1367.7694788272938,8.721165646082639
2020-07-24,1595548800000,ID,16001,1397.8782649863888,9.344106049374256
2020-07-25,1595635200000,ID,16001,1441.484093216802,9.344106049374256
2020-07-26,1595721600000,ID,16001,1472.6311133813829,9.344106049374256
2020-07-27,1595808000000,ID,16001,1495.6799083031726,9.759399651568668
2020-07-28,1595894400000,ID,16001,1532.0180984951837,10.382340054860284
2020-07-29,1595980800000,ID,16001,1560.465710245501,11.005280458151901
2020-07-30,1596067200000,ID,16001,1594.935079227637,11.420574060346313
2020-07-31,1596153600000,ID,16001,1625.4591589889262,12.458808065832342
2020-08-01,1596240000000,ID,16001,1662.0049959820342,12.874101668026752
2020-08-02,1596326400000,ID,16001,1662.0049959820342,12.874101668026752
2020-08-03,1596412800000,ID,16001,1675.5020380533526,13.289395270221164
2020-08-04,1596499200000,ID,16001,1719.3155130848631,13.704688872415575
2020-08-05,1596585600000,ID,16001,1747.347831232986,14.742922877901606
2020-08-06,1596672000000,ID,16001,1779.3254386019555,14.950569678998809
2020-08-07,1596758400000,ID,16001,1810.6801055676337,15.781156883387633
2020-08-08,1596844800000,ID,16001,1854.7012274002414,16.819390888873663
2020-08-09,1596931200000,ID,16001,1858.2312230188938,16.819390888873663
2020-08-10,1597017600000,ID,16001,1898.7223492328487,17.234684491068073
2020-08-11,1597104000000,ID,16001,1934.229952220471,17.649978093262483
2020-08-12,1597190400000,ID,16001,1957.0711003411636,17.649978093262483
2020-08-13,1597276800000,ID,16001,1992.3710565276886,18.68821209874851
2020-08-14,1597363200000,ID,16001,2025.1792511010472,19.31115250204013
2020-08-15,1597449600000,ID,16001,2060.6868540886694,19.72644610423454
2020-08-16,1597536000000,ID,16001,2069.8233133369463,19.72644610423454
2020-08-17,1597622400000,ID,16001,2082.697415004973,19.72644610423454
2020-08-18,1597708800000,ID,16001,2103.877388716888,20.34938650752616
2020-08-19,1597795200000,ID,16001,2123.81148162222,21.17997371191498
2020-08-20,1597881600000,ID,16001,2148.7290977538846,21.17997371191498
2020-08-21,1597968000000,ID,16001,2169.9090714657996,22.63350131959542
2020-08-22,1598054400000,ID,16001,2193.165513188687,22.63350131959542
2020-08-23,1598140800000,ID,16001,2199.394917221603,22.63350131959542
2020-08-24,1598227200000,ID,16001,2214.345486900602,23.04879492178983
2020-08-25,1598313600000,ID,16001,2231.7878181927667,23.256441722887036
2020-08-26,1598400000000,ID,16001,2253.590732307973,24.08702892727586
2020-08-27,1598486400000,ID,16001,2269.579535992458,24.502322529470273
2020-08-28,1598572800000,ID,16001,2280.377169649513,25.748203336053503
2020-08-29,1598659200000,ID,16001,2300.726556157039,25.955850137150716
2020-08-30,1598745600000,ID,16001,2306.748313388858,25.955850137150716
2020-08-31,1598832000000,ID,16001,2320.660649062371,25.955850137150716
2020-09-01,1598918400000,ID,16001,2339.5565079622165,26.371143739345122
2020-09-02,1599004800000,ID,16001,2361.7747156796177,26.578790540442327
2020-09-03,1599091200000,ID,16001,2369.457647320214,26.578790540442327
2020-09-04,1599177600000,ID,16001,2369.457647320214,26.578790540442327
2020-09-05,1599264000000,ID,16001,2369.457647320214,26.578790540442327
2020-01-22,1579651200000,ID,16003,0.0,0.0
2020-01-23,1579737600000,ID,16003,0.0,0.0
2020-01-24,1579824000000,ID,16003,0.0,0.0
2020-01-25,1579910400000,ID,16003,0.0,0.0
2020-01-26,1579996800000,ID,16003,0.0,0.0
2020-01-27,1580083200000,ID,16003,0.0,0.0
2020-01-28,1580169600000,ID,16003,0.0,0.0
2020-01-29,1580256000000,ID,16003,0.0,0.0
2020-01-30,1580342400000,ID,16003,0.0,0.0
2020-01-31,1580428800000,ID,16003,0.0,0.0
2020-02-01,1580515200000,ID,16003,0.0,0.0
2020-02-02,1580601600000,ID,16003,0.0,0.0
2020-02-03,1580688000000,ID,16003,0.0,0.0
2020-02-04,1580774400000,ID,16003,0.0,0.0
2020-02-05,1580860800000,ID,16003,0.0,0.0
2020-02-06,1580947200000,ID,16003,0.0,0.0
2020-02-07,1581033600000,ID,16003,0.0,0.0
2020-02-08,1581120000000,ID,16003,0.0,0.0
2020-02-09,1581206400000,ID,16003,0.0,0.0
2020-02-10,1581292800000,ID,16003,0.0,0.0
2020-02-11,1581379200000,ID,16003,0.0,0.0
2020-02-12,1581465600000,ID,16003,0.0,0.0
2020-02-13,1581552000000,ID,16003,0.0,0.0
2020-02-14,1581638400000,ID,16003,0.0,0.0
2020-02-15,1581724800000,ID,16003,0.0,0.0
2020-02-16,1581811200000,ID,16003,0.0,0.0
2020-02-17,1581897600000,ID,16003,0.0,0.0
2020-02-18,1581984000000,ID,16003,0.0,0.0
2020-02-19,1582070400000,ID,16003,0.0,0.0
2020-02-20,1582156800000,ID,16003,0.0,0.0
2020-02-21,1582243200000,ID,16003,0.0,0.0
2020-02-22,1582329600000,ID,16003,0.0,0.0
2020-02-23,1582416000000,ID,16003,0.0,0.0
2020-02-24,1582502400000,ID,16003,0.0,0.0
2020-02-25,1582588800000,ID,16003,0.0,0.0
2020-02-26,1582675200000,ID,16003,0.0,0.0
2020-02-27,1582761600000,ID,16003,0.0,0.0
2020-02-28,1582848000000,ID,16003,0.0,0.0
2020-02-29,1582934400000,ID,16003,0.0,0.0
2020-03-01,1583020800000,ID,16003,0.0,0.0
2020-03-02,1583107200000,ID,16003,0.0,0.0
2020-03-03,1583193600000,ID,16003,0.0,0.0
2020-03-04,1583280000000,ID,16003,0.0,0.0
2020-03-05,1583366400000,ID,16003,0.0,0.0
2020-03-06,1583452800000,ID,16003,0.0,0.0
2020-03-07,1583539200000,ID,16003,0.0,0.0
2020-03-08,1583625600000,ID,16003,0.0,0.0
2020-03-09,1583712000000,ID,16003,0.0,0.0
2020-03-10,1583798400000,ID,16003,0.0,0.0
2020-03-11,1583884800000,ID,16003,0.0,0.0
2020-03-12,1583971200000,ID,16003,0.0,0.0
2020-03-13,1584057600000,ID,16003,0.0,0.0
2020-03-14,1584144000000,ID,16003,0.0,0.0
2020-03-15,1584230400000,ID,16003,0.0,0.0
2020-03-16,1584316800000,ID,16003,0.0,0.0
2020-03-17,1584403200000,ID,16003,0.0,0.0
2020-03-18,1584489600000,ID,16003,0.0,0.0
2020-03-19,1584576000000,ID,16003,0.0,0.0
2020-03-20,1584662400000,ID,16003,0.0,0.0
2020-03-21,1584748800000,ID,16003,0.0,0.0
2020-03-22,1584835200000,ID,16003,0.0,0.0
2020-03-23,1584921600000,ID,16003,0.0,0.0
2020-03-24,1585008000000,ID,16003,0.0,0.0
2020-03-25,1585094400000,ID,16003,0.0,0.0
2020-03-26,1585180800000,ID,16003,0.0,0.0
2020-03-27,1585267200000,ID,16003,0.0,0.0
2020-03-28,1585353600000,ID,16003,0.0,0.0
2020-03-29,1585440000000,ID,16003,0.0,0.0
2020-03-30,1585526400000,ID,16003,0.0,0.0
2020-03-31,1585612800000,ID,16003,0.0,0.0
2020-04-01,1585699200000,ID,16003,0.0,0.0
2020-04-02,1585785600000,ID,16003,23.28830926874709,0.0
2020-04-03,1585872000000,ID,16003,23.28830926874709,0.0
2020-04-04,1585958400000,ID,16003,23.28830926874709,0.0
2020-04-05,1586044800000,ID,16003,23.28830926874709,0.0
2020-04-06,1586131200000,ID,16003,23.28830926874709,0.0
2020-04-07,1586217600000,ID,16003,23.28830926874709,0.0
2020-04-08,1586304000000,ID,16003,23.28830926874709,0.0
2020-04-09,1586390400000,ID,16003,23.28830926874709,0.0
2020-04-10,1586476800000,ID,16003,23.28830926874709,0.0
2020-04-11,1586563200000,ID,16003,23.28830926874709,0.0
2020-04-12,1586649600000,ID,16003,23.28830926874709,0.0
2020-04-13,1586736000000,ID,16003,23.28830926874709,0.0
2020-04-14,1586822400000,ID,16003,23.28830926874709,0.0
2020-04-15,1586908800000,ID,16003,23.28830926874709,0.0
2020-04-16,1586995200000,ID,16003,23.28830926874709,0.0
2020-04-17,1587081600000,ID,16003,23.28830926874709,0.0
2020-04-18,1587168000000,ID,16003,23.28830926874709,0.0
2020-04-19,1587254400000,ID,16003,23.28830926874709,0.0
2020-04-20,1587340800000,ID,16003,23.28830926874709,0.0
2020-04-21,1587427200000,ID,16003,69.86492780624127,0.0
2020-04-22,1587513600000,ID,16003,69.86492780624127,0.0
2020-04-23,1587600000000,ID,16003,69.86492780624127,0.0
2020-04-24,1587686400000,ID,16003,69.86492780624127,0.0
2020-04-25,1587772800000,ID,16003,69.86492780624127,0.0
2020-04-26,1587859200000,ID,16003,69.86492780624127,0.0
2020-04-27,1587945600000,ID,16003,69.86492780624127,0.0
2020-04-28,1588032000000,ID,16003,69.86492780624127,0.0
2020-04-29,1588118400000,ID,16003,69.86492780624127,0.0
2020-04-30,1588204800000,ID,16003,69.86492780624127,0.0
2020-05-01,1588291200000,ID,16003,69.86492780624127,0.0
2020-05-02,1588377600000,ID,16003,69.86492780624127,0.0
2020-05-03,1588464000000,ID,16003,69.86492780624127,0.0
2020-05-04,1588550400000,ID,16003,69.86492780624127,0.0
2020-05-05,1588636800000,ID,16003,69.86492780624127,0.0
2020-05-06,1588723200000,ID,16003,69.86492780624127,0.0
2020-05-07,1588809600000,ID,16003,69.86492780624127,0.0
2020-05-08,1588896000000,ID,16003,69.86492780624127,0.0
2020-05-09,1588982400000,ID,16003,69.86492780624127,0.0
2020-05-10,1589068800000,ID,16003,69.86492780624127,0.0
2020-05-11,1589155200000,ID,16003,69.86492780624127,0.0
2020-05-12,1589241600000,ID,16003,69.86492780624127,0.0
2020-05-13,1589328000000,ID,16003,69.86492780624127,0.0
2020-05-14,1589414400000,ID,16003,69.86492780624127,0.0
2020-05-15,1589500800000,ID,16003,69.86492780624127,0.0
2020-05-16,1589587200000,ID,16003,69.86492780624127,0.0
2020-05-17,1589673600000,ID,16003,69.86492780624127,0.0
2020-05-18,1589760000000,ID,16003,69.86492780624127,0.0
2020-05-19,1589846400000,ID,16003,69.86492780624127,0.0
2020-05-20,1589932800000,ID,16003,69.86492780624127,0.0
2020-05-21,1590019200000,ID,16003,69.86492780624127,0.0
2020-05-22,1590105600000,ID,16003,69.86492780624127,0.0
2020-05-23,1590192000000,ID,16003,69.86492780624127,0.0
2020-05-24,1590278400000,ID,16003,69.86492780624127,0.0
2020-05-25,1590364800000,ID,16003,69.86492780624127,0.0
2020-05-26,1590451200000,ID,16003,69.86492780624127,0.0
2020-05-27,1590537600000,ID,16003,69.86492780624127,0.0
2020-05-28,1590624000000,ID,16003,69.86492780624127,0.0
2020-05-29,1590710400000,ID,16003,69.86492780624127,0.0
2020-05-30,1590796800000,ID,16003,69.86492780624127,0.0
2020-05-31,1590883200000,ID,16003,69.86492780624127,0.0
2020-06-01,1590969600000,ID,16003,69.86492780624127,0.0
2020-06-02,1591056000000,ID,16003,69.86492780624127,0.0
2020-06-03,1591142400000,ID,16003,69.86492780624127,0.0
2020-06-04,1591228800000,ID,16003,69.86492780624127,0.0
2020-06-05,1591315200000,ID,16003,69.86492780624127,0.0
2020-06-06,1591401600000,ID,16003,69.86492780624127,0.0
2020-06-07,1591488000000,ID,16003,69.86492780624127,0.0
2020-06-08,1591574400000,ID,16003,69.86492780624127,0.0
2020-06-09,1591660800000,ID,16003,69.86492780624127,0.0
2020-06-10,1591747200000,ID,16003,69.86492780624127,0.0
2020-06-11,1591833600000,ID,16003,69.86492780624127,0.0
2020-06-12,1591920000000,ID,16003,93.15323707498835,0.0
2020-06-13,1592006400000,ID,16003,93.15323707498835,0.0
2020-06-14,1592092800000,ID,16003,93.15323707498835,0.0
2020-06-15,1592179200000,ID,16003,93.15323707498835,0.0
2020-06-16,1592265600000,ID,16003,139.72985561248254,0.0
2020-06-17,1592352000000,ID,16003,209.59478341872378,0.0
2020-06-18,1592438400000,ID,16003,209.59478341872378,0.0
2020-06-19,1592524800000,ID,16003,209.59478341872378,0.0
2020-06-20,1592611200000,ID,16003,209.59478341872378,0.0
2020-06-21,1592697600000,ID,16003,209.59478341872378,0.0
2020-06-22,1592784000000,ID,16003,232.8830926874709,0.0
2020-06-23,1592870400000,ID,16003,232.8830926874709,0.0
2020-06-24,1592956800000,ID,16003,232.8830926874709,0.0
2020-06-25,1593043200000,ID,16003,232.8830926874709,0.0
2020-06-26,1593129600000,ID,16003,232.8830926874709,0.0
2020-06-27,1593216000000,ID,16003,232.8830926874709,0.0
2020-06-28,1593302400000,ID,16003,232.8830926874709,0.0
2020-06-29,1593388800000,ID,16003,232.8830926874709,0.0
2020-06-30,1593475200000,ID,16003,256.17140195621795,0.0
2020-07-01,1593561600000,ID,16003,256.17140195621795,0.0
2020-07-02,1593648000000,ID,16003,256.17140195621795,0.0
2020-07-03,1593734400000,ID,16003,256.17140195621795,0.0
2020-07-04,1593820800000,ID,16003,256.17140195621795,0.0
2020-07-05,1593907200000,ID,16003,256.17140195621795,0.0
2020-07-06,1593993600000,ID,16003,279.4597112249651,0.0
2020-07-07,1594080000000,ID,16003,279.4597112249651,0.0
2020-07-08,1594166400000,ID,16003,279.4597112249651,0.0
2020-07-09,1594252800000,ID,16003,279.4597112249651,0.0
2020-07-10,1594339200000,ID,16003,279.4597112249651,0.0
2020-07-11,1594425600000,ID,16003,279.4597112249651,0.0
2020-07-12,1594512000000,ID,16003,279.4597112249651,0.0
2020-07-13,1594598400000,ID,16003,279.4597112249651,0.0
2020-07-14,1594684800000,ID,16003,279.4597112249651,0.0
2020-07-15,1594771200000,ID,16003,279.4597112249651,0.0
2020-07-16,1594857600000,ID,16003,302.74802049371215,0.0
2020-07-17,1594944000000,ID,16003,302.74802049371215,0.0
2020-07-18,1595030400000,ID,16003,302.74802049371215,0.0
2020-07-19,1595116800000,ID,16003,349.32463903120635,0.0
2020-07-20,1595203200000,ID,16003,349.32463903120635,0.0
2020-07-21,1595289600000,ID,16003,349.32463903120635,0.0
2020-07-22,1595376000000,ID,16003,349.32463903120635,0.0
2020-07-23,1595462400000,ID,16003,349.32463903120635,0.0
2020-07-24,1595548800000,ID,16003,349.32463903120635,0.0
2020-07-25,1595635200000,ID,16003,349.32463903120635,0.0
2020-07-26,1595721600000,ID,16003,372.6129482999534,0.0
2020-07-27,1595808000000,ID,16003,395.90125756870054,0.0
2020-07-28,1595894400000,ID,16003,395.90125756870054,0.0
2020-07-29,1595980800000,ID,16003,419.18956683744756,0.0
2020-07-30,1596067200000,ID,16003,419.18956683744756,0.0
2020-07-31,1596153600000,ID,16003,419.18956683744756,0.0
2020-08-01,1596240000000,ID,16003,419.18956683744756,0.0
2020-08-02,1596326400000,ID,16003,419.18956683744756,0.0
2020-08-03,1596412800000,ID,16003,419.18956683744756,0.0
2020-08-04,1596499200000,ID,16003,419.18956683744756,0.0
2020-08-05,1596585600000,ID,16003,419.18956683744756,0.0
2020-08-06,1596672000000,ID,16003,442.4778761061947,0.0
2020-08-07,1596758400000,ID,16003,442.4778761061947,0.0
2020-08-08,1596844800000,ID,16003,442.4778761061947,0.0
2020-08-09,1596931200000,ID,16003,442.4778761061947,0.0
2020-08-10,1597017600000,ID,16003,442.4778761061947,0.0
2020-08-11,1597104000000,ID,16003,465.7661853749418,0.0
2020-08-12,1597190400000,ID,16003,465.7661853749418,0.0
2020-08-13,1597276800000,ID,16003,489.0544946436889,0.0
2020-08-14,1597363200000,ID,16003,512.3428039124359,0.0
2020-08-15,1597449600000,ID,16003,512.3428039124359,0.0
2020-08-16,1597536000000,ID,16003,512.3428039124359,0.0
2020-08-17,1597622400000,ID,16003,512.3428039124359,0.0
2020-08-18,1597708800000,ID,16003,512.3428039124359,0.0
2020-08-19,1597795200000,ID,16003,535.6311131811831,0.0
2020-08-20,1597881600000,ID,16003,535.6311131811831,0.0
2020-08-21,1597968000000,ID,16003,535.6311131811831,0.0
2020-08-22,1598054400000,ID,16003,558.9194224499302,0.0
2020-08-23,1598140800000,ID,16003,582.2077317186772,0.0
