datetimeobject,epochmilli,STUSPS,COUNTYGEOID,positiveRate,deathRate,label
2020-11-19,1605744000000.0,WA,53009,471.99699990948,3.8794273965162738,
2020-11-20,1605830400000.0,WA,53009,490.1009944265559,3.8794273965162738,
2020-11-21,1605916800000.0,WA,53009,496.56670675408304,3.8794273965162738,
2020-11-22,1606003200000.0,WA,53009,528.8952683917187,3.8794273965162738,
2020-11-23,1606089600000.0,WA,53009,545.7061204432893,3.8794273965162738,
2020-11-24,1606176000000.0,WA,53009,550.878690305311,3.8794273965162738,
2020-11-25,1606262400000.0,WA,53009,578.0346820809249,3.8794273965162738,
2020-11-26,1606348800000.0,WA,53009,587.0866793394629,3.8794273965162738,
2020-11-27,1606435200000.0,WA,53009,597.4318190635063,3.8794273965162738,
2020-11-28,1606521600000.0,WA,53009,598.7249615290117,3.8794273965162738,
2020-11-29,1606608000000.0,WA,53009,612.9495286495713,5.1725698620216995,
2020-11-30,1606694400000.0,WA,53009,627.174095770131,5.1725698620216995,
2020-12-01,1606780800000.0,WA,53009,645.278090287207,5.1725698620216995,
2020-12-02,1606867200000.0,WA,53009,658.2095149422612,5.1725698620216995,
2020-12-03,1606953600000.0,WA,53009,665.9683697352937,5.1725698620216995,
2020-12-04,1607040000000.0,WA,53009,667.2615122007992,5.1725698620216995,
2020-12-05,1607126400000.0,WA,53009,675.0203669938318,5.1725698620216995,
2020-12-06,1607212800000.0,WA,53009,687.951791648886,5.1725698620216995,
2020-12-07,1607299200000.0,WA,53009,706.0557861659619,5.1725698620216995,
2020-12-08,1607385600000.0,WA,53009,734.5049204070813,5.1725698620216995,
2020-12-09,1607472000000.0,WA,53009,747.4363450621355,5.1725698620216995,
2020-12-10,1607558400000.0,WA,53009,752.6089149241571,5.1725698620216995,
2020-12-11,1607644800000.0,WA,53009,757.7814847861789,5.1725698620216995,
2020-12-12,1607731200000.0,WA,53009,762.9540546482007,5.1725698620216995,
2020-12-13,1607817600000.0,WA,53009,764.247197113706,5.1725698620216995,
2020-12-14,1607904000000.0,WA,53009,769.4197669757277,5.1725698620216995,
2020-12-15,1607990400000.0,WA,53009,775.8854793032549,5.1725698620216995,
2020-12-16,1608076800000.0,WA,53009,775.8854793032549,5.1725698620216995,
2020-12-17,1608163200000.0,WA,53009,796.5757587513417,5.1725698620216995,
2020-12-18,1608249600000.0,WA,53009,810.8003258719012,5.1725698620216995,
2020-12-19,1608336000000.0,WA,53009,818.5591806649338,5.1725698620216995,
2020-12-20,1608422400000.0,WA,53009,818.5591806649338,5.1725698620216995,
2020-12-21,1608508800000.0,WA,53009,836.6631751820098,5.1725698620216995,
2020-12-22,1608595200000.0,WA,53009,856.0603121645912,5.1725698620216995,
2020-12-23,1608681600000.0,WA,53009,867.6985943541399,5.1725698620216995,
2020-12-24,1608768000000.0,WA,53009,883.2163039402052,5.1725698620216995,
2020-12-25,1608854400000.0,WA,53009,883.2163039402052,5.1725698620216995,
2020-12-26,1608940800000.0,WA,53009,890.9751587332375,5.1725698620216995,
2020-12-27,1609027200000.0,WA,53009,890.9751587332375,5.1725698620216995,
2020-12-28,1609113600000.0,WA,53009,900.0271559917757,5.1725698620216995,
2020-12-29,1609200000000.0,WA,53009,906.4928683193028,5.1725698620216995,
2020-12-30,1609286400000.0,WA,53009,909.0791532503137,5.1725698620216995,
2020-12-31,1609372800000.0,WA,53009,925.8900053018841,5.1725698620216995,
2021-01-01,1609459200000.0,WA,53009,925.8900053018841,5.1725698620216995,
2021-01-02,1609545600000.0,WA,53009,925.8900053018841,5.1725698620216995,
2021-01-03,1609632000000.0,WA,53009,943.99399981896,5.1725698620216995,
2021-01-04,1609718400000.0,WA,53009,950.4597121464872,5.1725698620216995,
2021-01-05,1609804800000.0,WA,53009,956.9254244740142,5.1725698620216995,
2021-01-06,1609891200000.0,WA,53009,958.2185669395197,5.1725698620216995,
2021-01-07,1609977600000.0,WA,53009,964.6842792670468,5.1725698620216995,
