datetimeobject,epochmilli,STUSPS,COUNTYGEOID,positiveRate,deathRate,label
2020-07-21,1595289600000.0,MI,26039,620.1439874545584,35.64045904911255,
2020-07-22,1595376000000.0,MI,26039,655.784446503671,35.64045904911255,
2020-07-23,1595462400000.0,MI,26039,655.784446503671,35.64045904911255,
2020-07-24,1595548800000.0,MI,26039,662.9125383134934,35.64045904911255,
2020-07-25,1595635200000.0,MI,26039,662.9125383134934,35.64045904911255,
2020-07-26,1595721600000.0,MI,26039,662.9125383134934,35.64045904911255,
2020-07-27,1595808000000.0,MI,26039,662.9125383134934,35.64045904911255,
2020-07-28,1595894400000.0,MI,26039,662.9125383134934,35.64045904911255,
2020-07-29,1595980800000.0,MI,26039,662.9125383134934,35.64045904911255,
2020-07-30,1596067200000.0,MI,26039,662.9125383134934,35.64045904911255,
2020-07-31,1596153600000.0,MI,26039,662.9125383134934,35.64045904911255,
2020-08-01,1596240000000.0,MI,26039,677.1687219331385,35.64045904911255,
2020-08-02,1596326400000.0,MI,26039,691.4249055527835,35.64045904911255,
2020-08-03,1596412800000.0,MI,26039,691.4249055527835,35.64045904911255,
2020-08-04,1596499200000.0,MI,26039,712.8091809822511,35.64045904911255,
2020-08-05,1596585600000.0,MI,26039,734.1934564117186,35.64045904911255,
2020-08-06,1596672000000.0,MI,26039,734.1934564117186,35.64045904911255,
2020-08-07,1596758400000.0,MI,26039,748.4496400313636,35.64045904911255,
2020-08-08,1596844800000.0,MI,26039,755.577731841186,35.64045904911255,
2020-08-09,1596931200000.0,MI,26039,755.577731841186,35.64045904911255,
2020-08-10,1597017600000.0,MI,26039,755.577731841186,35.64045904911255,
2020-08-11,1597104000000.0,MI,26039,762.7058236510087,35.64045904911255,
2020-08-12,1597190400000.0,MI,26039,762.7058236510087,35.64045904911255,
2020-08-13,1597276800000.0,MI,26039,762.7058236510087,35.64045904911255,
2020-08-14,1597363200000.0,MI,26039,769.8339154608311,35.64045904911255,
2020-08-15,1597449600000.0,MI,26039,776.9620072706537,35.64045904911255,
2020-08-16,1597536000000.0,MI,26039,784.0900990804761,35.64045904911255,
2020-08-17,1597622400000.0,MI,26039,784.0900990804761,35.64045904911255,
2020-08-18,1597708800000.0,MI,26039,791.2181908902986,35.64045904911255,
2020-08-19,1597795200000.0,MI,26039,791.2181908902986,35.64045904911255,
2020-08-20,1597881600000.0,MI,26039,791.2181908902986,35.64045904911255,
2020-08-21,1597968000000.0,MI,26039,791.2181908902986,35.64045904911255,
2020-08-22,1598054400000.0,MI,26039,798.3462827001213,35.64045904911255,
2020-08-23,1598140800000.0,MI,26039,798.3462827001213,35.64045904911255,
2020-08-24,1598227200000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-08-25,1598313600000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-08-26,1598400000000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-08-27,1598486400000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-08-28,1598572800000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-08-29,1598659200000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-08-30,1598745600000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-08-31,1598832000000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-09-01,1598918400000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-09-02,1599004800000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-09-03,1599091200000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-09-04,1599177600000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-09-05,1599264000000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-09-06,1599350400000.0,MI,26039,805.4743745099437,35.64045904911255,
2020-09-07,1599436800000.0,MI,26039,812.6024663197662,35.64045904911255,
2020-09-08,1599523200000.0,MI,26039,819.7305581295886,35.64045904911255,
