datetimeobject,epochmilli,STUSPS,COUNTYGEOID,positiveRate,deathRate,label
2020-06-25,1593043200000.0,MS,28117,338.29499323410016,11.9398232906153,
2020-06-26,1593129600000.0,MS,28117,358.19469871845894,11.9398232906153,
2020-06-27,1593216000000.0,MS,28117,362.17463981533075,11.9398232906153,
2020-06-28,1593302400000.0,MS,28117,362.17463981533075,11.9398232906153,
2020-06-29,1593388800000.0,MS,28117,374.114463105946,11.9398232906153,
2020-06-30,1593475200000.0,MS,28117,386.05428639656134,11.9398232906153,
2020-07-01,1593561600000.0,MS,28117,390.0342274934331,11.9398232906153,
2020-07-02,1593648000000.0,MS,28117,397.99410968717666,11.9398232906153,
2020-07-03,1593734400000.0,MS,28117,405.95399188092017,11.9398232906153,
2020-07-04,1593820800000.0,MS,28117,429.8336384621507,11.9398232906153,
2020-07-05,1593907200000.0,MS,28117,429.8336384621507,11.9398232906153,
2020-07-06,1593993600000.0,MS,28117,429.8336384621507,11.9398232906153,
2020-07-07,1594080000000.0,MS,28117,437.7935206558943,11.9398232906153,
2020-07-08,1594166400000.0,MS,28117,441.773461752766,11.9398232906153,
2020-07-09,1594252800000.0,MS,28117,445.7534028496378,11.9398232906153,
2020-07-10,1594339200000.0,MS,28117,465.6531083339966,11.9398232906153,
2020-07-11,1594425600000.0,MS,28117,477.59293162461194,15.919764387487065,
2020-07-12,1594512000000.0,MS,28117,505.45251930271434,15.919764387487065,
2020-07-13,1594598400000.0,MS,28117,505.45251930271434,15.919764387487065,
2020-07-14,1594684800000.0,MS,28117,513.4124014964578,15.919764387487065,
2020-07-15,1594771200000.0,MS,28117,533.3121069808167,15.919764387487065,
2020-07-16,1594857600000.0,MS,28117,577.091459046406,23.8796465812306,
2020-07-17,1594944000000.0,MS,28117,616.8908700151238,23.8796465812306,
2020-07-18,1595030400000.0,MS,28117,684.5498686619437,23.8796465812306,
2020-07-19,1595116800000.0,MS,28117,708.4295152431745,23.8796465812306,
2020-07-20,1595203200000.0,MS,28117,764.1486905993792,23.8796465812306,
2020-07-21,1595289600000.0,MS,28117,807.9280426649685,23.8796465812306,
2020-07-22,1595376000000.0,MS,28117,871.6071002149168,23.8796465812306,
2020-07-23,1595462400000.0,MS,28117,891.5068056992756,23.8796465812306,
2020-07-24,1595548800000.0,MS,28117,919.366393377378,23.8796465812306,
2020-07-25,1595635200000.0,MS,28117,975.0855687335828,23.8796465812306,
2020-07-26,1595721600000.0,MS,28117,998.9652153148133,23.8796465812306,
2020-07-27,1595808000000.0,MS,28117,1014.8849797023005,23.8796465812306,
2020-07-28,1595894400000.0,MS,28117,1062.6442728647617,23.8796465812306,
2020-07-29,1595980800000.0,MS,28117,1122.3433893178383,23.8796465812306,
2020-07-30,1596067200000.0,MS,28117,1221.841916739632,23.8796465812306,
2020-07-31,1596153600000.0,MS,28117,1265.6212688052217,23.8796465812306,
2020-08-01,1596240000000.0,MS,28117,1317.3605030645547,23.8796465812306,
2020-08-02,1596326400000.0,MS,28117,1341.2401496457853,23.8796465812306,
2020-08-03,1596412800000.0,MS,28117,1361.139855130144,23.8796465812306,
2020-08-04,1596499200000.0,MS,28117,1396.95932500199,23.8796465812306,
2020-08-05,1596585600000.0,MS,28117,1468.5982647456817,35.8194698718459,
2020-08-06,1596672000000.0,MS,28117,1536.2572633925017,35.8194698718459,
2020-08-07,1596758400000.0,MS,28117,1603.916262039322,39.799410968717666,
2020-08-08,1596844800000.0,MS,28117,1639.7357319111675,39.799410968717666,
2020-08-09,1596931200000.0,MS,28117,1639.7357319111675,39.799410968717666,
2020-08-10,1597017600000.0,MS,28117,1659.6354373955267,39.799410968717666,
2020-08-11,1597104000000.0,MS,28117,1683.515083976757,39.799410968717666,
2020-08-12,1597190400000.0,MS,28117,1755.154023720449,39.799410968717666,
2020-08-13,1597276800000.0,MS,28117,1838.732786754756,39.799410968717666,
2020-08-14,1597363200000.0,MS,28117,1890.472021014089,39.799410968717666,
2020-08-15,1597449600000.0,MS,28117,1978.0307251452678,43.77935206558943,
2020-08-16,1597536000000.0,MS,28117,1978.0307251452678,43.77935206558943,
2020-08-17,1597622400000.0,MS,28117,1982.0106662421397,43.77935206558943,
2020-08-18,1597708800000.0,MS,28117,2013.8501950171135,43.77935206558943,
2020-08-19,1597795200000.0,MS,28117,2085.4891347608054,47.7592931624612,
2020-08-20,1597881600000.0,MS,28117,2137.2283690201384,47.7592931624612,
2020-08-21,1597968000000.0,MS,28117,2169.067897795113,47.7592931624612,
2020-08-22,1598054400000.0,MS,28117,2216.8271909575737,47.7592931624612,
2020-08-23,1598140800000.0,MS,28117,2216.8271909575737,47.7592931624612,
2020-08-24,1598227200000.0,MS,28117,2216.8271909575737,47.7592931624612,
2020-08-25,1598313600000.0,MS,28117,2312.3457772824963,47.7592931624612,
2020-08-26,1598400000000.0,MS,28117,2360.105070444957,47.7592931624612,
2020-08-27,1598486400000.0,MS,28117,2407.8643636074185,47.7592931624612,
2020-08-28,1598572800000.0,MS,28117,2419.804186898034,47.7592931624612,
2020-08-29,1598659200000.0,MS,28117,2435.723951285521,47.7592931624612,
2020-08-30,1598745600000.0,MS,28117,2447.6637745761363,47.7592931624612,
2020-08-31,1598832000000.0,MS,28117,2483.483244447982,51.73923425933297,
2020-09-01,1598918400000.0,MS,28117,2543.182360901059,55.71917535620472,
2020-09-02,1599004800000.0,MS,28117,2563.0820663854174,59.69911645307649,
2020-09-03,1599091200000.0,MS,28117,2594.9215951603915,59.69911645307649,
2020-09-04,1599177600000.0,MS,28117,2638.700947225981,59.69911645307649,
2020-09-05,1599264000000.0,MS,28117,2662.5805938072117,59.69911645307649,
2020-09-06,1599350400000.0,MS,28117,2702.380004775929,59.69911645307649,
2020-09-07,1599436800000.0,MS,28117,2714.3198280665447,59.69911645307649,
2020-09-08,1599523200000.0,MS,28117,2738.199474647775,59.69911645307649,
2020-01-22,1579651200000.0,MS,28119,0.0,0.0,
2020-01-23,1579737600000.0,MS,28119,0.0,0.0,
2020-01-24,1579824000000.0,MS,28119,0.0,0.0,
2020-01-25,1579910400000.0,MS,28119,0.0,0.0,
2020-01-26,1579996800000.0,MS,28119,0.0,0.0,
2020-01-27,1580083200000.0,MS,28119,0.0,0.0,
2020-01-28,1580169600000.0,MS,28119,0.0,0.0,
2020-01-29,1580256000000.0,MS,28119,0.0,0.0,
2020-01-30,1580342400000.0,MS,28119,0.0,0.0,
2020-01-31,1580428800000.0,MS,28119,0.0,0.0,
2020-02-01,1580515200000.0,MS,28119,0.0,0.0,
2020-02-02,1580601600000.0,MS,28119,0.0,0.0,
2020-02-03,1580688000000.0,MS,28119,0.0,0.0,
2020-02-04,1580774400000.0,MS,28119,0.0,0.0,
2020-02-05,1580860800000.0,MS,28119,0.0,0.0,
2020-02-06,1580947200000.0,MS,28119,0.0,0.0,
2020-02-07,1581033600000.0,MS,28119,0.0,0.0,
2020-02-08,1581120000000.0,MS,28119,0.0,0.0,
2020-02-09,1581206400000.0,MS,28119,0.0,0.0,
2020-02-10,1581292800000.0,MS,28119,0.0,0.0,
2020-02-11,1581379200000.0,MS,28119,0.0,0.0,
2020-02-12,1581465600000.0,MS,28119,0.0,0.0,
2020-02-13,1581552000000.0,MS,28119,0.0,0.0,
2020-02-14,1581638400000.0,MS,28119,0.0,0.0,
2020-02-15,1581724800000.0,MS,28119,0.0,0.0,
2020-02-16,1581811200000.0,MS,28119,0.0,0.0,
2020-02-17,1581897600000.0,MS,28119,0.0,0.0,
2020-02-18,1581984000000.0,MS,28119,0.0,0.0,
2020-02-19,1582070400000.0,MS,28119,0.0,0.0,
2020-02-20,1582156800000.0,MS,28119,0.0,0.0,
2020-02-21,1582243200000.0,MS,28119,0.0,0.0,
2020-02-22,1582329600000.0,MS,28119,0.0,0.0,
