datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2021-02-22,23003,0.0,18 days,64.12646335098054,6.972789115646233,1876.0718812914768
2021-02-23,23003,0.0,18 days,64.12646335098054,6.0606060606060845,1879.0545074938486
2021-02-24,23003,0.0,18 days,64.12646335098054,5.882352941176495,1879.0545074938486
2021-02-25,23003,0.0,18 days,64.12646335098054,5.8626465661641385,1885.0197598985908
2021-02-26,23003,0.0,18 days,64.12646335098054,5.931495405179601,1890.9850123033327
2021-02-27,23003,0.0,18 days,64.12646335098054,5.3067993366500925,1893.9676385057046
2021-02-28,23003,0.0,18 days,64.12646335098054,4.9464138499587635,1898.441577809261
2021-03-01,23003,0.0,18 days,64.12646335098054,5.185185185185157,1905.8981433151887
2021-03-02,23003,0.0,18 days,64.12646335098054,5.159705159705171,1914.8460219223025
2021-03-03,23003,0.0,18 days,64.12646335098054,4.971475142624245,1920.8112743270447
2021-03-04,23003,0.0,18 days,64.12646335098054,4.71161657189278,1922.3025874282305
2021-03-05,23003,0.0,18 days,64.12646335098054,4.368932038834935,1923.7939005294159
2021-03-06,23003,0.0,18 days,64.12646335098054,3.938906752411558,1928.2678398329726
2021-03-07,23003,0.0,18 days,64.12646335098054,3.8492381716118382,1931.2504660353438
2021-03-08,23003,0.0,18 days,64.12646335098054,3.5143769968050687,1932.7417791365294
2021-03-09,23003,2.3255813953488413,18 days,65.61777645216614,3.349282296650712,1932.7417791365294
2021-03-10,23003,2.3255813953488413,18 days,65.61777645216614,3.26173428798724,1935.7244053389009
2021-03-11,23003,2.3255813953488413,18 days,65.61777645216614,3.497615262321164,1941.6896577436432
2021-03-12,23003,2.3255813953488413,18 days,65.61777645216614,3.5714285714285534,1946.1635970472
2021-03-13,23003,2.3255813953488413,18 days,65.61777645216614,3.9682539682539506,1953.620162553128
2021-03-14,23003,2.3255813953488413,18 days,65.61777645216614,3.9556962025316404,1959.5854149578704
2021-03-15,23003,2.3255813953488413,18 days,65.61777645216614,3.864353312302871,1964.0593542614274
2021-03-16,23003,2.3255813953488413,18 days,65.61777645216614,3.937007874015743,1968.5332935649842
2021-03-17,23003,2.3255813953488413,18 days,65.61777645216614,4.241948153967015,1978.9724852732832
2021-03-18,23003,2.3255813953488413,18 days,65.61777645216614,4.3035993740219185,1987.9203638803965
2021-03-19,23003,2.3255813953488413,18 days,65.61777645216614,4.361370716510912,1998.359555588696
2021-03-20,23003,2.3255813953488413,18 days,65.61777645216614,4.658385093167711,2010.2900603981805
2021-03-21,23003,2.3255813953488413,18 days,65.61777645216614,4.965089216446867,2017.7466259041087
2021-03-22,23003,2.3255813953488413,18 days,65.61777645216614,5.58139534883722,2031.1684438147788
2021-03-23,23003,2.3255813953488413,18 days,65.61777645216614,5.645784996133023,2037.133696219521
2021-03-24,23003,2.3255813953488413,18 days,65.61777645216614,5.868725868725845,2044.5902617254485
2021-03-25,23003,2.3255813953488413,18 days,65.61777645216614,6.172839506172863,2052.0468272313774
2021-03-26,23003,0.0,18 days,65.61777645216614,6.481481481481506,2058.01207963612
2021-03-27,23003,0.0,18 days,65.61777645216614,6.856702619414485,2068.4512713444187
2021-03-28,23003,0.0,18 days,65.61777645216614,6.605222734255028,2069.942584445605
2021-03-29,23003,0.0,18 days,65.61777645216614,6.743295019157112,2077.3991499515328
2021-03-30,23003,0.0,18 days,65.61777645216614,6.641221374045802,2083.3644023562747
2021-03-31,23003,0.0,18 days,65.61777645216614,6.5449010654490225,2087.8383416598317
2021-04-01,23003,0.0,18 days,65.61777645216614,6.985573272589207,2101.260159570502
2021-04-02,23003,0.0,18 days,65.61777645216614,7.727272727272728,2120.647229885915
2021-04-03,23003,0.0,18 days,65.61777645216614,7.535795026375285,2128.1037953918426
2021-04-04,23003,0.0,18 days,65.61777645216614,7.80195048762192,2143.0169264036986
2021-04-05,23003,0.0,18 days,65.61777645216614,7.313432835820886,2144.508239504884
2021-04-06,23003,0.0,18 days,65.61777645216614,6.89910979228488,2148.982178808441
2021-04-07,23003,0.0,18 days,65.61777645216614,6.725794530672569,2153.4561181119975
2021-04-08,23003,0.0,18 days,65.61777645216614,6.607929515418526,2165.3866229214827
2021-04-09,23003,2.272727272727255,18 days,67.10908955335172,6.95461200585654,2178.808440832153
2021-04-10,23003,2.272727272727255,18 days,67.10908955335172,7.0021881838074895,2187.7563194392665
2021-04-11,23003,2.272727272727255,18 days,67.10908955335172,7.049418604651164,2196.70419804638
2021-04-12,23003,2.272727272727255,18 days,67.10908955335172,8.405797101449267,2231.0043993736485
2021-04-13,23003,2.272727272727255,18 days,67.10908955335172,8.940158615717392,2253.3740958914327
2021-04-14,23003,2.272727272727255,18 days,67.10908955335172,9.654178674351556,2269.778540004474
2021-04-15,23003,2.272727272727255,18 days,67.10908955335172,9.906676238334503,2283.200357915144
2021-04-16,23003,2.272727272727255,18 days,67.10908955335172,10.522548317823896,2302.5874282305567
2021-04-17,23003,2.272727272727255,18 days,67.10908955335172,11.14285714285712,2320.483185444784
2021-04-18,23003,2.272727272727255,18 days,67.10908955335172,10.716820440028377,2326.4484378495263
2021-04-19,23003,2.272727272727255,18 days,67.10908955335172,9.774964838255961,2327.939750950712
2021-04-20,23003,2.272727272727255,18 days,67.10908955335172,9.810791871058159,2336.8876295578257
2021-04-21,23003,2.272727272727255,18 days,67.10908955335172,9.951287404314508,2356.2746998732378
2020-03-26,23005,0.0,18 days,0.0,0.0,30.50816432375264
2020-03-27,23005,0.0,18 days,0.33897960359725154,0.0,31.186123530947146
2020-03-28,23005,0.0,18 days,0.33897960359725154,0.0,40.677552431670186
2020-03-29,23005,0.0,18 days,1.0169388107917547,0.0,48.135103710809716
2020-03-30,23005,0.0,18 days,1.0169388107917547,0.0,52.202858953976744
2020-03-31,23005,0.0,18 days,1.0169388107917547,0.0,57.28755300793552
2020-04-01,23005,0.0,18 days,1.0169388107917547,16800.000000000004,57.28755300793552
2020-04-02,23005,0.0,18 days,1.6948980179862576,1469.2307692307697,69.15183913383932
2020-04-03,23005,0.0,18 days,1.6948980179862576,1133.3333333333333,75.25347199858984
2020-04-04,23005,0.0,18 days,1.6948980179862576,862.4999999999998,78.30428843096509
2020-04-05,23005,0.0,18 days,1.6948980179862576,852.0000000000003,80.67714565614588
2020-04-06,23005,0.0,18 days,1.6948980179862576,611.4285714285713,84.40592129571563
2020-04-07,23005,0.0,18 days,3.050816432375264,517.0731707317074,85.76183971010465
2020-04-08,23005,0.0,18 days,3.389796035972515,394.33962264150944,88.81265614247991
2020-04-09,23005,0.0,18 days,3.728775639569768,307.5757575757577,91.18551336766069
2020-04-10,23005,0.0,18 days,3.728775639569768,272.9729729729731,93.55837059284143
2020-04-11,23005,0.0,18 days,4.067755243167018,226.43678160919538,96.27020742161943
2020-04-12,23005,0.0,18 days,4.067755243167018,224.44444444444443,98.98204425039745
2020-04-13,23005,1099.9999999999998,18 days,4.067755243167018,224.99999999999997,101.35490147557822
2020-04-14,23005,1099.9999999999998,18 days,4.067755243167018,175.83333333333334,112.20224879069026
2020-04-15,23005,366.6666666666666,18 days,4.745714450361521,138.73239436619724,114.9140856194683
2020-04-16,23005,366.6666666666666,18 days,4.745714450361521,122.72727272727272,116.27000403385729
2020-04-17,23005,366.6666666666666,18 days,4.745714450361521,113.01775147928991,122.03265729501057
2020-04-18,23005,366.6666666666666,18 days,4.745714450361521,118.34319526627215,125.08347372738581
2020-04-19,23005,220.00000000000009,18 days,5.423673657556026,85.29411764705878,128.13429015976106
2020-04-20,23005,220.00000000000009,18 days,5.423673657556026,71.17117117117115,128.81224936695557
2020-04-21,23005,240.00000000000003,18 days,5.762653261153276,67.09956709956712,130.84612698853908
2020-04-22,23005,260.00000000000006,18 days,6.1016328647505285,65.96638655462182,133.89694342091437
2020-04-23,23005,360.0000000000001,18 days,7.7965308827367865,66.26506024096388,140.33755588926215
2020-04-24,23005,166.66666666666666,18 days,8.135510486334036,68.3794466403162,144.40531113242918
2020-04-25,23005,140.0,18 days,8.135510486334036,62.59541984732826,144.40531113242918
2020-04-26,23005,118.18181818181809,18 days,8.135510486334036,68.77323420074343,153.89674003315218
2020-04-27,23005,118.18181818181809,18 days,8.135510486334036,66.30434782608698,155.5916380511385
2020-04-28,23005,100.0,18 days,8.135510486334036,64.08450704225349,157.96449527631918
2020-04-29,23005,108.33333333333331,18 days,8.474490089931287,61.64383561643836,159.99837289790273
2020-04-30,23005,116.66666666666667,18 days,8.813469693528539,62.541806020066886,164.74408734826426
2020-05-01,23005,125.00000000000006,18 days,9.152449297125793,52.26586102719035,170.8457202130148
2020-05-02,23005,92.85714285714292,18 days,9.152449297125793,55.457227138643034,178.64225109575156
2020-05-03,23005,100.0,18 days,9.491428900723042,60.05830903790085,186.09980237489108
2020-05-04,23005,100.0,18 days,9.491428900723042,55.00000000000002,189.1506188072664
2020-05-05,23005,114.28571428571432,18 days,10.169388107917547,54.74254742547425,193.5573536540306
2020-05-06,23005,87.49999999999997,18 days,10.169388107917547,54.23280423280429,197.6251088971977
2020-05-07,23005,87.49999999999997,18 days,10.169388107917547,66.05263157894738,213.89612986986572
2020-05-08,23005,76.47058823529413,18 days,10.169388107917547,70.46632124352338,223.04857916699157
2020-05-09,23005,66.66666666666666,18 days,10.169388107917547,73.41772151898732,232.2010284641173
2020-05-10,23005,30.434782608695638,18 days,10.169388107917547,69.56521739130433,237.9636817252706
2020-05-11,23005,29.16666666666667,18 days,10.508367711514797,67.60563380281687,242.0314369684376
2020-05-12,23005,29.16666666666667,18 days,10.508367711514797,69.24882629107982,244.4042941936184
2020-05-13,23005,33.33333333333337,18 days,10.847347315112051,63.87665198237888,252.20082507635516
2020-05-14,23005,41.666666666666686,18 days,11.525306522306552,69.49891067538124,263.7261315986617
2020-05-15,23005,41.666666666666686,18 days,11.525306522306552,71.24463519313313,270.5057236706068
2020-05-16,23005,40.00000000000004,18 days,11.864286125903805,73.94067796610169,278.3022545533435
2020-05-17,23005,34.61538461538464,18 days,11.864286125903805,72.22222222222221,283.72592821089955
2020-05-18,23005,33.33333333333331,18 days,12.203265729501055,69.04761904761904,288.81062226485835
2020-05-19,23005,40.74074074074075,18 days,12.881224936695562,63.75711574952566,292.53939790442814
2020-05-20,23005,35.714285714285765,18 days,12.881224936695562,62.295081967213136,302.03082680515115
2020-05-21,23005,35.714285714285765,18 days,12.881224936695562,64.69534050179207,311.52225570587416
2020-05-22,23005,26.666666666666693,18 days,12.881224936695562,69.5271453590193,328.1322562821395
2020-05-23,23005,33.33333333333332,18 days,13.55918414389006,73.07032590051453,342.0304200296268
2020-05-24,23005,33.33333333333332,18 days,13.55918414389006,63.54992076069734,349.82695091236366
2020-05-25,23005,33.33333333333332,18 days,13.55918414389006,58.054711246200604,352.5387877411417
2020-05-26,23005,36.66666666666666,18 days,13.898163747487313,54.160583941605864,357.96246139869766
2020-05-27,23005,43.33333333333331,18 days,14.576122954681814,51.70940170940169,361.01327783107286
2020-05-28,23005,48.38709677419357,18 days,15.593061765473573,52.941176470588246,370.1657271281987
2020-05-29,23005,51.61290322580648,18 days,15.932041369070824,54.923717059639365,378.64021721813
2020-05-30,23005,56.24999999999994,18 days,16.948980179862573,54.03225806451615,388.47062572245034
2020-05-31,23005,47.05882352941173,18 days,16.948980179862573,51.02827763496147,398.30103422677064
2020-06-01,23005,47.05882352941173,18 days,16.948980179862573,48.99749373433578,403.04674867713203
2020-06-02,23005,54.285714285714306,18 days,18.304898594251586,46.528623629719846,407.7924631274936
2020-06-03,23005,54.285714285714306,18 days,18.304898594251586,46.475507765830365,415.58899401023046
2020-06-04,23005,50.000000000000036,18 days,18.304898594251586,46.00938967136146,421.69062687498086
2020-06-05,23005,44.73684210526312,18 days,18.643878197848835,46.58169177288526,428.8091985505232
2020-06-06,23005,44.73684210526312,18 days,18.643878197848835,44.781144781144775,437.2836886404545
2020-06-07,23005,47.368421052631525,18 days,18.982857801446084,42.2198041349293,443.04634190160783
2020-06-08,23005,47.368421052631525,18 days,18.982857801446084,35.433884297520656,444.4022603159968
2020-06-09,23005,42.50000000000002,18 days,19.32183740504334,31.21902874132806,448.80899516276105
2020-06-10,23005,42.50000000000002,18 days,19.32183740504334,29.748062015503844,453.8936892167198
2020-06-11,23005,42.50000000000002,18 days,19.32183740504334,30.8653846153846,461.3512404958594
2020-06-12,23005,39.02439024390245,18 days,19.32183740504334,31.439393939393927,470.50368979298514
2020-06-13,23005,32.55813953488375,18 days,19.32183740504334,32.769953051643206,479.3171594865137
2020-06-14,23005,23.913043478260864,18 days,19.32183740504334,31.31868131868132,486.0967515584587
2020-06-15,23005,21.276595744680854,18 days,19.32183740504334,29.364368845120868,489.8255271980285
2020-06-16,23005,14.000000000000036,18 days,19.32183740504334,26.527050610820215,491.5204252160147
2020-06-17,23005,16.00000000000002,18 days,19.66081700864059,24.34042553191488,495.24920085558455
2020-06-18,23005,16.00000000000002,18 days,19.66081700864059,25.567703952901617,506.09654817069656
2020-06-19,23005,7.407407407407384,18 days,19.66081700864059,26.018287614297588,513.8930790534333
2020-06-20,23005,7.407407407407384,18 days,19.66081700864059,25.122349102773217,519.9947119181838
2020-06-21,23005,7.407407407407384,18 days,19.66081700864059,23.794212218649534,522.0285895397674
2020-06-22,23005,5.454545454545448,18 days,19.66081700864059,21.897233201581024,522.7065487469619
2020-06-23,23005,5.454545454545448,18 days,19.66081700864059,20.46511627906975,526.7743039901288
2020-06-24,23005,5.35714285714287,18 days,19.99979661223784,19.816373374139232,530.8420592332959
2020-06-25,23005,5.35714285714287,18 days,19.99979661223784,22.654462242562925,545.0792025843805
2020-06-26,23005,3.5087719298245506,18 days,19.99979661223784,22.885196374622385,551.5198150527284
2020-06-27,23005,5.263157894736835,18 days,20.338776215835093,23.67438386855864,561.3502235570486
2020-06-28,23005,5.263157894736835,18 days,20.338776215835093,23.58559882439383,570.1636932505771
2020-06-29,23005,5.263157894736835,18 days,20.338776215835093,22.262247838616716,575.2483873045359
2020-06-30,23005,5.263157894736835,18 days,20.338776215835093,21.287128712871283,581.3500201692864
2020-07-01,23005,5.263157894736835,18 days,20.338776215835093,20.8507670850767,587.4516530340369
2020-07-02,23005,5.263157894736835,18 days,20.338776215835093,21.522491349480973,595.2481839167738
2020-07-03,23005,5.263157894736835,18 days,20.338776215835093,22.758620689655174,603.3836944031077
2020-07-04,23005,6.89655172413793,18 days,21.016735423029594,22.724161533196423,607.790429249872
2020-07-05,23005,10.344827586206922,18 days,21.694694630224102,20.897521768251842,611.8581844930391
2020-07-06,23005,10.344827586206922,18 days,21.694694630224102,19.393139841688637,613.5530825110252
2020-07-07,23005,12.068965517241407,18 days,22.033674233821355,18.513689700130367,616.2649193398032
2020-07-08,23005,12.068965517241407,18 days,22.033674233821355,18.766233766233775,619.9936949793731
2020-07-09,23005,12.068965517241407,18 days,22.033674233821355,19.584954604409866,625.0783890333319
2020-07-10,23005,12.068965517241407,18 days,22.033674233821355,19.111969111969145,627.4512462585127
2020-07-11,23005,11.864406779661028,18 days,22.372653837418603,18.837803320561957,630.8410422944852
2020-07-12,23005,13.559322033898303,18 days,22.711633441015852,16.41791044776119,634.5698179340549
2020-07-13,23005,13.559322033898303,18 days,22.711633441015852,16.164720344191746,640.6714507988055
2020-07-14,23005,11.666666666666659,18 days,22.711633441015852,14.553140096618376,643.0443080239863
2020-07-15,23005,11.666666666666659,18 days,22.711633441015852,13.020214030915588,644.4002264383753
2020-07-16,23005,11.666666666666659,18 days,22.711633441015852,12.610489098408971,647.7900224743478
2020-07-17,23005,11.666666666666659,18 days,22.711633441015852,12.769679300291518,655.5865533570843
2020-07-18,23005,11.666666666666659,18 days,22.711633441015852,11.829197922677444,656.9424717714735
2020-07-19,23005,11.666666666666659,18 days,22.711633441015852,11.047835990888364,661.0102270146405
2020-07-20,23005,11.666666666666659,18 days,22.711633441015852,10.056179775280906,664.0610434470158
2020-07-21,23005,9.677419354838717,18 days,23.050613044613105,9.481316229782486,665.4169618614047
2020-07-22,23005,6.2499999999999805,18 days,23.050613044613105,9.362880886426602,669.1457375009746
2020-07-23,23005,6.2499999999999805,18 days,23.050613044613105,9.723756906077371,673.2134927441416
2020-07-24,23005,4.615384615384593,18 days,23.050613044613105,9.460946094609493,674.5694111585307
2020-07-25,23005,4.615384615384593,18 days,23.050613044613105,9.56806998359759,679.3151256088921
2020-07-26,23005,4.615384615384593,18 days,23.050613044613105,9.056399132321072,681.6879828340731
2020-07-27,23005,4.615384615384593,18 days,23.050613044613105,8.914100486223662,683.3828808520592
2020-07-28,23005,3.030303030303021,18 days,23.050613044613105,8.328855454056962,683.3828808520592
2020-07-29,23005,1.4925373134328392,18 days,23.050613044613105,8.386752136752136,687.7896156988234
2020-07-30,23005,1.4925373134328392,18 days,23.050613044613105,7.513227513227533,688.8065545096154
2020-07-31,23005,1.4925373134328392,18 days,23.050613044613105,7.485503426462821,691.179411734796
2020-08-01,23005,1.4925373134328392,18 days,23.050613044613105,7.680168332456614,693.8912485635741
2020-08-02,23005,1.4925373134328392,18 days,23.050613044613105,7.3783359497645185,695.5861465815602
2020-08-03,23005,1.4925373134328392,18 days,23.050613044613105,6.411582213030033,697.6200242031438
2020-08-04,23005,1.4925373134328392,18 days,23.050613044613105,6.3467492260061915,698.6369630139354
2020-08-05,23005,2.9850746268656785,18 days,23.389592648210357,5.948717948717954,700.3318610319217
2020-08-06,23005,2.9850746268656785,18 days,23.389592648210357,5.666156202143941,701.6877794463106
2020-08-07,23005,1.470588235294121,18 days,23.389592648210357,5.705552725420288,703.382677464297
