datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-04-18,44001,0.0,3 days,0.0,13.999999999999982,117.57668268734915
2020-04-19,44001,0.0,3 days,0.0,3.50877192982458,121.70218032550177
2020-04-20,44001,0.0,3 days,0.0,17.543859649122812,138.20417087811217
2020-04-21,44001,0.0,3 days,0.0,15.254237288135595,140.26691969718848
2020-04-22,44001,0.0,3 days,0.0,31.343283582089555,181.5218960787145
2020-04-23,44001,0.0,3 days,0.0,39.70588235294117,195.9611378122486
2020-04-24,44001,0.0,3 days,0.0,15.909090909090907,210.4003795457827
2020-04-25,44001,0.0,3 days,0.0,12.6315789473684,220.71412364116418
2020-04-26,44001,0.0,3 days,0.0,8.823529411764728,228.96511891746945
2020-04-27,44001,0.0,3 days,0.0,7.476635514018718,237.21611419377464
2020-04-28,44001,0.0,3 days,0.0,3.603603603603597,237.21611419377464
2020-04-29,44001,0.0,3 days,0.0,23.47826086956524,292.9103323088348
2020-04-30,44001,0.0,3 days,0.0,23.47826086956524,292.9103323088348
2020-05-01,44001,0.0,3 days,0.0,0.0,292.9103323088348
2020-05-02,44001,0.0,3 days,0.0,1.4084507042253056,297.0358299469873
2020-05-03,44001,0.0,3 days,0.0,7.042253521126723,313.53782049959773
2020-05-04,44001,0.0,3 days,0.0,6.944444444444468,317.66331813775037
2020-05-05,44001,0.0,3 days,0.0,1.315789473684222,317.66331813775037
2020-05-06,44001,0.0,3 days,0.0,0.0,317.66331813775037
2020-05-07,44001,0.0,3 days,0.0,0.0,317.66331813775037
2020-05-08,44001,0.0,3 days,0.0,0.0,317.66331813775037
2020-05-09,44001,0.0,3 days,0.0,0.0,317.66331813775037
2020-05-10,44001,0.0,3 days,0.0,0.0,317.66331813775037
2020-05-11,44001,0.0,3 days,0.0,11.038961038961043,352.7300480620475
2020-05-12,44001,0.0,3 days,0.0,11.6883116883117,354.7927968811238
2020-05-13,44001,0.0,3 days,0.0,0.5847953216374319,354.7927968811238
2020-05-14,44001,0.0,3 days,0.0,0.0,354.7927968811238
2020-05-15,44001,0.0,3 days,0.0,0.0,354.7927968811238
2020-05-16,44001,0.0,3 days,0.0,0.0,354.7927968811238
2020-05-17,44001,0.0,3 days,0.0,0.0,354.7927968811238
2020-05-18,44001,0.0,3 days,0.0,0.0,354.7927968811238
2020-05-19,44001,0.0,3 days,0.0,0.0,354.7927968811238
2020-05-20,44001,0.0,3 days,0.0,15.116279069767458,408.4242661771077
2020-05-21,44001,0.0,3 days,0.0,18.604651162790677,420.8007590915654
2020-05-22,44001,0.0,3 days,0.0,5.555555555555518,431.1145031869469
2020-05-23,44001,0.0,3 days,0.0,4.411764705882377,439.3654984632522
2020-05-24,44001,0.0,3 days,0.0,1.9138755980861542,439.3654984632522
2020-05-25,44001,0.0,3 days,0.0,0.0,439.3654984632522
2020-05-26,44001,0.0,3 days,0.0,0.0,439.3654984632522
2020-05-27,44001,0.0,3 days,0.0,4.225352112676053,457.9302378349389
2020-05-28,44001,0.0,3 days,0.0,4.225352112676053,457.9302378349389
2020-05-29,44001,0.0,3 days,0.0,0.9009009009008961,462.0557354730915
2020-05-30,44001,0.0,3 days,0.0,0.9009009009008961,462.0557354730915
2020-05-31,44001,0.0,3 days,24.75298582891561,0.0,462.0557354730915
2020-06-01,44001,0.0,3 days,24.75298582891561,0.0,462.0557354730915
2020-06-02,44001,0.0,3 days,24.75298582891561,0.0,462.0557354730915
2020-06-03,44001,0.0,3 days,24.75298582891561,0.0,462.0557354730915
2020-06-04,44001,0.0,3 days,24.75298582891561,0.0,462.0557354730915
2020-06-05,44001,0.0,3 days,24.75298582891561,0.0,462.0557354730915
2020-06-06,44001,8.333333333333348,3 days,26.815734647991913,0.0,462.0557354730915
2020-06-07,44001,8.333333333333348,3 days,26.815734647991913,0.0,462.0557354730915
2020-06-08,44001,0.0,3 days,26.815734647991913,3.1250000000000018,476.4949772066256
2020-06-09,44001,0.0,3 days,26.815734647991913,3.1250000000000018,476.4949772066256
