datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-04-24,02013,0.0,3 days,0.0,0.0,0.0
2020-04-25,02013,0.0,3 days,0.0,0.0,0.0
2020-04-26,02013,0.0,3 days,0.0,0.0,0.0
2020-04-27,02013,0.0,3 days,0.0,0.0,0.0
2020-04-28,02013,0.0,3 days,0.0,0.0,0.0
2020-04-29,02013,0.0,3 days,0.0,0.0,0.0
2020-04-30,02013,0.0,3 days,0.0,0.0,0.0
2020-05-01,02013,0.0,3 days,0.0,0.0,0.0
2020-05-02,02013,0.0,3 days,0.0,0.0,0.0
2020-05-03,02013,0.0,3 days,0.0,0.0,0.0
2020-05-04,02013,0.0,3 days,0.0,0.0,0.0
2020-05-05,02013,0.0,3 days,0.0,0.0,0.0
2020-05-06,02013,0.0,3 days,0.0,0.0,0.0
2020-05-07,02013,0.0,3 days,0.0,0.0,0.0
2020-05-08,02013,0.0,3 days,0.0,0.0,0.0
2020-05-09,02013,0.0,3 days,0.0,0.0,0.0
2020-05-10,02013,0.0,3 days,0.0,0.0,0.0
2020-05-11,02013,0.0,3 days,0.0,0.0,0.0
2020-05-12,02013,0.0,3 days,0.0,0.0,0.0
2020-05-13,02013,0.0,3 days,0.0,0.0,0.0
2020-05-14,02013,0.0,3 days,0.0,0.0,0.0
2020-05-15,02013,0.0,3 days,0.0,0.0,0.0
2020-05-16,02013,0.0,3 days,0.0,0.0,0.0
2020-05-17,02013,0.0,3 days,0.0,0.0,0.0
2020-05-18,02013,0.0,3 days,0.0,0.0,0.0
2020-05-19,02013,0.0,3 days,0.0,0.0,0.0
2020-05-20,02013,0.0,3 days,0.0,0.0,0.0
2020-05-21,02013,0.0,3 days,0.0,0.0,0.0
2020-05-22,02013,0.0,3 days,0.0,0.0,0.0
2020-05-23,02013,0.0,3 days,0.0,0.0,0.0
2020-05-24,02013,0.0,3 days,0.0,0.0,0.0
2020-05-25,02013,0.0,3 days,0.0,0.0,0.0
2020-05-26,02013,0.0,3 days,0.0,0.0,0.0
2020-05-27,02013,0.0,3 days,0.0,0.0,0.0
2020-05-28,02013,0.0,3 days,0.0,0.0,0.0
2020-05-29,02013,0.0,3 days,0.0,0.0,0.0
2020-05-30,02013,0.0,3 days,0.0,0.0,0.0
2020-05-31,02013,0.0,3 days,0.0,0.0,0.0
2020-06-01,02013,0.0,3 days,0.0,0.0,0.0
2020-06-02,02013,0.0,3 days,0.0,0.0,0.0
2020-06-03,02013,0.0,3 days,0.0,0.0,0.0
2020-06-04,02013,0.0,3 days,0.0,0.0,0.0
2020-06-05,02013,0.0,3 days,0.0,0.0,0.0
2020-06-06,02013,0.0,3 days,0.0,0.0,0.0
2020-06-07,02013,0.0,3 days,0.0,0.0,0.0
2020-06-08,02013,0.0,3 days,0.0,0.0,0.0
2020-06-09,02013,0.0,3 days,0.0,0.0,29.96703626011388
2020-06-10,02013,0.0,3 days,0.0,0.0,29.96703626011388
2020-06-11,02013,0.0,3 days,0.0,0.0,29.96703626011388
2020-06-12,02013,0.0,3 days,0.0,0.0,29.96703626011388
2020-06-13,02013,0.0,3 days,0.0,0.0,29.96703626011388
2020-06-14,02013,0.0,3 days,0.0,0.0,29.96703626011388
2020-06-15,02013,0.0,3 days,0.0,99.99999999999994,59.934072520227744
2020-06-16,02013,0.0,3 days,0.0,99.99999999999994,59.934072520227744
2020-06-17,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-06-18,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-06-19,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-06-20,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-06-21,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-06-22,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-06-23,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-06-24,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-06-25,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-06-26,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-06-27,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-06-28,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-06-29,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-06-30,02013,0.0,3 days,0.0,0.0,59.934072520227744
2020-07-01,02013,0.0,3 days,0.0,0.0,59.934072520227744
