datetimeobject,COUNTYGEOID,deathRateDelta,period,deathRate,positiveRateDelta,positiveRate
2020-04-26,33003,0.0,13 days,0.0,3.448275862068992,61.33714986710285
2020-04-27,33003,0.0,13 days,0.0,6.896551724137936,63.3817215293396
2020-04-28,33003,0.0,13 days,0.0,6.896551724137936,63.3817215293396
2020-04-29,33003,0.0,13 days,0.0,3.3333333333333117,63.3817215293396
2020-04-30,33003,0.0,13 days,0.0,3.3333333333333117,63.3817215293396
2020-05-01,33003,0.0,13 days,0.0,6.6666666666666465,65.42629319157636
2020-05-02,33003,0.0,13 days,0.0,6.6666666666666465,65.42629319157636
2020-05-03,33003,0.0,13 days,0.0,6.6666666666666465,65.42629319157636
2020-05-04,33003,0.0,13 days,0.0,10.000000000000005,67.47086485381314
2020-05-05,33003,0.0,13 days,0.0,13.333333333333318,69.51543651604989
2020-05-06,33003,0.0,13 days,0.0,13.333333333333318,69.51543651604989
2020-05-07,33003,0.0,13 days,0.0,16.666666666666654,71.56000817828665
2020-05-08,33003,0.0,13 days,0.0,19.999999999999964,73.6045798405234
2020-05-09,33003,0.0,13 days,0.0,16.129032258064505,73.6045798405234
2020-05-10,33003,0.0,13 days,0.0,19.354838709677455,75.64915150276019
2020-05-11,33003,0.0,13 days,0.0,19.354838709677455,75.64915150276019
2020-05-12,33003,0.0,13 days,0.0,19.354838709677455,75.64915150276019
2020-05-13,33003,0.0,13 days,0.0,15.62500000000003,75.64915150276019
2020-05-14,33003,0.0,13 days,0.0,21.875000000000014,79.7382948272337
2020-05-15,33003,0.0,13 days,0.0,21.875000000000014,79.7382948272337
2020-05-16,33003,0.0,13 days,0.0,24.24242424242419,83.8274381517072
2020-05-17,33003,0.0,13 days,0.0,29.41176470588233,89.96115313841749
2020-05-18,33003,0.0,13 days,0.0,29.41176470588233,89.96115313841749
2020-05-19,33003,0.0,13 days,0.0,25.71428571428569,89.96115313841749
2020-05-20,33003,0.0,13 days,0.0,22.22222222222222,89.96115313841749
2020-05-21,33003,0.0,13 days,0.0,27.777777777777818,94.05029646289104
2020-05-22,33003,0.0,13 days,0.0,24.324324324324316,94.05029646289104
2020-05-23,33003,0.0,13 days,0.0,24.324324324324316,94.05029646289104
2020-05-24,33003,0.0,13 days,0.0,24.324324324324316,94.05029646289104
2020-05-25,33003,0.0,13 days,0.0,24.324324324324316,94.05029646289104
2020-05-26,33003,0.0,13 days,0.0,17.94871794871796,94.05029646289104
2020-05-27,33003,0.0,13 days,0.0,17.94871794871796,94.05029646289104
2020-05-28,33003,0.0,13 days,0.0,12.195121951219557,94.05029646289104
2020-05-29,33003,0.0,13 days,0.0,4.5454545454545805,94.05029646289104
2020-05-30,33003,0.0,13 days,0.0,4.5454545454545805,94.05029646289104
2020-05-31,33003,0.0,13 days,0.0,6.818181818181824,96.09486812512777
2020-06-01,33003,0.0,13 days,0.0,9.090909090909129,98.13943978736457
2020-06-02,33003,0.0,13 days,0.0,4.347826086956523,98.13943978736457
2020-06-03,33003,0.0,13 days,0.0,4.347826086956523,98.13943978736457
2020-06-04,33003,0.0,13 days,0.0,4.347826086956523,98.13943978736457
2020-06-05,33003,0.0,13 days,0.0,4.347826086956523,98.13943978736457
2020-06-06,33003,0.0,13 days,0.0,4.347826086956523,98.13943978736457
2020-06-07,33003,0.0,13 days,0.0,4.347826086956523,98.13943978736457
2020-06-08,33003,0.0,13 days,0.0,4.347826086956523,98.13943978736457
2020-06-09,33003,0.0,13 days,0.0,4.347826086956523,98.13943978736457
2020-06-10,33003,0.0,13 days,0.0,6.521739130434756,100.1840114496013
2020-06-11,33003,0.0,13 days,0.0,6.521739130434756,100.1840114496013
2020-06-12,33003,0.0,13 days,0.0,4.255319148936174,100.1840114496013
2020-06-13,33003,0.0,13 days,0.0,2.083333333333305,100.1840114496013
2020-06-14,33003,0.0,13 days,0.0,2.083333333333305,100.1840114496013
2020-06-15,33003,0.0,13 days,0.0,2.083333333333305,100.1840114496013
2020-06-16,33003,0.0,13 days,0.0,2.083333333333305,100.1840114496013
2020-06-17,33003,0.0,13 days,0.0,2.083333333333305,100.1840114496013
2020-06-18,33003,0.0,13 days,0.0,2.083333333333305,100.1840114496013
2020-06-19,33003,0.0,13 days,0.0,6.2499999999999885,104.27315477407484
2020-06-20,33003,0.0,13 days,0.0,6.2499999999999885,104.27315477407484
2020-06-21,33003,0.0,13 days,0.0,8.333333333333307,106.31772643631159
2020-06-22,33003,0.0,13 days,0.0,6.122448979591841,106.31772643631159
2020-06-23,33003,0.0,13 days,0.0,6.122448979591841,106.31772643631159
2020-06-24,33003,0.0,13 days,0.0,6.122448979591841,106.31772643631159
2020-06-25,33003,0.0,13 days,0.0,8.163265306122454,108.36229809854835
2020-06-26,33003,0.0,13 days,0.0,8.163265306122454,108.36229809854835
2020-06-27,33003,0.0,13 days,0.0,8.163265306122454,108.36229809854835
2020-06-28,33003,0.0,13 days,0.0,10.204081632653082,110.40686976078513
2020-06-29,33003,0.0,13 days,0.0,10.204081632653082,110.40686976078513
2020-06-30,33003,0.0,13 days,0.0,10.204081632653082,110.40686976078513
2020-07-01,33003,0.0,13 days,0.0,5.882352941176474,110.40686976078513
2020-07-02,33003,0.0,13 days,0.0,17.64705882352941,122.67429973420569
2020-07-03,33003,0.0,13 days,0.0,15.384615384615396,122.67429973420569
2020-07-04,33003,0.0,13 days,0.0,15.384615384615396,122.67429973420569
2020-07-05,33003,0.0,13 days,0.0,15.384615384615396,122.67429973420569
2020-07-06,33003,0.0,13 days,0.0,21.15384615384613,128.80801472091593
2020-07-07,33003,0.0,13 days,0.0,20.754716981132077,130.85258638315273
2020-07-08,33003,0.0,13 days,0.0,20.754716981132077,130.85258638315273
2020-07-09,33003,0.0,13 days,0.0,22.641509433962266,132.8971580453895
2020-07-10,33003,0.0,13 days,0.0,22.222222222222186,134.94172970762622
2020-07-11,33003,0.0,13 days,0.0,22.222222222222186,134.94172970762622
2020-07-12,33003,0.0,13 days,0.0,24.074074074074034,136.98630136986299
2020-07-13,33003,0.0,13 days,0.0,24.074074074074034,136.98630136986299
2020-07-14,33003,0.0,13 days,0.0,13.33333333333333,139.03087303209978
2020-07-15,33003,0.0,13 days,0.0,14.999999999999998,141.07544469433654
2020-07-16,33003,0.0,13 days,0.0,14.999999999999998,141.07544469433654
2020-07-17,33003,0.0,13 days,0.0,18.333333333333332,145.16458801881006
2020-07-18,33003,0.0,13 days,0.0,12.698412698412731,145.16458801881006
2020-07-19,33003,0.0,13 days,0.0,10.937500000000007,145.16458801881006
2020-07-20,33003,0.0,13 days,0.0,10.937500000000007,145.16458801881006
2020-07-21,33003,0.0,13 days,0.0,12.307692307692315,149.2537313432836
2020-07-22,33003,0.0,13 days,2.0445716622367613,15.151515151515165,155.38744632999385
2020-07-23,33003,0.0,13 days,2.0445716622367613,16.666666666666682,157.4320179922306
2020-07-24,33003,0.0,13 days,2.0445716622367613,17.910447761194064,161.52116131670417
2020-07-25,33003,0.0,13 days,2.0445716622367613,17.910447761194064,161.52116131670417
2020-07-26,33003,0.0,13 days,2.0445716622367613,16.176470588235304,161.52116131670417
2020-07-27,33003,0.0,13 days,2.0445716622367613,17.39130434782608,165.61030464117766
2020-07-28,33003,0.0,13 days,2.0445716622367613,21.739130434782624,171.74401962788798
2020-07-29,33003,0.0,13 days,2.0445716622367613,18.309859154929587,171.74401962788798
2020-07-30,33003,0.0,13 days,2.0445716622367613,21.12676056338025,175.83316295236145
2020-07-31,33003,0.0,13 days,2.0445716622367613,21.12676056338025,175.83316295236145
2020-08-01,33003,0.0,13 days,2.0445716622367613,25.352112676056315,181.96687793907174
2020-08-02,33003,0.0,13 days,2.0445716622367613,21.91780821917806,181.96687793907174
2020-08-03,33003,0.0,13 days,2.0445716622367613,17.105263157894733,181.96687793907174
2020-08-04,33003,0.0,13 days,2.0445716622367613,16.883116883116895,184.01144960130853
2020-08-05,33003,0.0,13 days,2.0445716622367613,15.18987341772151,186.0560212635453
2020-08-06,33003,0.0,13 days,2.0445716622367613,17.72151898734175,190.1451645880188
2020-08-07,33003,0.0,13 days,2.0445716622367613,17.72151898734175,190.1451645880188
2020-08-08,33003,0.0,13 days,2.0445716622367613,14.814814814814808,190.1451645880188
2020-08-09,33003,0.0,13 days,2.0445716622367613,11.904761904761878,192.18973625025555
2020-08-10,33003,0.0,13 days,2.0445716622367613,11.904761904761878,192.18973625025555
2020-08-11,33003,0.0,13 days,2.0445716622367613,9.302325581395356,192.18973625025555
2020-08-12,33003,0.0,13 days,2.0445716622367613,10.465116279069807,194.23430791249237
2020-08-13,33003,0.0,13 days,2.0445716622367613,6.741573033707902,194.23430791249237
2020-08-14,33003,0.0,13 days,2.0445716622367613,6.741573033707902,194.23430791249237
2020-08-15,33003,0.0,13 days,2.0445716622367613,7.865168539325849,196.27887957472907
2020-08-16,33003,0.0,13 days,2.0445716622367613,6.666666666666656,196.27887957472907
2020-08-17,33003,0.0,13 days,2.0445716622367613,5.494505494505483,196.27887957472907
2020-08-18,33003,0.0,13 days,2.0445716622367613,5.3763440860215095,200.3680228992026
2020-08-19,33003,0.0,13 days,2.0445716622367613,5.3763440860215095,200.3680228992026
2020-08-20,33003,0.0,13 days,2.0445716622367613,5.3763440860215095,200.3680228992026
2020-08-21,33003,0.0,13 days,2.0445716622367613,5.319148936170231,202.4125945614394
2020-08-22,33003,0.0,13 days,2.0445716622367613,5.319148936170231,202.4125945614394
2020-08-23,33003,0.0,13 days,2.0445716622367613,5.319148936170231,202.4125945614394
2020-08-24,33003,0.0,13 days,2.0445716622367613,4.210526315789461,202.4125945614394
2020-08-25,33003,0.0,13 days,2.0445716622367613,5.263157894736801,204.4571662236761
2020-08-26,33003,0.0,13 days,2.0445716622367613,5.263157894736801,204.4571662236761
2020-08-27,33003,0.0,13 days,2.0445716622367613,8.33333333333334,212.63545287262318
2020-08-28,33003,0.0,13 days,2.0445716622367613,8.33333333333334,212.63545287262318
2020-08-29,33003,0.0,13 days,2.0445716622367613,8.33333333333334,212.63545287262318
2020-08-30,33003,0.0,13 days,2.0445716622367613,6.122448979591841,212.63545287262318
2020-08-31,33003,0.0,13 days,2.0445716622367613,7.142857142857162,214.68002453485997
2020-09-01,33003,0.0,13 days,2.0445716622367613,7.142857142857162,214.68002453485997
2020-09-02,33003,0.0,13 days,2.0445716622367613,6.060606060606064,214.68002453485997
2020-09-03,33003,0.0,13 days,2.0445716622367613,7.070707070707088,216.72459619709676
2020-09-04,33003,0.0,13 days,2.0445716622367613,8.080808080808042,218.7691678593334
2020-09-05,33003,0.0,13 days,2.0445716622367613,9.090909090909095,220.81373952157026
2020-09-06,33003,0.0,13 days,2.0445716622367613,11.000000000000023,226.94745450828052
2020-09-07,33003,0.0,13 days,2.0445716622367613,11.000000000000023,226.94745450828052
2020-09-08,33003,0.0,13 days,2.0445716622367613,6.730769230769235,226.94745450828052
2020-09-09,33003,0.0,13 days,2.0445716622367613,6.730769230769235,226.94745450828052
2020-09-10,33003,0.0,13 days,2.0445716622367613,7.692307692307698,228.99202617051728
2020-09-11,33003,0.0,13 days,2.0445716622367613,9.615384615384622,233.0811694949908
2020-09-12,33003,0.0,13 days,2.0445716622367613,10.476190476190455,237.1703128194643
2020-09-13,33003,100.0,13 days,4.089143324473523,10.476190476190455,237.1703128194643
2020-09-14,33003,100.0,13 days,4.089143324473523,10.476190476190455,237.1703128194643
2020-09-15,33003,100.0,13 days,4.089143324473523,10.377358490566014,239.2148844817011
2020-09-16,33003,100.0,13 days,4.089143324473523,10.280373831775723,241.25945614393783
2020-09-17,33003,100.0,13 days,4.089143324473523,9.259259259259238,241.25945614393783
2020-09-18,33003,100.0,13 days,4.089143324473523,7.207207207207199,243.3040278061746
2020-09-19,33003,100.0,13 days,4.089143324473523,7.207207207207199,243.3040278061746
2020-09-20,33003,100.0,13 days,4.089143324473523,7.207207207207199,243.3040278061746
2020-09-21,33003,100.0,13 days,4.089143324473523,7.207207207207199,243.3040278061746
2020-09-22,33003,100.0,13 days,4.089143324473523,7.142857142857148,245.34859946841138
2020-09-23,33003,100.0,13 days,4.089143324473523,7.017543859649127,249.4377427928849
2020-09-24,33003,100.0,13 days,4.089143324473523,5.1724137931034635,249.4377427928849
2020-09-25,33003,0.0,13 days,4.089143324473523,6.034482758620718,251.4823144551217
2020-09-26,33003,0.0,13 days,4.089143324473523,6.034482758620718,251.4823144551217
2020-09-27,33003,0.0,13 days,4.089143324473523,5.128205128205143,251.4823144551217
2020-09-28,33003,0.0,13 days,4.089143324473523,4.237288135593247,251.4823144551217
2020-09-29,33003,0.0,13 days,4.089143324473523,4.237288135593247,251.4823144551217
2020-09-30,33003,0.0,13 days,4.089143324473523,3.361344537815152,251.4823144551217
2020-10-01,33003,0.0,13 days,4.089143324473523,4.20168067226891,253.5268861173584
2020-10-02,33003,0.0,13 days,4.089143324473523,5.8823529411764515,257.61602944183187
2020-10-03,33003,0.0,13 days,4.089143324473523,5.8823529411764515,257.61602944183187
2020-10-04,33003,0.0,13 days,4.089143324473523,4.999999999999968,257.61602944183187
2020-10-05,33003,0.0,13 days,4.089143324473523,3.2786885245901316,257.61602944183187
2020-10-06,33003,0.0,13 days,4.089143324473523,4.098360655737696,259.6606011040687
2020-10-07,33003,0.0,13 days,4.089143324473523,3.2520325203251823,259.6606011040687
2020-10-08,33003,0.0,13 days,4.089143324473523,5.691056910569086,265.794316090779
2020-10-09,33003,0.0,13 days,4.089143324473523,7.317073170731688,269.8834594152525
2020-10-10,33003,0.0,13 days,4.089143324473523,7.317073170731688,269.8834594152525
2020-10-11,33003,0.0,13 days,4.089143324473523,7.317073170731688,269.8834594152525
2020-10-12,33003,0.0,13 days,4.089143324473523,7.317073170731688,269.8834594152525
2020-10-13,33003,0.0,13 days,4.089143324473523,7.258064516129037,271.92803107748927
2020-10-14,33003,0.0,13 days,4.089143324473523,5.555555555555583,271.92803107748927
2020-10-15,33003,0.0,13 days,4.089143324473523,6.349206349206355,273.97260273972597
2020-10-16,33003,0.0,13 days,4.089143324473523,6.349206349206355,273.97260273972597
2020-10-17,33003,0.0,13 days,4.089143324473523,7.142857142857172,276.0171744019628
2020-10-18,33003,0.0,13 days,4.089143324473523,6.299212598425201,276.0171744019628
2020-10-19,33003,0.0,13 days,4.089143324473523,6.299212598425201,276.0171744019628
2020-10-20,33003,0.0,13 days,4.089143324473523,4.6153846153846185,278.06174606419955
2020-10-21,33003,0.0,13 days,4.089143324473523,3.7878787878787903,280.1063177264363
2020-10-22,33003,0.0,13 days,4.089143324473523,3.7878787878787903,280.1063177264363
2020-10-23,33003,0.0,13 days,4.089143324473523,4.545454545454569,282.15088938867314
2020-10-24,33003,0.0,13 days,4.089143324473523,6.060606060606064,286.2400327131466
2020-10-25,33003,0.0,13 days,4.089143324473523,6.766917293233087,290.32917603762013
2020-10-26,33003,0.0,13 days,4.089143324473523,9.77443609022557,298.5074626865672
2020-10-27,33003,0.0,13 days,4.089143324473523,10.44776119402988,302.5966060110407
2020-10-28,33003,0.0,13 days,4.089143324473523,12.686567164179136,308.730320997751
2020-10-29,33003,0.0,13 days,4.089143324473523,12.59259259259258,310.7748926599877
2020-10-30,33003,0.0,13 days,4.089143324473523,15.555555555555564,318.9531793089348
