datetimeobject,epochmilli,STUSPS,positiveRate,deathRate,label
2020-06-10,1591747200000.0,CO,494.34459228552936,27.245562220598412,
2020-06-11,1591833600000.0,CO,496.9146007040434,27.436576359812292,
2020-06-12,1591920000000.0,CO,499.9708269314655,27.436576359812292,
2020-06-13,1592006400000.0,CO,503.3743515938219,27.69705018601304,
2020-06-14,1592092800000.0,CO,505.31922282945425,27.71441510775976,
2020-06-15,1592179200000.0,CO,508.2538946046494,27.818604638240057,
2020-06-16,1592265600000.0,CO,510.56342919696266,28.044348620947375,
2020-06-17,1592352000000.0,CO,514.713645494428,28.217997838414544,
2020-06-18,1592438400000.0,CO,518.7249424179195,28.304822447148123,
2020-06-19,1592524800000.0,CO,523.6913100374804,28.374282134134987,
2020-06-20,1592611200000.0,CO,526.4870624387019,28.44374182112186,
2020-06-21,1592697600000.0,CO,529.7690326488313,28.44374182112186,
2020-06-22,1592784000000.0,CO,532.668974580533,28.513201508108725,
2020-06-23,1592870400000.0,CO,535.9335798689157,28.68685072557589,
2020-06-24,1592956800000.0,CO,540.4831893665554,28.721580569069324,
2020-06-25,1593043200000.0,CO,546.1267889342383,28.73894549081604,
2020-06-26,1593129600000.0,CO,551.6314691279475,28.87786486478977,
2020-06-27,1593216000000.0,CO,555.5733063644523,28.87786486478977,
2020-06-28,1593302400000.0,CO,560.4702142970262,28.91259470828321,
2020-06-29,1593388800000.0,CO,564.0300232551032,28.99941931701679,
2020-06-30,1593475200000.0,CO,567.5551023696867,29.138338690990526,
2020-07-01,1593561600000.0,CO,572.990322876409,29.25989314321754,
2020-07-02,1593648000000.0,CO,578.6512873658386,29.311987908457688,
2020-07-03,1593734400000.0,CO,583.1314371764915,29.311987908457688,
2020-07-04,1593820800000.0,CO,587.5073974566641,29.311987908457688,
2020-07-05,1593907200000.0,CO,590.9282870407673,29.311987908457688,
2020-07-06,1593993600000.0,CO,594.3318117031238,29.346717751951125,
2020-07-07,1594080000000.0,CO,601.4166997757841,29.41617743893799,
2020-07-08,1594166400000.0,CO,609.2656444053,29.555096812911724,
2020-07-09,1594252800000.0,CO,616.3505324779604,29.607191578151873,
2020-07-10,1594339200000.0,CO,627.8287457525402,29.919760169592774,
2020-07-11,1594425600000.0,CO,634.7920793729736,29.937125091339485,
2020-07-12,1594512000000.0,CO,640.3662192536696,29.937125091339485,
2020-07-13,1594598400000.0,CO,646.0619135865926,29.971854934832923,
2020-07-14,1594684800000.0,CO,653.8587634508683,30.145504152300088,
2020-07-15,1594771200000.0,CO,662.0029117500785,30.24969368278039,
2020-07-16,1594857600000.0,CO,671.9182820674537,30.28442352627382,
2020-07-17,1594944000000.0,CO,682.684533550418,30.38861305675412,
2020-07-18,1595030400000.0,CO,690.3424640407201,30.40597797850084,
2020-07-19,1595116800000.0,CO,696.4028217303241,30.40597797850084,
2020-07-20,1595203200000.0,CO,703.7134537856919,30.510167508981137,
2020-07-21,1595289600000.0,CO,712.2049005198363,30.59699211771472,
2020-07-22,1595376000000.0,CO,723.2837205942415,30.735911491688455,
2020-07-23,1595462400000.0,CO,734.1888914511795,30.996385317889203,
2020-07-24,1595548800000.0,CO,745.7712942562396,31.06584500487607,
2020-07-25,1595635200000.0,CO,759.7500562623464,31.135304691862935,
2020-07-26,1595721600000.0,CO,769.2833983012939,31.135304691862935,
2020-07-27,1595808000000.0,CO,773.3294250682789,31.22212930059652,
2020-07-28,1595894400000.0,CO,786.3010216130763,31.361048674570252,
2020-07-29,1595980800000.0,CO,794.6882788167403,31.58679265727757,
2020-07-30,1596067200000.0,CO,801.7905318111475,31.60415757902429,
2020-07-31,1596153600000.0,CO,812.2789445461643,31.881996326971755,
2020-08-01,1596240000000.0,CO,820.2494436279073,31.95145601395862,
2020-08-02,1596326400000.0,CO,828.2025777879034,31.968820935705335,
2020-08-03,1596412800000.0,CO,832.4222537723556,31.968820935705335,
2020-08-04,1596499200000.0,CO,839.8197104364568,32.0382806226922,
2020-08-05,1596585600000.0,CO,850.1344739540066,32.073010466185636,
2020-08-06,1596672000000.0,CO,857.9313238182824,32.107740309679066,
2020-08-07,1596758400000.0,CO,865.8670930565318,32.177199996665934,
2020-08-08,1596844800000.0,CO,873.3340094076201,32.177199996665934,
2020-08-09,1596931200000.0,CO,879.15125819277,32.19456491841265,
2020-08-10,1597017600000.0,CO,885.7151986130289,32.28138952714624,
2020-08-11,1597104000000.0,CO,892.6958971552091,32.489768588106834,
2020-08-12,1597190400000.0,CO,898.096387818438,32.50713350985355,
2020-08-13,1597276800000.0,CO,906.1884413524078,32.61132304033385,
2020-08-14,1597363200000.0,CO,911.7104864678639,32.715512570814155,
2020-08-15,1597449600000.0,CO,916.9373279136256,32.85443194478788,
2020-08-16,1597536000000.0,CO,922.7893065422691,32.8717968665346,
2020-08-17,1597622400000.0,CO,926.1233715176386,32.8717968665346,
2020-08-18,1597708800000.0,CO,930.6556160935316,32.92389163177475,
2020-08-19,1597795200000.0,CO,935.4309695738788,32.95862147526818,
2020-08-20,1597881600000.0,CO,941.1440288285484,33.01071624050834,
2020-08-21,1597968000000.0,CO,941.1440288285484,33.132270692735354,
2020-08-22,1598054400000.0,CO,952.5006876509012,33.25382514496236,
2020-08-23,1598140800000.0,CO,956.9982023833008,33.25382514496236,
2020-08-24,1598227200000.0,CO,960.4364568891507,33.25382514496236,
2020-08-25,1598313600000.0,CO,968.0422926142126,33.35801467544267,
2020-08-26,1598400000000.0,CO,971.7062911027698,33.427474362429535,
2020-08-27,1598486400000.0,CO,977.818743557614,33.4969340494164,
2020-08-28,1598572800000.0,CO,985.2682949869554,33.6011235798967,
2020-08-29,1598659200000.0,CO,989.9394589368223,33.67058326688357,
2020-08-30,1598745600000.0,CO,993.1172396164715,33.67058326688357,
2020-08-31,1598832000000.0,CO,996.5728590440681,33.74004295387043,
2020-09-01,1598918400000.0,CO,1002.6853114989123,33.75740787561715,
2020-09-02,1599004800000.0,CO,1006.8876225616177,33.844232484350734,
2020-09-03,1599091200000.0,CO,1011.5066917462443,33.89632724959088,
2020-09-04,1599177600000.0,CO,1011.5066917462443,33.89632724959088,
2020-09-05,1599264000000.0,CO,1023.6447720471992,34.174165997538346,
2020-09-06,1599350400000.0,CO,1028.55904490152,34.191530919285064,
2020-09-07,1599436800000.0,CO,1032.292503077064,34.226260762778494,
2020-09-08,1599523200000.0,CO,1035.5744732871935,34.226260762778494,
2020-09-09,1599609600000.0,CO,1039.7420545064056,34.27835552801865,
2020-09-10,1599696000000.0,CO,1044.3437587692854,34.3304502932588,
2020-09-11,1599782400000.0,CO,1049.6921546672743,34.4346398237391,
2020-09-12,1599868800000.0,CO,1056.8465024269215,34.48673458897925,
2020-09-13,1599955200000.0,CO,1064.0355800300622,34.48673458897925,
2020-09-14,1600041600000.0,CO,1070.6342502938146,34.52146443247268,
2020-09-15,1600128000000.0,CO,1077.7538682099685,34.62565396295298,
2020-09-16,1600214400000.0,CO,1087.9644421970377,34.71247857168656,
2020-09-17,1600300800000.0,CO,1095.8654815917937,34.78193825867343,
2020-09-18,1600387200000.0,CO,1106.3538943268106,34.834033023913584,
2020-09-19,1600473600000.0,CO,1116.8249421400808,34.90349271090045,
2020-09-20,1600560000000.0,CO,1125.507403013439,34.92085763264716,
2020-09-21,1600646400000.0,CO,1134.9712853653996,35.00768224138075,
2020-09-22,1600732800000.0,CO,1146.3974038747392,35.11187177186105,
2020-09-23,1600819200000.0,CO,1157.07683074897,35.198696380594626,
2020-09-24,1600905600000.0,CO,1166.5580780226771,35.25079114583478,
2020-09-25,1600992000000.0,CO,1178.8871724628461,35.268156067581494,
2020-09-26,1601078400000.0,CO,1188.9761919976884,35.35498067631508,
2020-09-27,1601164800000.0,CO,1198.874197393317,35.3723455980618,
2020-09-28,1601251200000.0,CO,1206.028545152964,35.441805285048666,
2020-09-29,1601337600000.0,CO,1215.2840484439641,35.459170206795385,
2020-09-30,1601424000000.0,CO,1224.2096182217765,35.545994815528964,
2020-10-01,1601510400000.0,CO,1236.069859774784,35.59808958076911,
2020-10-02,1601596800000.0,CO,1247.8085468755644,35.6849141895027,
2020-10-03,1601683200000.0,CO,1259.2520303066508,35.73700895474285,
2020-10-04,1601769600000.0,CO,1268.3165194584367,35.87592832871658,
2020-10-05,1601856000000.0,CO,1276.3738431489132,35.8932932504633,
2020-10-06,1601942400000.0,CO,1287.6957721277724,36.1016723114239,
2020-10-07,1602028800000.0,CO,1300.3200702376355,36.171131998410765,
2020-10-08,1602115200000.0,CO,1315.288632783305,36.34478121587793,
2020-10-09,1602201600000.0,CO,1329.770977520067,36.48370058985166,
2020-10-10,1602288000000.0,CO,1347.5526573887048,36.63998488557211,
2020-10-11,1602374400000.0,CO,1361.7397984557722,36.65734980731883,
2020-10-12,1602460800000.0,CO,1371.8288179906147,36.69207965081226,
2020-10-13,1602547200000.0,CO,1390.009891059427,37.33458175544078,
2020-10-14,1602633600000.0,CO,1402.0437818299015,37.45613620766779,
2020-10-15,1602720000000.0,CO,1421.8918873863986,37.49086605116123,
2020-10-16,1602806400000.0,CO,1444.674664718091,37.64715034688168,
2020-10-17,1602892800000.0,CO,1464.4533105876012,37.71661003386855,
2020-10-18,1602979200000.0,CO,1480.6026878120476,37.71661003386855,
2020-10-19,1603065600000.0,CO,1499.2352488462745,37.78606972085541,
2020-10-20,1603152000000.0,CO,1520.2468041598017,37.820799564348846,
2020-10-21,1603238400000.0,CO,1542.2481600128917,38.02917862530944,
2020-10-22,1603324800000.0,CO,1566.0901975711336,38.09863831229631,
2020-10-23,1603411200000.0,CO,1589.4981120857076,38.34174721675034,
2020-10-24,1603497600000.0,CO,1621.154364429972,38.46330166897736,
2020-10-25,1603584000000.0,CO,1650.4837172601765,38.550126277710945,
2020-10-26,1603670400000.0,CO,1688.8775592421669,38.60222104295109,
2020-10-27,1603756800000.0,CO,1713.8830465574388,38.75850533867154,
2020-10-28,1603843200000.0,CO,1739.4268464468594,39.00161424312557,
2020-10-29,1603929600000.0,CO,1770.8573548084164,39.31418283456647,
2020-10-30,1604016000000.0,CO,1812.7415460614968,39.48783205203364,
2020-10-31,1604102400000.0,CO,1863.4992123271497,39.609386504260655,
2020-11-01,1604188800000.0,CO,1907.9360470769975,39.661481269500804,
2020-11-02,1604275200000.0,CO,1946.7987419461492,39.73094095648767,
2020-11-03,1604361600000.0,CO,1991.3050363829839,40.06087446967529,
2020-11-04,1604448000000.0,CO,2042.114797413877,40.44290274810306,
2020-11-05,1604534400000.0,CO,2100.6519486220586,40.79020118303739,
2020-11-06,1604620800000.0,CO,2160.7693077091917,41.20695930495859,
2020-11-07,1604707200000.0,CO,2221.529168900953,41.41533836591919,
2020-11-08,1604793600000.0,CO,2273.9191378107976,41.51952789639949,
2020-11-09,1604880000000.0,CO,2335.599339855135,41.78000172260024,
2020-11-10,1604966400000.0,CO,2403.1488854498625,42.09257031404113,
2020-11-11,1605052800000.0,CO,2472.139719549568,42.38777398373532,
2020-11-12,1605139200000.0,CO,2562.402582789001,42.80453210565652,
2020-11-13,1605225600000.0,CO,2674.232678837856,43.429669288538314,
2020-11-14,1605312000000.0,CO,2764.460812233796,43.79433264521936,
2020-11-15,1605398400000.0,CO,2837.0982799003114,44.15899600190042,
2020-11-16,1605484800000.0,CO,2911.6806188024593,44.714673497795346,
2020-11-17,1605571200000.0,CO,2986.905459809236,45.25298607194356,
2020-11-18,1605657600000.0,CO,3067.6697108532153,45.982312785305666,
2020-11-19,1605744000000.0,CO,3173.6651931951737,47.336776681549566,
2020-11-20,1605830400000.0,CO,3273.773967064995,47.61461542949703,
2020-11-21,1605916800000.0,CO,3379.8736389374335,48.34394214285913,
2020-11-22,1606003200000.0,CO,3447.978862028056,48.67387565604675,
2020-11-23,1606089600000.0,CO,3512.020693429947,48.743335343033614,
2020-11-24,1606176000000.0,CO,3584.102483600568,49.61158143036945,
2020-11-25,1606262400000.0,CO,3656.8788706410573,50.41036783071841,
2020-11-26,1606348800000.0,CO,3761.9713770521867,51.27861391805424,
2020-11-27,1606435200000.0,CO,3836.1195929106666,51.64327727473529,
2020-11-28,1606521600000.0,CO,3911.3097040739494,51.74746680521559,
2020-11-29,1606608000000.0,CO,3971.8959160482436,52.094765240149925,
2020-11-30,1606694400000.0,CO,4043.6825025491703,52.68517257953828,
2020-12-01,1606780800000.0,CO,4120.209712686951,53.935446945301884,
2020-12-02,1606867200000.0,CO,4187.290405394517,55.39410037202608,
2020-12-03,1606953600000.0,CO,4292.122437979446,57.599445433859096,
2020-12-04,1607040000000.0,CO,4379.172790695736,57.912014025299996,
2020-12-05,1607126400000.0,CO,4468.098554960672,58.22458261674089,
2020-12-06,1607212800000.0,CO,4524.048332828593,58.22458261674089,
2020-12-07,1607299200000.0,CO,4594.133156998341,58.25931246023433,
2020-12-08,1607385600000.0,CO,4663.071896332806,58.50242136468837,
2020-12-09,1607472000000.0,CO,4728.607111004915,63.104125627568266,
2020-12-10,1607558400000.0,CO,4809.301902361907,65.17055131542755,
2020-12-11,1607644800000.0,CO,4890.500276449554,66.66393458564518,
2020-12-12,1607731200000.0,CO,4959.334826253539,67.0980576293131,
2020-12-13,1607817600000.0,CO,5003.7890259251335,68.57407597778402,
2020-12-14,1607904000000.0,CO,5054.320948208079,68.78245503874462,
2020-12-15,1607990400000.0,CO,5093.774050416619,70.79678596136374,
2020-12-16,1608076800000.0,CO,5151.807618894146,71.66503204869957,
2020-12-17,1608163200000.0,CO,5215.9362749047705,72.84584672747631,
2020-12-18,1608249600000.0,CO,5279.543983262994,73.69672789306543,
2020-12-19,1608336000000.0,CO,5323.373045751707,74.87754257184216,
2020-12-20,1608422400000.0,CO,5363.173446395182,75.20747608502977,
2020-12-21,1608508800000.0,CO,5400.4385684636345,75.3463954590035,
2020-12-22,1608595200000.0,CO,5444.093981734881,75.867343111405,
2020-12-23,1608681600000.0,CO,5495.285771044201,77.48228083384964,
2020-12-24,1608768000000.0,CO,5547.9188488585,78.97566410406728,
2020-12-25,1608854400000.0,CO,5594.092175783019,79.60080128694908,
2020-12-26,1608940800000.0,CO,5618.906648959078,79.70499081742938,
2020-12-27,1609027200000.0,CO,5643.252269247974,80.01755940887028,
2020-12-28,1609113600000.0,CO,5671.88702520831,80.36485784380461,
2020-12-29,1609200000000.0,CO,5702.049894282357,81.33729346162075,
2020-12-30,1609286400000.0,CO,5744.628682405305,82.46601337515733,
2020-12-31,1609372800000.0,CO,5800.630555038467,83.56000344520048,
2021-01-01,1609459200000.0,CO,5854.079784174861,84.58453382825675,
2021-01-02,1609545600000.0,CO,5888.983276885761,85.24440085463199,
2021-01-03,1609632000000.0,CO,5925.067584275438,85.60906421131304,
2021-01-04,1609718400000.0,CO,5963.009938292014,85.7653485070335,
2021-01-05,1609804800000.0,CO,6023.05783769216,86.56413490738245,
2021-01-06,1609891200000.0,CO,6067.494672442008,87.5539354469453,
2021-01-07,1609977600000.0,CO,6127.785680746609,88.52637106476143,
2021-01-08,1610064000000.0,CO,6183.127686353394,89.18623809113667,
2021-01-09,1610150400000.0,CO,6232.39196934883,90.03711925672577,
2021-01-10,1610236800000.0,CO,6270.594797191606,90.34968784816668,
2021-01-11,1610323200000.0,CO,6299.715770960849,90.43651245690026,
2021-01-12,1610409600000.0,CO,6325.936802798392,91.0095548745419,
2021-01-13,1610496000000.0,CO,6368.203022329901,91.70415174441058,
2021-01-14,1610582400000.0,CO,6409.965659130754,92.15563970982521,
2021-01-15,1610668800000.0,CO,6449.592410556761,92.5550329099997,
2021-01-16,1610755200000.0,CO,6484.704282328623,92.9891559536676,
2021-01-17,1610841600000.0,CO,6510.751664948697,93.18017009288148,
2021-01-18,1610928000000.0,CO,6531.41592182729,93.24962977986836,
2021-01-19,1611014400000.0,CO,6560.571625440028,93.31908946685522,
2021-01-20,1611100800000.0,CO,6584.326838389536,93.96159157148374,
2021-01-21,1611187200000.0,CO,6618.761478213274,94.39571461515166,
2021-01-22,1611273600000.0,CO,6650.035702279111,94.76037797183271,
2021-01-23,1611360000000.0,CO,6684.0188541374355,95.14240625026048,
2021-01-24,1611446400000.0,CO,6706.923185921355,95.48970468519481,
2021-01-25,1611532800000.0,CO,6727.309604052,95.52443452868823,
2021-01-26,1611619200000.0,CO,6747.383453591205,95.71544866790212,
2021-01-27,1611705600000.0,CO,6775.80983049058,96.34058585078392,
2021-01-28,1611792000000.0,CO,6800.780587962358,96.65315444222482,
2021-01-29,1611878400000.0,CO,6830.648253366711,97.03518272065259,
2021-01-30,1611964800000.0,CO,6858.362668474471,97.48667068606723,
2021-01-31,1612051200000.0,CO,6878.4538829354215,97.81660419925483,
2021-02-01,1612137600000.0,CO,6893.978122976986,97.8860638862417,
2021-02-02,1612224000000.0,CO,6910.162230044926,98.02498326021544,
2021-02-03,1612310400000.0,CO,6932.2156806632565,98.3028220081629,
2021-02-04,1612396800000.0,CO,6959.686986866562,98.59802567785708,
2021-02-05,1612483200000.0,CO,6991.985741315455,98.98005395628485,
2021-02-06,1612569600000.0,CO,7018.692990961906,99.27525762597902,
2021-02-07,1612656000000.0,CO,7036.561495439277,99.43154192169949,
2021-02-08,1612742400000.0,CO,7053.752767968527,99.48363668693965,
2021-02-09,1612828800000.0,CO,7069.988969801706,99.69201574790024,
2021-02-10,1612915200000.0,CO,7083.047390955237,100.09140894807472,
2021-02-11,1613001600000.0,CO,7113.01924589007,100.35188277427547,
2021-02-12,1613088000000.0,CO,7149.2945674189605,100.52553199174264,
2021-02-13,1613174400000.0,CO,7170.271392888995,100.89019534842369,
2021-02-14,1613260800000.0,CO,7185.048941295451,101.04647964414414,
2021-02-15,1613347200000.0,CO,7194.356539351691,101.09857440938428,
2021-02-16,1613433600000.0,CO,7205.973672000245,101.09857440938428,
2021-02-17,1613520000000.0,CO,7225.7696827915015,101.34168331383832,
2021-02-18,1613606400000.0,CO,7247.30218575743,101.75844143575951,
2021-02-19,1613692800000.0,CO,7269.51192067148,101.9668204967201,
2021-02-20,1613779200000.0,CO,7288.9085382625635,102.15783463593401,
2021-02-21,1613865600000.0,CO,7302.817840581683,102.22729432292086,
2021-02-22,1613952000000.0,CO,7314.591257525957,102.24465924466757,
2021-02-23,1614038400000.0,CO,7333.710036369092,102.52249799261506,
2021-02-24,1614124800000.0,CO,7353.8880754387765,102.64405244484206,
2021-02-25,1614211200000.0,CO,7373.3367877951,102.80033674056253,
2021-02-26,1614297600000.0,CO,7399.783563615349,103.07817548850998,
2021-02-27,1614384000000.0,CO,7421.680729937959,103.23445978423042,
2021-02-28,1614470400000.0,CO,7436.354088813934,103.321284392964,
2021-03-01,1614556800000.0,CO,7462.957148929904,103.35601423645745,
2021-03-02,1614643200000.0,CO,7476.4323282053565,103.44283884519102,
2021-03-03,1614729600000.0,CO,7494.7870504916355,103.58175821916475,
2021-03-04,1614816000000.0,CO,7518.229694849702,103.63385298440492,
2021-03-05,1614902400000.0,CO,7546.5692471403445,103.73804251488522,
2021-03-06,1614988800000.0,CO,7565.653296139986,103.77277235837865,
2021-03-07,1615075200000.0,CO,7580.413479624695,103.8248671236188,
2021-03-08,1615161600000.0,CO,7590.554593924779,103.8248671236188,
2021-03-09,1615248000000.0,CO,7605.141128192019,103.98115141933924,
2021-03-10,1615334400000.0,CO,7626.673631157949,104.08534094981954,
2021-03-11,1615420800000.0,CO,7643.205036660823,104.32844985427357,
2021-03-12,1615507200000.0,CO,7665.605785714087,104.41527446300717,
2021-03-13,1615593600000.0,CO,7687.138288680017,104.62365352396775,
2021-03-14,1615680000000.0,CO,7708.080384306557,104.64101844571447,
2021-03-15,1615766400000.0,CO,7715.338921596683,104.6583833674612,
2021-03-16,1615852800000.0,CO,7720.930426399126,104.77993781968821,
2021-03-17,1615939200000.0,CO,7731.7835024908245,104.83203258492837,
2021-03-18,1616025600000.0,CO,7753.6285740481935,105.05777656763567,
2021-03-19,1616112000000.0,CO,7784.555499679097,105.16196609811597,
2021-03-20,1616198400000.0,CO,7809.995110038036,105.23142578510284,
2021-03-21,1616284800000.0,CO,7823.939142200649,105.26615562859627,
2021-03-22,1616371200000.0,CO,7829.218078411651,105.30088547208972,
2021-03-23,1616457600000.0,CO,7852.990656282907,105.40507500257002,
2021-03-24,1616544000000.0,CO,7874.071671283421,105.47453468955689,
2021-03-25,1616630400000.0,CO,7897.913708841663,105.56135929829045,
2021-03-26,1616716800000.0,CO,7922.3982485045335,105.61345406353061,
2021-03-27,1616803200000.0,CO,7944.8858221665305,105.71764359401091,
2021-03-28,1616889600000.0,CO,7961.521417199885,105.76973835925106,
2021-03-29,1616976000000.0,CO,7975.5349090494865,105.76973835925106,
2021-03-30,1617062400000.0,CO,7992.187869004587,105.87392788973136,
2021-03-31,1617148800000.0,CO,8022.784861122302,106.03021218545182,
2021-04-01,1617235200000.0,CO,8050.620830682288,106.20386140291896,
2021-04-02,1617321600000.0,CO,8079.203491877384,106.23859124641241,
2021-04-03,1617408000000.0,CO,8106.396959332743,106.32541585514599,
2021-04-04,1617494400000.0,CO,8127.599528785484,106.36014569863943,
2021-04-05,1617580800000.0,CO,8142.654915939887,106.37751062038613,
2021-04-06,1617667200000.0,CO,8164.656271792976,106.44697030737301,
2021-04-07,1617753600000.0,CO,8197.875367094446,106.58588968134674,
2021-04-08,1617840000000.0,CO,8230.625609508754,106.60325460309346,
2021-04-09,1617926400000.0,CO,8264.22673308865,106.69007921182704,
2021-04-10,1618012800000.0,CO,8289.475329308376,106.81163366405406,
2021-04-11,1618099200000.0,CO,8310.938372587318,106.84636350754748,
2021-04-12,1618185600000.0,CO,8326.723086455084,106.84636350754748,
2021-04-13,1618272000000.0,CO,8359.699072852098,107.0547425685081,
2021-04-14,1618358400000.0,CO,8400.176705443695,107.12420225549495,
2021-04-15,1618444800000.0,CO,8426.17199329853,107.26312162946869,
2021-04-16,1618531200000.0,CO,8465.416716446109,107.41940592518915,
2021-04-17,1618617600000.0,CO,8490.561123135356,107.45413576868258,
2021-04-18,1618704000000.0,CO,8512.423559614472,107.64514990789645,
2021-04-19,1618790400000.0,CO,8525.96819857691,107.67987975138988,
2021-04-20,1618876800000.0,CO,8560.038175043968,107.85352896885705,
2021-04-21,1618963200000.0,CO,8585.929273368323,107.92298865584392,
2021-04-22,1619049600000.0,CO,8626.87575884708,108.07927295156438,
2021-04-23,1619136000000.0,CO,8659.452352043922,108.16609756029796,
2021-04-24,1619222400000.0,CO,8692.740907032377,108.44393630824543,
2021-04-25,1619308800000.0,CO,8719.969104331229,108.49603107348557,
2021-04-26,1619395200000.0,CO,8737.542405138905,108.56549076047244,
2021-04-27,1619481600000.0,CO,8772.42853292806,108.70441013444618,
2021-04-28,1619568000000.0,CO,8792.224543719316,108.8259645866732,
2021-04-29,1619654400000.0,CO,8840.672675392656,109.08643841287395,
2021-04-30,1619740800000.0,CO,8871.443316727838,109.26008763034112,
2021-05-01,1619827200000.0,CO,8903.307948133062,109.38164208256812,
2021-05-02,1619913600000.0,CO,8919.97827300991,109.38164208256812,
2021-05-03,1620000000000.0,CO,8936.579138199771,109.43373684780826,
2021-05-04,1620086400000.0,CO,8963.008549098275,109.71157559575573,
2021-05-05,1620172800000.0,CO,8990.966073110489,109.97204942195648,
2021-05-06,1620259200000.0,CO,9018.09008087886,110.12833371767694,
2021-05-07,1620345600000.0,CO,9042.505160854742,110.23252324815724,
2021-05-08,1620432000000.0,CO,9069.698628310101,110.30198293514411,
2021-05-09,1620518400000.0,CO,9085.795910769308,110.33671277863753,
2021-05-10,1620604800000.0,CO,9101.094406828166,110.33671277863753,
2021-05-11,1620691200000.0,CO,9123.373601429203,110.59718660483829,
2021-05-12,1620777600000.0,CO,9144.43725150797,111.1354991789865,
2021-05-13,1620864000000.0,CO,9176.492897052409,111.37860808344054,
2021-05-14,1620950400000.0,CO,9203.61690482078,111.58698714440114,
2021-05-15,1621036800000.0,CO,9220.512973680336,111.81273112710845,
2021-05-16,1621123200000.0,CO,9231.48760422426,111.95165050108218,
2021-05-17,1621209600000.0,CO,9243.486765151241,111.95165050108218,
2021-05-18,1621296000000.0,CO,9256.180522948092,112.0905698750559,
2021-05-19,1621382400000.0,CO,9277.747755757513,112.36840862300338,
2021-05-20,1621468800000.0,CO,9294.331256025627,112.47259815348367,
2021-05-21,1621555200000.0,CO,9308.414207562215,112.78516674492458,
2021-05-22,1621641600000.0,CO,9322.948647064217,112.9067211971516,
2021-05-23,1621728000000.0,CO,9330.485023102292,112.94145104064502,
2021-05-24,1621814400000.0,CO,9338.438157262288,113.0109107276319,
2021-05-25,1621900800000.0,CO,9362.818507394679,113.20192486684577,
2021-05-26,1621987200000.0,CO,9377.161932757466,113.37557408431294,
2021-05-27,1622073600000.0,CO,9391.644277494228,113.6360479105137,
2021-05-28,1622160000000.0,CO,9405.518849969854,113.77496728448745,
2021-05-29,1622246400000.0,CO,9417.344361679368,114.12226571942176,
2021-05-30,1622332800000.0,CO,9425.679524117793,114.19172540640862,
2021-05-31,1622419200000.0,CO,9430.611161893861,114.20909032815534,
2021-06-01,1622505600000.0,CO,9437.661320123027,114.24382017164879,
2021-06-02,1622592000000.0,CO,9447.680879970882,114.38273954562251,
2021-06-03,1622678400000.0,CO,9462.319509003364,114.60848352832984,
2021-06-04,1622764800000.0,CO,9475.673133826589,114.73003798055684,
2021-06-05,1622851200000.0,CO,9488.332161779947,114.79949766754372,
2021-06-06,1622937600000.0,CO,9494.844007434966,114.81686258929044,
2021-06-07,1623024000000.0,CO,9500.313957785182,115.00787672850431,
2021-06-08,1623110400000.0,CO,9510.78500559845,115.26835055470507,
2021-06-09,1623196800000.0,CO,9522.905720977658,115.49409453741238,
2021-06-10,1623283200000.0,CO,9533.237849416955,115.71983852011971,
2021-06-11,1623369600000.0,CO,9549.439321406642,115.89348773758685,
2021-06-12,1623456000000.0,CO,9559.80617968943,116.10186679854746,
2021-06-13,1623542400000.0,CO,9567.637759397201,116.11923172029418,
2021-06-14,1623628800000.0,CO,9571.701151085934,116.13659664204089,
2021-06-15,1623715200000.0,CO,9578.90759361082,116.29288093776135,
2021-06-16,1623801600000.0,CO,9586.79126808383,116.37970554649493,
2021-06-17,1623888000000.0,CO,9596.498259340244,116.50125999872193,
2021-06-18,1623974400000.0,CO,9604.711867326441,116.6749092161891,
2021-06-19,1624060800000.0,CO,9611.5362815729,116.83119351190956,
2021-06-20,1624147200000.0,CO,9616.276905209754,116.84855843365628,
2021-06-21,1624233600000.0,CO,9620.114552915778,116.91801812064315,
2021-06-22,1624320000000.0,CO,9626.782682866518,116.97011288588328,
2021-06-23,1624406400000.0,CO,9635.55196834861,117.19585686859061,
2021-06-24,1624492800000.0,CO,9645.832002022667,117.26531655557747,
2021-06-25,1624579200000.0,CO,9652.795335643099,117.36950608605777,
2021-06-26,1624665600000.0,CO,9662.728070882222,117.47369561653808,
2021-06-27,1624752000000.0,CO,9666.75673272746,117.56052022527167,
2021-06-28,1624838400000.0,CO,9670.663840120471,117.5952500687651,
2021-06-29,1624924800000.0,CO,9676.654738123087,117.78626420797897,
2021-06-30,1625011200000.0,CO,9684.330033535136,117.89045373845927,
2021-07-01,1625097600000.0,CO,9693.585536826136,117.97727834719285,
2021-07-02,1625184000000.0,CO,9702.320092464735,118.04673803417973,
2021-07-03,1625270400000.0,CO,9710.134307250757,118.2377521733936,
2021-07-04,1625356800000.0,CO,9714.683916748398,118.30721186038048,
2021-07-05,1625443200000.0,CO,9717.601223601847,118.30721186038048,
2021-07-06,1625529600000.0,CO,9721.421506386125,118.30721186038048,
2021-07-07,1625616000000.0,CO,9729.982412807254,118.41140139086077,
2021-07-08,1625702400000.0,CO,9737.744532828037,118.4461312343542,
2021-07-09,1625788800000.0,CO,9755.995065583837,118.58505060832795,
2021-07-10,1625875200000.0,CO,9764.451782474487,118.72396998230167,
