date,STUSPS,positiveIncreaseRate
2020-01-22,NC,0.0
2020-01-23,NC,0.0
2020-01-24,NC,0.0
2020-01-25,NC,0.0
2020-01-26,NC,0.0
2020-01-27,NC,0.0
2020-01-28,NC,0.0
2020-01-29,NC,0.0
2020-01-30,NC,0.0
2020-01-31,NC,0.0
2020-02-01,NC,0.0
2020-02-02,NC,0.0
2020-02-03,NC,0.0
2020-02-04,NC,0.0
2020-02-05,NC,0.0
2020-02-06,NC,0.0
2020-02-07,NC,0.0
2020-02-08,NC,0.0
2020-02-09,NC,0.0
2020-02-10,NC,0.0
2020-02-11,NC,0.0
2020-02-12,NC,0.0
2020-02-13,NC,0.0
2020-02-14,NC,0.0
2020-02-15,NC,0.0
2020-02-16,NC,0.0
2020-02-17,NC,0.0
2020-02-18,NC,0.0
2020-02-19,NC,0.0
2020-02-20,NC,0.0
2020-02-21,NC,0.0
2020-02-22,NC,0.0
2020-02-23,NC,0.0
2020-02-24,NC,0.0
2020-02-25,NC,0.0
2020-02-26,NC,0.0
2020-02-27,NC,0.0
2020-02-28,NC,0.0
2020-02-29,NC,0.0
2020-03-01,NC,0.0
2020-03-02,NC,0.0
2020-03-03,NC,0.0
2020-03-04,NC,0.009534629966731769
2020-03-05,NC,0.0
2020-03-06,NC,0.009534629966731769
2020-03-07,NC,0.0
2020-03-08,NC,0.0
2020-03-09,NC,0.0
2020-03-10,NC,0.047673149833658834
2020-03-11,NC,0.0
2020-03-12,NC,0.047673149833658834
2020-03-13,NC,0.028603889900195308
2020-03-14,NC,0.07627703973385415
2020-03-15,NC,0.08581166970058593
2020-03-16,NC,0.009534629966731769
2020-03-17,NC,0.06674240976712237
2020-03-18,NC,0.2192964892348307
2020-03-19,NC,0.3241774188688802
2020-03-20,NC,0.3813851986692707
2020-03-21,NC,0.4481276084363932
2020-03-22,NC,0.6769587276379556
2020-03-23,NC,0.4004544586027343
2020-03-24,NC,0.9629976266399088
2020-03-25,NC,1.0106707764735676
2020-03-26,NC,1.2585711556085937
2020-03-27,NC,1.2108980057749348
2020-03-28,NC,1.639956354277864
2020-03-29,NC,1.0011361465068358
2020-03-30,NC,2.5457462011173817
2020-03-31,NC,1.821114323645768
2020-04-01,NC,0.8199781771389321
2020-04-02,NC,2.602953980917773
2020-04-03,NC,2.2501726721486968
2020-04-04,NC,2.9462006597201165
