STUSPS,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13,2020-09-14,2020-09-15,2020-09-16,2020-09-17,2020-09-18,2020-09-19,2020-09-20,2020-09-21,2020-09-22,2020-09-23,2020-09-24,2020-09-25,2020-09-26,2020-09-27,2020-09-28,2020-09-29,2020-09-30,2020-10-01,2020-10-02,2020-10-03,2020-10-04,2020-10-05,2020-10-06,2020-10-07,2020-10-08,2020-10-09,2020-10-10,2020-10-11,2020-10-12,2020-10-13,2020-10-14,2020-10-15,2020-10-16,2020-10-17,2020-10-18,2020-10-19,2020-10-20,2020-10-21,2020-10-22,2020-10-23,2020-10-24,2020-10-25,2020-10-26,2020-10-27,2020-10-28,2020-10-29,2020-10-30,2020-10-31,2020-11-01,2020-11-02,2020-11-03,2020-11-04,2020-11-05,2020-11-06,2020-11-07,2020-11-08,2020-11-09,2020-11-10,2020-11-11,2020-11-12,2020-11-13,2020-11-14,2020-11-15,2020-11-16,2020-11-17,2020-11-18,2020-11-19,2020-11-20,2020-11-21,2020-11-22,2020-11-23,2020-11-24,2020-11-25,2020-11-26,2020-11-27,2020-11-28,2020-11-29,2020-11-30,2020-12-01,2020-12-02,2020-12-03,2020-12-04,2020-12-05,2020-12-06,2020-12-07,2020-12-08,2020-12-09,2020-12-10,2020-12-11,2020-12-12,2020-12-13,2020-12-14,2020-12-15,2020-12-16,2020-12-17
AK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4100909718472548,0.683484953078758,0.4100909718472548,0.4100909718472548,0.1366969906157516,1.366969906157516,1.7770608780047703,0.5467879624630064,0.9568789343102612,1.9137578686205223,1.5036668967732676,2.323848840467777,2.59724282169928,1.0935759249260129,1.366969906157516,1.7770608780047703,1.0935759249260129,1.5036668967732676,1.5036668967732676,1.9137578686205223,0.8201819436945096,3.007333793546535,1.7770608780047703,1.2302729155417642,1.5036668967732676,1.5036668967732676,2.050454859236274,0.683484953078758,1.0935759249260129,1.0935759249260129,0.9568789343102612,1.2302729155417642,0.683484953078758,0.683484953078758,0.2733939812315032,1.0935759249260129,0.8201819436945096,0.2733939812315032,0.2733939812315032,0.0,0.2733939812315032,0.5467879624630064,0.8201819436945096,0.5467879624630064,0.0,1.2302729155417642,0.1366969906157516,0.4100909718472548,0.2733939812315032,0.1366969906157516,0.1366969906157516,0.2733939812315032,0.4100909718472548,0.1366969906157516,0.1366969906157516,0.2733939812315032,0.2733939812315032,0.1366969906157516,0.683484953078758,0.1366969906157516,0.5467879624630064,0.5467879624630064,0.4100909718472548,0.0,0.4100909718472548,0.0,0.2733939812315032,0.5467879624630064,0.0,0.1366969906157516,0.2733939812315032,0.1366969906157516,1.7770608780047703,0.683484953078758,0.4100909718472548,3.8275157372410447,0.9568789343102612,2.733939812315032,2.4605458310835284,1.366969906157516,1.5036668967732676,1.6403638873890192,1.0935759249260129,2.4605458310835284,1.5036668967732676,2.733939812315032,2.4605458310835284,1.9137578686205223,3.554121756009541,1.2302729155417642,0.4100909718472548,1.7770608780047703,2.733939812315032,1.6403638873890192,2.1871518498520257,2.8706368029307834,1.5036668967732676,0.8201819436945096,2.1871518498520257,1.9137578686205223,3.2807277747780383,2.4605458310835284,2.59724282169928,3.964212727856797,2.8706368029307834,4.921091662167057,5.19448564339856,5.19448564339856,6.151364577708822,6.6981525401718285,3.690818746625293,3.690818746625293,2.4605458310835284,5.467879624630064,6.424758558940325,6.83484953078758,8.611910408792351,12.576123136649144,8.065122446329344,5.877970596477318,6.971546521403332,8.748607399408103,5.741273605861568,8.4752134181766,11.345850221107384,9.978880314949864,12.302729155417644,12.84951711788065,8.748607399408103,7.791728465097841,12.02933517418614,25.28894326391405,12.84951711788065,14.763274986501171,9.295395361871108,11.482547211723135,14.489881005269668,19.684366648668227,18.590790723742217,7.928425455713593,8.338516427560847,7.5183344838663375,5.467879624630064,7.5183344838663375,10.799062258644376,13.259608089727905,9.295395361871108,6.6981525401718285,8.338516427560847,11.209153230491633,13.66969906157516,11.482547211723135,13.806396052190912,6.83484953078758,9.022001380639603,9.978880314949864,11.345850221107384,9.43209235248686,12.02933517418614,9.022001380639603,9.705486333718364,4.511000690319801,7.108243512019082,11.482547211723135,15.856850911427186,12.712820127264898,5.877970596477318,4.921091662167057,4.784394671551307,9.022001380639603,12.02933517418614,16.266941883274438,11.892638183570387,12.986214108496402,4.647697680935554,4.511000690319801,8.885304390023851,15.583456930195682,12.16603216480189,14.079790033422412,8.338516427560847,10.252274296181367,5.877970596477318,6.83484953078758,14.763274986501171,14.62657799588542,12.84951711788065,14.763274986501171,9.568789343102614,7.791728465097841,10.38897128679712,17.907305770663463,17.223820817584702,16.266941883274438,15.036668967732675,15.583456930195682,16.677032855121695,14.216487024038164,18.72748771435797,19.27427567682097,19.000881695589477,19.27427567682097,26.792610160687317,20.094457620515485,16.540335864505938,18.317396742510713,25.56233724514555,31.44030784162287,34.1742476539379,26.109125207608557,21.32473053605725,21.188033545441492,22.691700442214767,30.2100349260811,28.70636802930783,28.70636802930783,27.88618608561333,31.57700483223861,30.620125897928357,32.67058075716463,33.9008536727064,48.66412865920756,70.80904113895933,47.84394671551307,53.03843235891162,48.11734069674456,47.84394671551307,51.534765462138346,62.06043373955122,47.98064370612882,47.02376477181854,52.35494740583286,55.77237217122666,42.78615806273025,69.30537424218605,82.42828534129819,69.85216220464906,63.42740364570874,73.54298095127436,66.57143442987103,65.75125248617651,79.83104251959892,100.33559111196165,87.75946797531252,79.01086057590443,86.66589205038652,74.49985988558461,66.98152540171827,62.88061568324574,92.27046866563231,74.22646590435312,68.07510132664429,79.83104251959892,91.58698371255358,75.59343581051063,90.49340778762756,88.85304390023853,83.65855825683997,69.30537424218605,69.85216220464906,95.27780245917887,103.88971286797121,102.52274296181368,126.034625347723,103.47962189612394,65.06776753309775,76.8237087260524,79.83104251959892,84.75213418176598,85.02552816299749,70.67234414834358,87.07598302223377,57.68613003984717,38.001763391178955,82.42828534129819,51.534765462138346
AL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020394906576031702,0.10197453288015852,0.12236943945619022,0.32631850521650724,0.16315925260825362,0.20394906576031704,0.4486879446726974,0.2651337854884121,0.8769809827693632,0.2855286920644438,0.5914522907049193,0.9789555156495218,1.3868536471701556,4.5480641664550685,1.651987432658568,2.223044816787456,2.2434397233634877,1.0809300485296802,2.4881786022758674,1.9579110312990435,3.1816054258609454,4.058586408630308,3.018446173252692,4.405299820422846,3.507923931077453,3.079630892980787,5.098726644007924,8.15796263041268,4.058586408630308,4.5480641664550685,6.811898796394589,4.262535474390627,2.8960767337965017,4.833592858519514,4.731618325639356,3.7730577165658654,2.5493633220039627,3.711872996837769,3.83424243629396,4.2013507546625295,4.772408138791418,6.383605758297922,1.1013249551057118,6.22044650568967,2.7125225746122164,4.67043360591126,3.83424243629396,3.1612105192849134,3.6098984639576113,2.8348920140684064,5.62899421498475,5.9349178136252245,6.118471972809512,5.302675709768242,6.036892346505383,6.46518538460205,6.5875548240582384,7.056637675306969,4.282930380966657,4.731618325639356,6.138866879385543,6.261236318841733,7.158612208187129,5.057936830855862,6.261236318841733,5.057936830855862,6.4243955714499865,5.914522907049194,7.505325619979667,7.648089966011888,9.055338519758077,7.648089966011888,7.933618658076331,8.219147350140776,13.583007779637112,9.11652323948617,9.524421371006804,10.462587073504263,10.931669924752992,11.094829177361245,9.381657024974585,5.6901789347128435,4.262535474390627,4.507274353303005,6.4243955714499865,13.379058713876796,9.320472305246488,8.667835294813473,10.136268568287756,11.563912028609975,17.458040029083136,17.641594188267426,18.171861759244248,20.68043526809615,13.399453620452828,13.052740208660287,8.15796263041268,18.23304647897234,16.234345634521233,11.156013897089341,9.626395903886964,8.830994547421726,13.113924928388386,19.721874659022657,23.290983309828206,19.925823724782973,18.35541591842853,7.301376554219348,35.36476800283897,17.743568721147582,18.702129330221073,23.433747655860422,35.7726661343596,20.333721856303608,22.25084307445059,18.86528858282933,18.498180264460753,24.004805039989314,45.113533346182116,27.20680537242629,29.348270562909622,33.44764678469199,39.93322707587007,34.87529024501421,36.95557071576944,41.218106190160064,40.8509978717915,43.706284792435945,36.24174898560833,38.3424243629396,29.919327947038504,29.67458906812613,48.927380875900056,36.56806749082485,43.339176474067365,23.739671254500898,37.13912487495373,25.514028126615656,28.87918771166089,40.38191502054278,39.994411795598175,33.16211809262755,42.727329276786406,24.82060130303058,21.231097745649,19.41595106038218,39.52532894434944,34.854895338438176,1.7539619655387264,60.10378967956542,34.38581248718945,16.948167364682345,19.069237648589638,15.724472970120445,15.33696974517584,25.92192625813629,17.39685530935504,11.6454916549141,27.675888223675017,22.781110645427407,19.803454285326787,6.546765010906175,35.93582538696785,10.768510672144739,33.65159585045231,10.850090298448864,41.03455203097578,36.07858973300008,23.69888144134884,34.75292080555802,27.45154425133867,16.785008112074088,31.775264445457395,12.706026796867752,21.33307227852916,22.597556486243125,28.7568182722047,10.421797260352198,13.440243433604893,12.909975862628064,16.540269233161712,23.413352749284396,23.20940368352408,19.23239690119789,22.617951392819162,14.358014229526315,14.296829509798222,18.90607839598139,13.66458740594124,22.556766673091058,26.53377345541725,16.275135447673293,16.683033579193932,16.39750488712949,11.604701841762036,21.475836624561378,50.00831092442974,19.02844783543758,14.888281800503142,13.501428153332984,11.6454916549141,23.392957842708363,21.271887558801065,19.456740873534244,34.30423286088532,16.091581288489014,11.094829177361245,15.58170862408822,19.191607088045828,11.359962962849655,30.38841079828724,21.638995877169638,16.64224376604187,14.969861426807269,22.781110645427407,15.989606755608854,24.16796429259757,24.71862677015043,26.268639669928827,19.660689939294556,17.519224748811233,21.271887558801065,0.0,51.7214830768164,78.56118013087409,48.13197951943482,22.006104195538207,19.721874659022657,22.74032083227535,25.881136444984232,29.42985018921375,27.4719391579147,36.48648786452072,34.67134117925389,18.498180264460753,21.14951811934488,37.689787352506585,28.165365981499786,31.734474632305325,36.05819482642404,24.575862424118203,23.86204069395709,34.87529024501421,42.217456612385625,40.789813152063395,60.77682159657447,45.399062038246576,40.36152011396674,28.7568182722047,32.95816902686723,53.80176354757163,49.43725354030086,50.23265489676608,47.622106855034026,36.670042023705,32.1015829506739,56.799814814248286,50.02870583100575,53.822158454147655,18.702129330221073,43.21680703461118,45.60301110400689,46.80631059199276,68.85320460068303,80.11119303065253,72.01441511996795,78.31644125196173,69.13873329274746,46.66354624596053,47.96882026682656,90.47180557127665,71.83086096078365,96.56988263751013,78.58157503745016,82.9256901381449,56.90178934712845,46.174068488135774,74.19667012360333,83.76188130776221,95.75408637446884
AR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19882006916287476,0.09941003458143736,0.09941003458143736,0.13254671277524982,0.19882006916287476,0.0,0.36450346013193696,0.4307768165195619,1.6568339096906226,0.7290069202638739,1.5574238751091851,0.2982301037443121,1.458013840527748,2.0544740480163717,1.822517300659685,1.5242871969153728,0.7621435984576864,0.7290069202638739,1.5574238751091851,1.6568339096906226,2.02133736982256,1.9550640134349349,2.02133736982256,1.2923304495586858,2.882891002861683,1.4911505187215603,2.3527041517606846,1.7893806224658726,3.9432647050636818,1.7231072660782476,1.822517300659685,1.7893806224658726,4.307768165195619,2.319567473566872,2.949164359249308,1.689970587884435,2.485250864535934,1.458013840527748,1.391740484140123,4.705408303521369,10.073550170918988,1.6236972314968103,6.262832178630553,9.145723181492238,2.916027681055496,3.711307957706995,2.518387542729746,3.1148477502183707,2.6840709336988087,2.0876107262101846,2.1870207607916217,1.689970587884435,1.9550640134349349,0.8946903112329363,1.259193771364873,2.3858408299544966,1.4248771623339356,2.7503442900864337,1.75624394427206,0.0,9.510226641624174,4.307768165195619,0.0,2.3858408299544966,7.522025949995426,3.8107179922884313,5.997738753080053,1.7893806224658726,3.64503460131937,2.650934255504996,15.07718857818467,5.103048441847118,0.0,10.27237024008186,3.545624566737932,5.003638407265679,3.214257784799808,8.648673008585051,0.0,15.739922142060914,7.952802766514988,6.2959688568243655,0.0,20.677287192938973,0.0,19.351820065186477,14.911505187215605,10.769420412989046,10.404916952857109,11.266470585896235,9.543363319817988,14.84523183082798,24.222911759676904,0.0,31.612390996897076,13.784858128625979,9.079449825104613,13.751721450432168,10.670010378407609,23.29508477025016,16.932842557038164,0.0,31.181614180377522,19.716323525318405,23.09626470108728,22.76489791914916,0.0,22.46666781540485,18.887906570473103,31.380434249540397,17.231072660782477,13.91740484140123,29.09400345416734,18.12576297201541,19.451230099767916,0.0,34.59469203434021,8.582399652197426,0.0,51.03048441847118,24.88564532355315,0.0,51.82576469512268,18.954179926860725,26.310522485887088,18.68908650131023,27.072666084344775,21.47256746959047,0.0,25.548378887429404,46.19252940217456,24.123501725095462,19.58377681254316,33.56745501033202,32.80531141187433,0.0,45.52979583829831,27.304622831701465,24.322321794258343,26.078565738530397,26.211112451305645,24.918782001746965,21.936480964303847,0.0,47.18662974798893,25.979155703948965,30.220650512756954,24.355458472452153,33.50118165394439,0.0,44.53569549248394,21.37315743500903,12.691347748230168,23.29508477025016,21.605114182365718,7.4888892718016145,0.0,22.300984424435786,13.652311415850733,13.586038059463105,24.15663840328928,18.192036328403038,29.39223355791165,18.12576297201541,12.42625432267967,10.603737022019985,15.90560553302998,21.505704147784282,23.924681655932588,27.76853632641484,26.343659164080897,15.839332176642351,12.194297575322983,9.046313146910801,20.37905708919466,46.12625604578693,38.90246019953583,18.158899650209225,0.0,34.92605881627833,15.806195498448538,16.502065740518606,18.158899650209225,39.10128026869869,24.09036504690165,16.866569200650538,13.51976470307548,24.189775081483088,28.563816603066336,32.871584768261954,28.862046706810645,35.721339092929824,18.65594982311641,21.240610722233786,20.44533044558228,32.54021798632383,35.98643251848032,29.723600339849767,26.807572658794275,16.137562280386664,26.74129930240665,23.394494804831595,31.21475085857133,37.245626289845205,31.744937709672328,24.71996193258409,16.170698958580473,13.817994806819794,21.240610722233786,26.807572658794275,41.91789791517276,0.0,68.75860725216084,20.312783732807034,21.671387538753347,22.53294117179247,35.754475771123644,42.34867473169232,33.633728366719644,29.2596868451364,21.340020756815218,17.595576120914416,27.967356395577717,38.272863313853385,39.83028718896257,44.303738745127255,39.20069030328013,26.40993252046852,20.279647054613218,31.546117640509454,31.84434774425377,35.522519023766954,38.50482006121007,43.60786850305718,0.0,48.08132005922186,29.09400345416734,42.8457249045995,51.29557784402167,61.96558822242928,52.95241175371231,34.39587196517733,31.31416089315277,47.18662974798893,65.01416261626004,59.94425085260674,76.61199998409441,0.0,90.19803804355749,43.34277507750669,51.49439791318455,56.82940310238836,74.15988579775227,68.29469375744746,63.12537195921272,44.80078891803444,33.70000172310726,70.31603112727004,65.11357265084146,77.80492039907166,34.8597854598907,44.701378883452996,40.45988407464501,36.84798615151945,64.6165224779343,73.29833216471314,92.41819548254294,93.67738925390782,74.39184254510896,51.09675777485881,37.04680622068232,75.65103631647385,77.10905015700158,72.96696538277503,91.78859859686051,87.08319029333911,48.04818338102806,59.81170413983148,56.034122825736866,76.41317991493152,100.70236503099605
AZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027477369981550318,0.0,0.013738684990775159,0.027477369981550318,0.0,0.0,0.013738684990775159,0.04121605497232548,0.0,0.0,0.04121605497232548,0.0,0.08243210994465096,0.027477369981550318,0.10990947992620127,0.21981895985240252,0.28851238480627833,0.5358087146402312,0.6594568795572077,1.5524714039575929,1.2639590191513148,1.2776977041420898,1.7448129938284451,2.1844509135332504,1.8821998437361969,0.6319795095756574,3.2698070278044886,1.8135064187823209,1.7035969388561198,2.541656723293405,2.3493151334225524,3.43467124769379,3.43467124769379,2.5691340932749553,1.6349035139022443,2.074541433607049,4.011696017306347,1.2914363891328648,3.8605704824078195,2.0058480086531736,2.239405653496352,1.4288232390406166,2.1432348585609247,3.7369223174908432,3.7506610024816185,2.9126012180443337,2.885123848062784,1.8547224737546464,2.5691340932749553,2.8576464780812327,4.2589923471403,3.7918770574539447,3.2285909728321625,3.3797165077306897,2.6103501482472797,3.1873749178598376,3.4896259876568907,6.127453505885723,4.3139470871034,5.522951366291615,3.7918770574539447,3.8330931124262695,5.303132406439212,5.522951366291615,3.2698070278044886,7.9821759796403695,5.962589285996419,2.1844509135332504,3.585796782592317,4.890971856715956,6.04502139594107,6.841865125406028,6.800649070433703,6.347272465738124,4.204037607177199,3.2011136028506124,5.440519256346962,4.547504731946578,5.742770326144019,4.0254347022971215,5.921373231024093,4.121605497232548,3.0499880679520857,3.0499880679520857,6.580830110581303,6.883081180378356,9.644556863524162,10.853561142712376,9.356044478717882,2.5691340932749553,15.483497984603606,13.505127345931983,7.1441161952030825,21.69338360043398,15.373588504677405,19.75622901673468,10.839822457721601,8.490507324299049,21.377393845646147,19.399023206974526,22.723784974742113,21.157574885793746,16.93979859362577,13.931026580646012,32.862934497934184,25.100577478146214,34.60774749176263,44.59577148005617,42.71357163631997,35.61067149608922,30.17015223974225,49.36309517185514,24.66093955844141,41.985421331808894,48.33269379754702,48.12661352268538,52.990108009419785,8.586678119234474,64.3245231268093,67.00356670001045,45.79103707425361,60.903590564106295,37.025756050139066,48.579990127380974,46.052072089078344,50.18741627130166,48.36017116752856,55.73784500757482,57.99098934606195,41.738125001974936,34.85504382159658,18.64339553248189,58.70540096558226,44.7468970149547,44.774374384936245,53.71825831393088,37.67147424470549,32.4095578932386,21.418609900618478,48.08539746771306,26.46070729223296,32.07982945346,46.12076551403222,51.38268186549911,27.10642548679939,24.90823588827537,28.947409275563263,32.13478419342309,34.690179601707285,44.12865619036982,41.106145492399286,20.12717351148561,14.150845540498414,13.848594470701359,23.328287114336227,19.838661126679327,19.316591097029875,14.480573980277018,11.210766952472529,8.243210994465096,16.678763578801046,9.699511603487263,18.560963422537238,12.735760986448572,12.818193096393225,12.131258846854465,6.429704575682776,12.570896766559269,8.751542339123777,9.933069248330439,8.504246009289824,13.683730250812056,2.8576464780812327,4.272731032131075,11.801530407075862,2.55539540828418,9.342305793727107,7.130377510212308,8.641632859197575,5.138268186549911,2.3905311883948777,6.965513290323006,7.130377510212308,15.002644009926474,10.001762673284317,11.471801967297258,3.43467124769379,2.7202596281734817,1.112833484252788,6.814387755424478,6.333533780747348,7.157854880193858,8.311904419418973,5.275655036457661,2.926339903035109,6.649523535535178,9.589602123561061,24.08391478882885,17.612994158173755,8.366859159382072,6.415965890692,3.2011136028506124,8.174517569511218,6.017544025959519,7.803573074760291,7.075422770249207,6.306056410765799,5.64659953120859,3.7506610024816185,9.25987368378246,4.437595252020377,9.685772918496488,7.570015429917112,8.737803654133003,4.877233171725182,4.341424457084951,11.87022383202974,8.298165734428196,11.856485147038965,9.383521848699434,12.282384381752994,8.201994939492769,6.525875370618201,9.397260533690211,12.37855517668842,15.291156394732756,10.139149523192069,12.653328876503924,10.194104263155168,10.276536373099821,14.288232390406165,13.395217866005778,13.65625288083051,13.408956550996553,12.227429641789891,19.110510822168244,11.004686677610902,15.909397219317635,14.329448445378492,18.066370762869333,21.501042010563125,26.117240167463574,20.978971980913673,9.149964203856255,23.06725209951149,11.197028267481755,29.332092455304966,27.422415241587213,35.995354675830924,25.8287277826573,5.976327970987195,47.178644258321896,27.88953053127357,19.22042030209445,41.42213524718711,47.75566902793446,32.739286333017205,20.27829904638413,40.99623601247308,44.046224080425155,56.64459821696599,61.425660593755744,49.98133599644003,59.50224469504722,36.53116339047115,62.42858459808233,54.707443633266685,47.75566902793446,59.241209680222504,56.82320112184607,44.25230435528679,11.29319906241718,141.8107064747812,52.75655036457662,74.76592371979842,78.03573074760291,93.40931925228031,73.85917051040725,21.528519380544683,169.17816697640532,61.05471609900482,67.70423963454,95.93723729058294,110.967358670491,80.41252325100702,162.19891500109154,56.79572375186451,66.45401930037946,79.91793059133911
