datetimeobject,epochmilli,STUSPS,COUNTYGEOID,deathCumulative,positiveCumulative,deathRate,positiveRate,ndays,deathPositiveRate
2020-11-08,1604793600000,GA,13121,636.0,32694.0,59.77797557562149,3072.926310486429,291,1.9453110662506883
2020-11-08,1604793600000,GA,13123,24.0,1091.0,76.50865504160159,3477.9559437661387,291,2.1998166819431715
2020-11-08,1604793600000,GA,13125,2.0,54.0,67.31740154830024,1817.5698418041063,291,3.703703703703704
2020-11-08,1604793600000,GA,13127,105.0,3869.0,123.10650471322047,4536.181587956667,291,2.7138795554406823
2020-11-08,1604793600000,GA,13129,50.0,2612.0,86.26192571122958,4506.322999154633,291,1.9142419601837672
2020-11-08,1604793600000,GA,13131,25.0,888.0,101.48987131084318,3604.92022896115,291,2.8153153153153156
2020-11-08,1604793600000,GA,13133,25.0,597.0,136.43309321108927,3258.022265880812,291,4.187604690117253
2020-11-08,1604793600000,GA,13135,459.0,32167.0,49.02536715620828,3435.727636849132,291,1.4269282183604317
2020-11-08,1604793600000,GA,13137,76.0,1941.0,167.66678432756794,4282.121426050124,291,3.9155074703760944
2020-11-08,1604793600000,GA,13139,184.0,11172.0,90.00151632989468,5464.657284986866,291,1.6469745793054067
2020-11-08,1604793600000,GA,13141,45.0,422.0,532.1035828307911,4989.94915454653,291,10.663507109004739
2020-11-08,1604793600000,GA,13143,15.0,733.0,50.349087003222344,2460.392051557465,291,2.046384720327422
2020-11-08,1604793600000,GA,13145,26.0,878.0,73.78817118855716,2491.769780905892,291,2.96127562642369
2020-11-08,1604793600000,GA,13147,19.0,623.0,72.50524709024995,2377.4088914329327,291,3.0497592295345104
2020-11-08,1604793600000,GA,13149,6.0,254.0,50.32290530906651,2130.336324750482,291,2.362204724409449
2020-11-08,1604793600000,GA,13151,122.0,6652.0,52.01205656524316,2835.936067803258,291,1.8340348767288033
2020-11-08,1604793600000,GA,13153,97.0,3856.0,61.445683915800416,2442.6243008177976,291,2.515560165975104
2020-11-08,1604793600000,GA,13155,10.0,370.0,106.20220900594732,3929.4817332200514,291,2.702702702702702
2020-11-08,1604793600000,GA,13157,44.0,2617.0,60.29296901763569,3586.061361798923,291,1.6813144822315627
2020-11-08,1604793600000,GA,13159,4.0,253.0,28.131373514311836,1779.3093747802236,291,1.5810276679841897
2020-11-08,1604793600000,GA,13161,27.0,818.0,178.63049950380417,5411.842540522659,291,3.300733496332519
2020-11-08,1604793600000,GA,13163,35.0,870.0,227.83491732847284,5663.325087879182,291,4.022988505747127
2020-11-08,1604793600000,GA,13165,33.0,477.0,380.35961272475794,5497.925311203319,291,6.918238993710692
2020-11-08,1604793600000,GA,13167,24.0,442.0,248.88520170071553,4583.635797988178,291,5.4298642533936645
2020-11-08,1604793600000,GA,13169,17.0,676.0,59.161301548634064,2352.531755698625,291,2.514792899408284
2020-11-08,1604793600000,GA,13171,20.0,453.0,104.83828694239135,2374.5871992451644,291,4.415011037527593
2020-11-08,1604793600000,GA,13173,7.0,324.0,67.1591672263264,3108.51002590425,291,2.160493827160494
2020-11-08,1604793600000,GA,13175,94.0,2107.0,197.7032768266521,4431.497917805914,291,4.461319411485524
2020-11-08,1604793600000,GA,13177,31.0,764.0,103.36089623899707,2547.345958922379,291,4.05759162303665
2020-11-08,1604793600000,GA,13179,26.0,1345.0,42.32115243753561,2189.305770326361,291,1.9330855018587363
2020-11-08,1604793600000,GA,13181,8.0,251.0,100.99734881959348,3168.7918192147454,291,3.1872509960159365
2020-11-08,1604793600000,GA,13183,4.0,289.0,20.450943299759704,1477.5806534076385,291,1.384083044982699
2020-11-08,1604793600000,GA,13185,90.0,4657.0,76.65707033712076,3966.5775173330157,291,1.9325746188533388
2020-11-08,1604793600000,GA,13187,18.0,1088.0,53.555489437667354,3237.131806010116,291,1.6544117647058822
2020-11-08,1604793600000,GA,13189,17.0,727.0,79.76726726726727,3411.223723723724,291,2.33837689133425
2020-11-08,1604793600000,GA,13191,7.0,326.0,48.685491723466406,2267.3529002642927,291,2.147239263803681
2020-11-08,1604793600000,GA,13193,11.0,263.0,84.96176720475786,2031.3586158955743,291,4.182509505703423
2020-11-08,1604793600000,GA,13195,12.0,853.0,40.16064257028113,2854.7523427041497,291,1.406799531066823
2020-11-08,1604793600000,GA,13197,10.0,208.0,119.63153487259241,2488.335925349922,291,4.807692307692308
2020-11-08,1604793600000,GA,13199,19.0,611.0,89.76236594699296,2886.5687154533,291,3.109656301145663
2020-11-08,1604793600000,GA,13201,2.0,332.0,34.97726477789437,5806.225953130465,291,0.6024096385542169
2020-11-08,1604793600000,GA,13205,46.0,866.0,210.40113433655034,3961.0300507707084,291,5.311778290993072
2020-11-08,1604793600000,GA,13207,55.0,803.0,199.4343317136848,2911.7412430197983,291,6.8493150684931505
2020-11-08,1604793600000,GA,13209,9.0,372.0,98.12472743131269,4055.8220671609247,291,2.4193548387096775
2020-11-08,1604793600000,GA,13211,6.0,553.0,31.126789790412946,2868.8524590163934,291,1.0849909584086799
2020-11-08,1604793600000,GA,13213,11.0,1218.0,27.4341580207502,3037.709497206704,291,0.9031198686371101
2020-11-08,1604793600000,GA,13215,178.0,6530.0,90.92348635381497,3335.5638533169194,291,2.725880551301685
2020-11-08,1604793600000,GA,13217,99.0,3031.0,88.59536082474227,2712.4498854524627,291,3.26624876278456
2020-11-08,1604793600000,GA,13219,32.0,910.0,79.44389275074478,2259.185700099305,291,3.516483516483516
2020-11-08,1604793600000,GA,13221,13.0,446.0,85.19562225571794,2922.8651943115538,291,2.914798206278027
2020-11-08,1604793600000,GA,13223,68.0,3396.0,40.31612585745878,2013.4347560577942,291,2.0023557126030624
2020-11-08,1604793600000,GA,13225,26.0,831.0,94.38756988310463,3016.771945109998,291,3.128760529482551
2020-11-08,1604793600000,GA,13227,12.0,865.0,36.81998097634317,2654.1069620447365,291,1.3872832369942196
2020-11-08,1604793600000,GA,13229,25.0,712.0,128.43565373747754,3657.84741844336,291,3.51123595505618
2020-11-08,1604793600000,GA,13231,12.0,406.0,63.284463664170445,2141.1243539711,291,2.955665024630542
2020-11-08,1604793600000,GA,13233,29.0,1805.0,68.05434961162086,4235.796587895713,291,1.6066481994459831
2020-11-08,1604793600000,GA,13235,23.0,347.0,206.51881116997396,3115.7403250426505,291,6.628242074927954
2020-11-08,1604793600000,GA,13237,28.0,851.0,126.58800126588001,3847.3710384737105,291,3.2902467685076378
2020-11-08,1604793600000,GA,13239,1.0,42.0,43.49717268377555,1826.8812527185733,291,2.380952380952381
2020-11-08,1604793600000,GA,13241,11.0,454.0,64.18859777090506,2649.2384898173545,291,2.422907488986784
2020-11-08,1604793600000,GA,13243,30.0,341.0,442.6084390675715,5030.9825907347295,291,8.797653958944283
2020-11-08,1604793600000,GA,13245,189.0,8386.0,93.32503777442005,4140.866490879823,291,2.253756260434057
2020-11-08,1604793600000,GA,13247,42.0,2267.0,46.20665375814117,2494.0591445168106,291,1.8526687251874723
2020-11-08,1604793600000,GA,13249,2.0,115.0,38.04451207913259,2187.5594445501233,291,1.739130434782609
2020-11-08,1604793600000,GA,13251,11.0,459.0,78.76270943720463,3286.553057425175,291,2.3965141612200433
2020-11-08,1604793600000,GA,13253,11.0,409.0,135.97033374536466,5055.624227441285,291,2.6894865525672373
2020-11-08,1604793600000,GA,13255,66.0,1700.0,98.94607438945773,2548.611007001184,291,3.8823529411764706
2020-11-08,1604793600000,GA,13257,43.0,1321.0,165.86306653809066,5095.467695274831,291,3.2551097653292964
2020-11-08,1604793600000,GA,13259,17.0,572.0,256.7587977646881,8639.178371847152,291,2.972027972027972
2020-11-08,1604793600000,GA,13261,68.0,976.0,230.3210947026148,3305.785123966942,291,6.967213114754098
2020-11-08,1604793600000,GA,13263,8.0,190.0,129.136400322841,3066.989507667474,291,4.210526315789474
2020-11-08,1604793600000,GA,13265,0.0,31.0,0.0,2016.9160702667534,291,0.0
2020-11-08,1604793600000,GA,13267,18.0,971.0,71.18563632049354,3840.0696037332914,291,1.853759011328527
2020-11-08,1604793600000,GA,13269,13.0,245.0,162.09476309226932,3054.8628428927677,291,5.306122448979592
2020-11-08,1604793600000,GA,13271,24.0,506.0,151.32408575031525,3190.4161412358135,291,4.743083003952568
2020-11-08,1604793600000,GA,13273,32.0,346.0,375.1025671081936,4055.796506857344,291,9.248554913294797
2020-11-08,1604793600000,GA,13275,73.0,1649.0,164.22577669793705,3709.702818834222,291,4.426925409338993
2020-11-08,1604793600000,GA,13277,66.0,2016.0,162.38559196929435,4960.141718334809,291,3.2738095238095237
2020-11-08,1604793600000,GA,13279,59.0,1545.0,219.90309355199403,5758.479314200522,291,3.8187702265372168
2020-11-08,1604793600000,GA,13281,15.0,482.0,124.61576804851707,4004.3200132923484,291,3.112033195020747
2020-11-08,1604793600000,GA,13283,12.0,317.0,173.8878423416896,4593.537168526301,291,3.7854889589905363
2020-11-08,1604793600000,GA,13285,113.0,3114.0,161.60864963816823,4453.533937816424,291,3.628773281952472
2020-11-08,1604793600000,GA,13287,25.0,351.0,313.08703819661866,4395.742016280526,291,7.122507122507123
2020-11-08,1604793600000,GA,13289,11.0,230.0,135.4679802955665,2832.512315270936,291,4.782608695652173
2020-11-08,1604793600000,GA,13291,29.0,950.0,118.31422626575824,3875.810860430011,291,3.0526315789473686
2020-11-08,1604793600000,GA,13293,70.0,854.0,265.9574468085106,3244.68085106383,291,8.19672131147541
2020-11-08,1604793600000,GA,13295,46.0,2089.0,65.93942173994066,2994.509826407305,291,2.2020105313547154
2020-11-08,1604793600000,GA,13297,71.0,2457.0,75.05840812745129,2597.4437854809553,291,2.8897028897028894
2020-11-08,1604793600000,GA,13299,67.0,1794.0,187.4965019309341,5020.428723344714,291,3.7346711259754732
2020-11-08,1604793600000,GA,13301,6.0,171.0,114.19870574800153,3254.6631138180433,291,3.5087719298245617
2020-11-08,1604793600000,GA,13303,14.0,866.0,68.7150289584765,4250.5153627171885,291,1.6166281755196306
2020-11-08,1604793600000,GA,13305,36.0,1296.0,120.29271226651518,4330.537641594547,291,2.7777777777777777
2020-11-08,1604793600000,GA,13307,2.0,44.0,76.71653241273494,1687.7637130801686,291,4.545454545454545
2020-11-08,1604793600000,GA,13309,18.0,369.0,229.15340547422025,4697.644812221515,291,4.878048780487805
2020-11-08,1604793600000,GA,13311,26.0,1055.0,84.4210663030067,3425.5471134489258,291,2.4644549763033177
2020-11-08,1604793600000,GA,13313,67.0,6122.0,64.03639561111748,5851.206178078526,291,1.0944135903299574
2020-11-08,1604793600000,GA,13315,25.0,262.0,289.51939779965255,3034.163288940359,291,9.541984732824426
2020-11-08,1604793600000,GA,13317,7.0,330.0,71.59660427534008,3375.2684872660325,291,2.1212121212121215
2020-11-08,1604793600000,GA,13319,17.0,383.0,189.85928076837166,4277.417913781551,291,4.438642297650129
2020-11-08,1604793600000,GA,13321,35.0,614.0,172.86511581962762,3032.5480318071814,291,5.700325732899023
2020-11-08,1604793600000,HI,15001,31.0,1405.0,15.383622892815849,697.2254891743958,291,2.206405693950178
2020-11-08,1604793600000,HI,15003,172.0,13810.0,17.648935984641323,1417.0453834180037,291,1.2454742939898626
2020-11-08,1604793600000,HI,15005,0.0,0.0,0.0,0.0,291,0.0
2020-11-08,1604793600000,HI,15007,0.0,71.0,0.0,98.21144509150263,291,0.0
2020-11-08,1604793600000,HI,15009,17.0,548.0,10.154285407097248,327.3263766523113,291,3.1021897810218975
2020-11-08,1604793600000,ID,16001,193.0,19325.0,40.0758326117607,4012.7744312035,291,0.998706338939198
2020-11-08,1604793600000,ID,16003,2.0,80.0,46.57661853749418,1863.0647414997673,291,2.5
2020-11-08,1604793600000,ID,16005,17.0,3074.0,19.360422740524783,3500.8199708454813,291,0.5530253741054001
2020-11-08,1604793600000,ID,16007,1.0,114.0,16.3265306122449,1861.2244897959183,291,0.8771929824561404
2020-11-08,1604793600000,ID,16009,3.0,203.0,32.265003226500326,2183.265218326522,291,1.4778325123152711
2020-11-08,1604793600000,ID,16011,25.0,1875.0,53.406250667578135,4005.4688000683595,291,1.3333333333333335
2020-11-08,1604793600000,ID,16013,7.0,996.0,30.40701967768559,4326.484514139264,291,0.7028112449799196
2020-11-08,1604793600000,ID,16015,2.0,103.0,25.539522410930914,1315.285404162942,291,1.9417475728155338
2020-11-08,1604793600000,ID,16017,2.0,598.0,4.372636043638908,1307.4181770480334,291,0.33444816053511706
2020-11-08,1604793600000,ID,16019,40.0,5294.0,33.595941610253476,4446.422872117048,291,0.7555723460521343
2020-11-08,1604793600000,ID,16021,1.0,252.0,8.166598611678236,2057.982850142915,291,0.39682539682539686
2020-11-08,1604793600000,ID,16023,0.0,111.0,0.0,4274.162495186754,291,0.0
2020-11-08,1604793600000,ID,16025,0.0,50.0,0.0,4520.795660036167,291,0.0
2020-11-08,1604793600000,ID,16027,120.0,11385.0,52.20818885442182,4953.25191756327,291,1.0540184453227934
2020-11-08,1604793600000,ID,16029,5.0,349.0,69.88120195667365,4877.707896575821,291,1.4326647564469912
2020-11-08,1604793600000,ID,16031,11.0,1646.0,45.77611319184353,6849.771119434041,291,0.6682867557715674
2020-11-08,1604793600000,ID,16033,0.0,43.0,0.0,5088.757396449704,291,0.0
2020-11-08,1604793600000,ID,16035,0.0,188.0,0.0,2147.099132023755,291,0.0
2020-11-08,1604793600000,ID,16037,1.0,103.0,23.174971031286212,2387.0220162224796,291,0.9708737864077671
2020-11-08,1604793600000,ID,16039,4.0,659.0,14.539638689978554,2395.405474173967,291,0.6069802731411229
2020-11-08,1604793600000,ID,16041,3.0,421.0,21.620063418852695,3034.0155664456615,291,0.7125890736342043
2020-11-08,1604793600000,ID,16043,5.0,552.0,38.170852736850144,4214.062142148256,291,0.9057971014492754
2020-11-08,1604793600000,ID,16045,6.0,501.0,33.12720848056537,2766.1219081272084,291,1.1976047904191618
2020-11-08,1604793600000,ID,16047,9.0,748.0,59.29244350747744,4927.860860399236,291,1.2032085561497325
2020-11-08,1604793600000,ID,16049,1.0,450.0,5.9998800023999515,2699.9460010799785,291,0.22222222222222218
2020-11-08,1604793600000,ID,16051,5.0,1138.0,16.738642830839275,3809.7151082990194,291,0.43936731107205623
2020-11-08,1604793600000,ID,16053,9.0,1418.0,36.86711453383582,5808.618712108799,291,0.6346967559943583
2020-11-08,1604793600000,ID,16055,55.0,5118.0,33.193117557952164,3088.7704665745305,291,1.0746385306760453
2020-11-08,1604793600000,ID,16057,1.0,1114.0,2.4932681759250026,2777.5007479804526,291,0.08976660682226212
2020-11-08,1604793600000,ID,16059,4.0,350.0,49.83181761554753,4360.284041360408,291,1.142857142857143
2020-11-08,1604793600000,ID,16061,3.0,111.0,78.1657113079729,2892.1313183949974,291,2.7027027027027026
2020-11-08,1604793600000,ID,16063,6.0,281.0,111.81513231457323,5236.67536339918,291,2.1352313167259784
2020-11-08,1604793600000,ID,16065,7.0,3035.0,17.540782318891424,7605.18204826221,291,0.23064250411861617
2020-11-08,1604793600000,ID,16067,10.0,1361.0,47.53077617757498,6468.938637767954,291,0.7347538574577518
2020-11-08,1604793600000,ID,16069,25.0,1251.0,61.86893684418927,3095.921599683231,291,1.9984012789768189
2020-11-08,1604793600000,ID,16071,0.0,81.0,0.0,1787.6848377841536,291,0.0
2020-11-08,1604793600000,ID,16073,5.0,439.0,42.2904508162057,3713.101581662861,291,1.1389521640091116
2020-11-08,1604793600000,ID,16075,11.0,1242.0,45.927101164878295,5185.587240616258,291,0.8856682769726248
2020-11-08,1604793600000,ID,16077,2.0,396.0,26.038276266111183,5155.578700690015,291,0.5050505050505051
2020-11-08,1604793600000,ID,16079,20.0,317.0,155.2553951249806,2460.7980127309424,291,6.309148264984227
2020-11-08,1604793600000,ID,16081,2.0,363.0,16.471750947125678,2989.6227969033107,291,0.5509641873278236
2020-11-08,1604793600000,ID,16083,54.0,5114.0,62.15612698266535,5886.4154331361215,291,1.0559249120062575
2020-11-08,1604793600000,ID,16085,1.0,169.0,8.77808988764045,1483.4971910112358,291,0.5917159763313611
2020-11-08,1604793600000,ID,16087,8.0,539.0,78.47753580537571,5287.423974887189,291,1.484230055658627
2020-11-08,1604793600000,IL,17001,29.0,2806.0,44.318789638572625,4288.224956063269,291,1.0334996436208124
2020-11-08,1604793600000,IL,17003,2.0,182.0,34.71619510501649,3159.1737545565006,291,1.098901098901099
2020-11-08,1604793600000,IL,17005,9.0,657.0,54.79118470717156,3999.756483623524,291,1.36986301369863
2020-11-08,1604793600000,IL,17007,26.0,2581.0,48.5581951292395,4820.334678021814,291,1.007361487795428
2020-11-08,1604793600000,IL,17009,0.0,179.0,0.0,2721.191851626634,291,0.0
2020-11-08,1604793600000,IL,17011,19.0,1290.0,58.232193208287356,3953.6594336152993,291,1.4728682170542635
2020-11-08,1604793600000,IL,17013,0.0,121.0,0.0,2553.281282971091,291,0.0
2020-11-08,1604793600000,IL,17015,17.0,679.0,118.8395665851101,4746.592100664104,291,2.503681885125184
2020-11-08,1604793600000,IL,17017,11.0,570.0,90.55733926072281,4692.516670782909,291,1.929824561403509
2020-11-08,1604793600000,IL,17019,33.0,7866.0,15.737592339130806,3751.2697375637254,291,0.4195270785659801
2020-11-08,1604793600000,IL,17021,31.0,1182.0,95.96334819217434,3658.989598811293,291,2.6226734348561758
2020-11-08,1604793600000,IL,17023,19.0,495.0,123.04902532219415,3205.75092286769,291,3.8383838383838382
2020-11-08,1604793600000,IL,17025,16.0,430.0,121.35922330097087,3261.529126213592,291,3.7209302325581395
2020-11-08,1604793600000,IL,17027,36.0,2164.0,95.84154198391992,5761.141579255631,291,1.6635859519408502
2020-11-08,1604793600000,IL,17029,47.0,2473.0,92.84684221963217,4885.324272535114,291,1.9005256773150019
2020-11-08,1604793600000,IL,17031,5798.0,218662.0,112.57743096283217,4245.6719919273555,291,2.651580978862354
2020-11-08,1604793600000,IL,17033,6.0,744.0,32.142283173514755,3985.64311351583,291,0.8064516129032258
2020-11-08,1604793600000,IL,17035,6.0,415.0,55.73100501579045,3854.727846925506,291,1.4457831325301205
2020-11-08,1604793600000,IL,17037,43.0,3348.0,40.99259273382461,3191.7023365777854,291,1.2843488649940262
2020-11-08,1604793600000,IL,17039,9.0,419.0,57.552116638956385,2679.3707635247474,291,2.1479713603818613
2020-11-08,1604793600000,IL,17041,10.0,983.0,51.37426149499101,5050.089904957616,291,1.017293997965412
2020-11-08,1604793600000,IL,17043,680.0,30244.0,73.67911229671878,3276.986871032299,291,2.2483798439359868
2020-11-08,1604793600000,IL,17045,14.0,492.0,81.5803274867432,2866.9657945341182,291,2.8455284552845526
2020-11-08,1604793600000,IL,17047,0.0,135.0,0.0,2111.024237685692,291,0.0
2020-11-08,1604793600000,IL,17049,5.0,1677.0,14.702422959303693,4931.192660550459,291,0.2981514609421586
2020-11-08,1604793600000,IL,17051,26.0,959.0,121.85976752905887,4494.750656167979,291,2.711157455683003
2020-11-08,1604793600000,IL,17053,19.0,397.0,146.593627034951,3063.0352596250286,291,4.785894206549119
2020-11-08,1604793600000,IL,17055,13.0,1293.0,33.79344407185006,3361.1479373001634,291,1.0054137664346483
2020-11-08,1604793600000,IL,17057,4.0,837.0,11.648223645894001,2437.3907979033197,291,0.47789725209080053
2020-11-08,1604793600000,IL,17059,3.0,134.0,62.13753106876553,2775.476387738194,291,2.2388059701492535
2020-11-08,1604793600000,IL,17061,19.0,495.0,146.50319993831445,3816.7938931297713,291,3.8383838383838382
2020-11-08,1604793600000,IL,17063,8.0,1512.0,15.669683080659695,2961.570102244682,291,0.5291005291005292
2020-11-08,1604793600000,IL,17065,2.0,192.0,24.64268112370626,2365.697387875801,291,1.0416666666666667
2020-11-08,1604793600000,IL,17067,5.0,554.0,28.235825615541,3128.5294782019428,291,0.9025270758122743
2020-11-08,1604793600000,IL,17069,0.0,70.0,0.0,1831.9811567652448,291,0.0
2020-11-08,1604793600000,IL,17071,0.0,172.0,0.0,2588.0228708997893,291,0.0
2020-11-08,1604793600000,IL,17073,9.0,1339.0,18.400016355570095,2737.513544456484,291,0.6721433905899925
2020-11-08,1604793600000,IL,17075,20.0,860.0,73.76263185070444,3171.7931695802904,291,2.3255813953488373
2020-11-08,1604793600000,IL,17077,29.0,1856.0,51.10132158590308,3270.484581497797,291,1.5625
2020-11-08,1604793600000,IL,17079,10.0,418.0,104.0582726326743,4349.635796045786,291,2.3923444976076556
2020-11-08,1604793600000,IL,17081,55.0,1215.0,145.95053603651417,3224.1800233520858,291,4.526748971193416
2020-11-08,1604793600000,IL,17083,22.0,747.0,101.04257566711063,3430.854728333257,291,2.9451137884872822
2020-11-08,1604793600000,IL,17085,11.0,689.0,51.801271485754654,3244.6432776077227,291,1.5965166908563138
2020-11-08,1604793600000,IL,17087,0.0,488.0,0.0,3930.095836353387,291,0.0
2020-11-08,1604793600000,IL,17089,380.0,22192.0,71.37450390024098,4168.271027774073,291,1.7123287671232876
2020-11-08,1604793600000,IL,17091,86.0,4949.0,78.2800240301469,4504.742313083687,291,1.7377247928874517
2020-11-08,1604793600000,IL,17093,32.0,3903.0,24.808124660826422,3025.8159547251726,291,0.819882141942096
2020-11-08,1604793600000,IL,17095,31.0,1750.0,62.375500513088795,3521.197609609851,291,1.7714285714285716
2020-11-08,1604793600000,IL,17097,549.0,26144.0,78.81872411293044,3753.4366542959074,291,2.0999082007343945
2020-11-08,1604793600000,IL,17099,81.0,3606.0,74.5382767854678,3318.3336554123066,291,2.246256239600666
2020-11-08,1604793600000,IL,17101,8.0,454.0,51.02691669855849,2895.7775226431945,291,1.7621145374449338
2020-11-08,1604793600000,IL,17103,7.0,1150.0,20.530267480056313,3372.8296574378223,291,0.6086956521739132
2020-11-08,1604793600000,IL,17105,12.0,1099.0,33.66247755834829,3082.921903052065,291,1.0919017288444037
2020-11-08,1604793600000,IL,17107,6.0,878.0,20.965825704102315,3067.9991613669717,291,0.6833712984054671
2020-11-08,1604793600000,IL,17109,25.0,1043.0,84.22613031466882,3513.9141567279835,291,2.396931927133269
2020-11-08,1604793600000,IL,17111,126.0,9204.0,40.93913066080956,2990.5060206515172,291,1.3689700130378097
2020-11-08,1604793600000,IL,17113,40.0,5525.0,23.321303427648573,3221.255035943959,291,0.7239819004524888
2020-11-08,1604793600000,IL,17115,76.0,4470.0,73.07059965964484,4297.705006297532,291,1.7002237136465324
2020-11-08,1604793600000,IL,17117,12.0,1101.0,26.71059074923207,2450.6967012420423,291,1.0899182561307903
2020-11-08,1604793600000,IL,17119,169.0,9154.0,64.26686339678893,3481.0583877763665,291,1.8461874590343017
2020-11-08,1604793600000,IL,17121,29.0,1399.0,77.94651256551538,3760.247278591587,291,2.0729092208720514
2020-11-08,1604793600000,IL,17123,4.0,211.0,34.971148802238154,1844.7280993180625,291,1.8957345971563981
2020-11-08,1604793600000,IL,17125,13.0,405.0,97.31267310427428,3031.6640467100833,291,3.209876543209877
2020-11-08,1604793600000,IL,17127,2.0,226.0,14.522218995062445,1641.0107464420564,291,0.8849557522123893
2020-11-08,1604793600000,IL,17129,1.0,234.0,8.199409642505739,1918.661856346343,291,0.42735042735042733
2020-11-08,1604793600000,IL,17131,7.0,449.0,45.34559823799961,2908.596229837404,291,1.5590200445434297
2020-11-08,1604793600000,IL,17133,40.0,1265.0,115.48344256142276,3652.1638710049942,291,3.16205533596838
2020-11-08,1604793600000,IL,17135,17.0,780.0,59.82966143450412,2745.1256422890124,291,2.1794871794871793
2020-11-08,1604793600000,IL,17137,27.0,1259.0,80.21867015271258,3740.5668786024125,291,2.1445591739475773
2020-11-08,1604793600000,IL,17139,8.0,594.0,55.16860906144403,4096.26922281222,291,1.3468013468013467
2020-11-08,1604793600000,IL,17141,8.0,1792.0,15.796852477143927,3538.4949548802397,291,0.44642857142857145
2020-11-08,1604793600000,IL,17143,92.0,5855.0,51.34530274195078,3267.682038631759,291,1.5713065755764304
2020-11-08,1604793600000,IL,17145,16.0,626.0,76.49646203863071,2992.9240772614266,291,2.5559105431309903
2020-11-08,1604793600000,IL,17147,4.0,423.0,24.47381302006853,2588.1057268722466,291,0.9456264775413713
2020-11-08,1604793600000,IL,17149,12.0,622.0,77.1158665895508,3997.17241822505,291,1.9292604501607717
2020-11-08,1604793600000,IL,17151,1.0,52.0,23.940627244433802,1244.9126167105578,291,1.9230769230769231
2020-11-08,1604793600000,IL,17153,1.0,280.0,18.744142455482663,5248.359887535145,291,0.35714285714285715
2020-11-08,1604793600000,IL,17155,0.0,135.0,0.0,2352.3261892315736,291,0.0
2020-11-08,1604793600000,IL,17157,19.0,1557.0,59.782266691838146,4898.999433641684,291,1.2202954399486192
2020-11-08,1604793600000,IL,17159,19.0,416.0,122.47792174305421,2681.6218655321345,291,4.567307692307692
2020-11-08,1604793600000,IL,17161,104.0,5503.0,73.30189809626513,3878.6571656129518,291,1.8898782482282392
2020-11-08,1604793600000,IL,17163,241.0,9258.0,92.80438683641013,3565.074744114045,291,2.6031540289479373
2020-11-08,1604793600000,IL,17165,14.0,751.0,59.59729258013707,3196.969051977353,291,1.8641810918774966
2020-11-08,1604793600000,IL,17167,69.0,5943.0,35.444234404536864,3052.8273197994577,291,1.1610297829379101
2020-11-08,1604793600000,IL,17169,1.0,127.0,14.775413711583925,1876.4775413711584,291,0.7874015748031495
2020-11-08,1604793600000,IL,17171,0.0,148.0,0.0,2989.295091900626,291,0.0
2020-11-08,1604793600000,IL,17173,22.0,903.0,101.69178145511694,4173.9853933623,291,2.436323366555925
2020-11-08,1604793600000,IL,17175,3.0,129.0,56.15874204417821,2414.825907899663,291,2.3255813953488373
2020-11-08,1604793600000,IL,17177,13.0,1618.0,29.214796170614413,3636.118477234932,291,0.8034610630407911
2020-11-08,1604793600000,IL,17179,64.0,3714.0,48.55731660129132,2817.841779018687,291,1.7232094776521272
2020-11-08,1604793600000,IL,17181,26.0,878.0,156.12802498048399,5272.323305110191,291,2.96127562642369
2020-11-08,1604793600000,IL,17183,22.0,2350.0,29.03983737691069,3101.982628897278,291,0.9361702127659576
2020-11-08,1604793600000,IL,17185,6.0,326.0,52.083333333333336,2829.8611111111113,291,1.8404907975460123
2020-11-08,1604793600000,IL,17187,11.0,690.0,65.30515317026835,4096.414153407742,291,1.594202898550725
2020-11-08,1604793600000,IL,17189,2.0,411.0,14.401958666378627,2959.602505940808,291,0.48661800486618007
2020-11-08,1604793600000,IL,17191,22.0,636.0,135.6768424298489,3922.2941720629046,291,3.459119496855346
2020-11-08,1604793600000,IL,17193,6.0,353.0,44.322966683903374,2607.6678732363152,291,1.6997167138810199
2020-11-08,1604793600000,IL,17195,56.0,2330.0,101.495242410512,4222.927050294517,291,2.4034334763948495
2020-11-08,1604793600000,IL,17197,476.0,24580.0,68.91130275659688,3558.4870204982176,291,1.9365337672904797
2020-11-08,1604793600000,IL,17199,66.0,2405.0,99.10356322356863,3611.2737811012507,291,2.7442827442827444
2020-11-08,1604793600000,IL,17201,215.0,13600.0,76.08680265560636,4812.932633098821,291,1.5808823529411766
2020-11-08,1604793600000,IL,17203,18.0,988.0,46.803089003874256,2568.9695519904312,291,1.8218623481781377
2020-11-08,1604793600000,IN,18001,11.0,926.0,30.746010006428712,2588.255024177544,291,1.187904967602592
2020-11-08,1604793600000,IN,18003,250.0,11441.0,65.91106224904364,3016.3538527652327,291,2.185123678000175
2020-11-08,1604793600000,IN,18005,60.0,1858.0,71.61699232504566,2217.739528998914,291,3.229278794402583
2020-11-08,1604793600000,IN,18007,1.0,152.0,11.431184270690443,1737.5400091449476,291,0.6578947368421051
2020-11-08,1604793600000,IN,18009,7.0,322.0,59.533934342575265,2738.560979758462,291,2.173913043478261
2020-11-08,1604793600000,IN,18011,51.0,1634.0,75.17356248986631,2408.501982518462,291,3.1211750305997557
2020-11-08,1604793600000,IN,18013,3.0,186.0,19.8780811025709,1232.4410283593957,291,1.6129032258064517
